iso3,asset,year,value
AUT,N11MG,1986,14139853000.0
AUT,N117G,1986,2623345000.0
AUT,N112G,1986,15672849000.0
AUT,N11G,1986,44143975000.0
AUT,N111G,1986,11676381000.0
AUT,N1131G,1986,3890219000.0
AUT,N11MG,1987,14561126000.0
AUT,N117G,1987,2863938000.0
AUT,N112G,1987,16801082999.999998
AUT,N11G,1987,46073261000.0
AUT,N111G,1987,11969996000.0
AUT,N1131G,1987,3940511000.0
AUT,N11MG,1988,15892223000.0
AUT,N117G,1988,3290472000.0
AUT,N112G,1988,17359961000.0
AUT,N11G,1988,49326506000.0
AUT,N111G,1988,12985991000.0
AUT,N1131G,1988,4305559000.0
AUT,N11MG,1989,16971542000.000002
AUT,N117G,1989,3624724000.0
AUT,N112G,1989,18099415000.0
AUT,N11G,1989,51526934000.0
AUT,N111G,1989,12924147000.0
AUT,N1131G,1989,4562630000.0
AUT,N11MG,1990,18019777000.0
AUT,N111G,1990,11871633000.0
AUT,N1131G,1990,4947589000.0
AUT,N117G,1990,3973186000.0
AUT,N112G,1990,20524774000.0
AUT,N11G,1990,54356967000.0
AUT,N11MG,1991,19440526000.0
AUT,N117G,1991,4432755000.0
AUT,N112G,1991,22169223000.0
AUT,N11G,1991,58879286000.0
AUT,N111G,1991,13068707000.0
AUT,N1131G,1991,5667822000.0
AUT,N11MG,1992,18610529000.0
AUT,N111G,1992,14366727000.0
AUT,N1131G,1992,5416027000.0
AUT,N117G,1992,4577362000.0
AUT,N112G,1992,22139855000.0
AUT,N11G,1992,58959919000.0
AUT,N1131G,1993,4821964000.0
AUT,N111G,1993,14945277000.0
AUT,N112G,1993,22069553000.0
AUT,N11G,1993,58238290000.0
AUT,N117G,1993,4820186000.0
AUT,N11MG,1993,17468709000.0
AUT,N112G,1994,23234772000.0
AUT,N11G,1994,61235123000.0
AUT,N117G,1994,5141355000.0
AUT,N1131G,1994,5029180000.0
AUT,N111G,1994,15989348000.0
AUT,N11MG,1994,18060020000.0
AUT,N11G,1970,30638149000.0
AUT,N11G,1971,34863292000.0
AUT,N11G,1972,39094833000.0
AUT,N11G,1973,39231335000.0
AUT,N11G,1974,40788303000.0
AUT,N11G,1975,38768510000.0
AUT,N111G,1976,11696074000.0
AUT,N112G,1976,15915429000.0
AUT,N117G,1976,1545712000.0
AUT,N11G,1976,40248696000.0
AUT,N1131G,1976,3726735000.0
AUT,N11MG,1976,11346055000.0
AUT,N111G,1977,11734546000.0
AUT,N112G,1977,18157760000.0
AUT,N117G,1977,1602543000.0
AUT,N11G,1977,43843764000.0
AUT,N1131G,1977,4014578000.0
AUT,N11MG,1977,12482516000.0
AUT,N111G,1978,11179879000.0
AUT,N112G,1978,17823852000.0
AUT,N117G,1978,1698197000.0
AUT,N11G,1978,41005952000.0
AUT,N1131G,1978,3378513000.0
AUT,N11MG,1978,10992427000.0
AUT,N111G,1979,11778832000.0
AUT,N112G,1979,17533494000.0
AUT,N117G,1979,1850543000.0
AUT,N11G,1979,43394933000.0
AUT,N1131G,1979,3715096000.0
AUT,N11MG,1979,12474871000.0
AUT,N111G,1980,12074838000.0
AUT,N112G,1980,16936534000.0
AUT,N117G,1980,1996653000.0
AUT,N11G,1980,44836899000.0
AUT,N1131G,1980,3838438000.0
AUT,N11MG,1980,13685788000.0
AUT,N112G,1981,16378904000.0
AUT,N117G,1981,2036466000.0
AUT,N11G,1981,44811841000.0
AUT,N1131G,1981,3689580000.0
AUT,N111G,1981,12356627000.0
AUT,N11MG,1981,13865666000.0
AUT,N112G,1982,14932226000.0
AUT,N117G,1982,2067591000.0
AUT,N11G,1982,41081334000.0
AUT,N1131G,1982,3209463000.0
AUT,N111G,1982,12114417000.0
AUT,N11MG,1982,12193364000.0
AUT,N112G,1983,15188391000.0
AUT,N117G,1983,2199209000.0
AUT,N11G,1983,40904719000.0
AUT,N1131G,1983,3220961000.0
AUT,N111G,1983,11885827000.0
AUT,N11MG,1983,12041534000.0
AUT,N112G,1984,14213313000.0
AUT,N117G,1984,2242974000.0
AUT,N11G,1984,40804445000.0
AUT,N1131G,1984,3431139000.0
AUT,N111G,1984,11605802000.0
AUT,N11MG,1984,12768556000.0
AUT,N112G,1985,15552522000.0
AUT,N117G,1985,2444613000.0
AUT,N11G,1985,43326821000.0
AUT,N1131G,1985,3708835000.0
AUT,N111G,1985,11446576000.0
AUT,N11MG,1985,13815832000.0
AUT,N112G,1986,15672849000.0
AUT,N117G,1986,2623345000.0
AUT,N11G,1986,44143975000.0
AUT,N1131G,1986,3890219000.0
AUT,N111G,1986,11676381000.0
AUT,N11MG,1986,14139853000.0
AUT,N112G,1987,16801082999.999998
AUT,N117G,1987,2863938000.0
AUT,N11G,1987,46073261000.0
AUT,N1131G,1987,3940511000.0
AUT,N111G,1987,11969996000.0
AUT,N11MG,1987,14561126000.0
AUT,N112G,1988,17359961000.0
AUT,N117G,1988,3290472000.0
AUT,N11G,1988,49326506000.0
AUT,N1131G,1988,4305559000.0
AUT,N111G,1988,12985991000.0
AUT,N11MG,1988,15892223000.0
AUT,N112G,1989,18099415000.0
AUT,N117G,1989,3624724000.0
AUT,N11G,1989,51526934000.0
AUT,N1131G,1989,4562630000.0
AUT,N111G,1989,12924147000.0
AUT,N11MG,1989,16971542000.000002
AUT,N112G,1990,20524774000.0
AUT,N117G,1990,3973186000.0
AUT,N11G,1990,54356967000.0
AUT,N1131G,1990,4947589000.0
AUT,N111G,1990,11871633000.0
AUT,N11MG,1990,18019777000.0
AUT,N112G,1991,22169223000.0
AUT,N117G,1991,4432755000.0
AUT,N11G,1991,58879286000.0
AUT,N1131G,1991,5667822000.0
AUT,N111G,1991,13068707000.0
AUT,N11MG,1991,19440526000.0
AUT,N112G,1992,22139855000.0
AUT,N117G,1992,4577362000.0
AUT,N11G,1992,58959919000.0
AUT,N1131G,1992,5416027000.0
AUT,N111G,1992,14366727000.0
AUT,N11MG,1992,18610529000.0
AUT,N11MG,1993,17468709000.0
AUT,N111G,1993,14945277000.0
AUT,N11G,1993,58238290000.0
AUT,N1131G,1993,4821964000.0
AUT,N112G,1993,22069553000.0
AUT,N117G,1993,4820186000.0
AUT,N11MG,1994,18060020000.0
AUT,N111G,1994,15989348000.0
AUT,N11G,1994,61235123000.0
AUT,N1131G,1994,5029180000.0
AUT,N112G,1994,23234772000.0
AUT,N117G,1994,5141355000.0
DEU,N11MG,2019,234156000000.0
DEU,N117G,2019,128337940000.0
DEU,N111G,2019,193953690000.0
DEU,N112G,2019,122390340000.0
DEU,N11G,2019,678536320000.0
DEU,N1131G,2019,73783350000.0
DEU,N112G,2019,122390340000.0
DEU,N1131G,2019,73783350000.0
DEU,N117G,2019,128337940000.0
DEU,N11G,2019,678536320000.0
DEU,N11MG,2019,234156000000.0
DEU,N111G,2019,193953690000.0
DEU,N11MG,2020,208143270000.0
DEU,N117G,2020,123091120000.0
DEU,N111G,2020,202949910000.0
DEU,N112G,2020,125808740000.0
DEU,N11G,2020,661936410000.0
DEU,N1131G,2020,59222150000.0
DEU,N112G,2020,125808740000.0
DEU,N1131G,2020,59222150000.0
DEU,N117G,2020,123091120000.0
DEU,N11G,2020,661936410000.0
DEU,N11MG,2020,208143270000.0
DEU,N111G,2020,202949910000.0
DEU,N1131G,2021,55987620000.0
DEU,N117G,2021,125752080000.0
DEU,N11G,2021,660906490000.0
DEU,N11MG,2021,213958370000.0
DEU,N111G,2021,198285210000.0
DEU,N112G,2021,121973180000.0
DEU,N11G,2021,660906490000.0
DEU,N1131G,2021,55987620000.0
DEU,N112G,2021,121973180000.0
DEU,N11MG,2021,213958370000.0
DEU,N117G,2021,125752080000.0
DEU,N111G,2021,198285210000.0
DEU,N1131G,2022,65382880000.0
DEU,N117G,2022,124614740000.0
DEU,N11G,2022,661694080000.0
DEU,N11MG,2022,222525810000.0
DEU,N111G,2022,194006300000.0
DEU,N112G,2022,120571060000.0
DEU,N11G,2022,661694080000.0
DEU,N1131G,2022,65382880000.0
DEU,N112G,2022,120571060000.0
DEU,N11MG,2022,222525810000.0
DEU,N117G,2022,124614740000.0
DEU,N111G,2022,194006300000.0
DEU,N117G,2023,123885120000.0
DEU,N117G,2023,123885120000.0
GRC,N11G,2010,35893569000.0
GRC,N117G,2010,3439796000.0
GRC,N11MG,2010,12030564000.0
GRC,N112G,2010,9250475000.0
GRC,N1131G,2010,2418477000.0
GRC,N112G,2010,9250475000.0
GRC,N111G,2010,10786569000.0
GRC,N1132G,2010,2379761000.0
GRC,N1131G,2010,2418477000.0
GRC,N11G,2010,35893569000.0
GRC,N111G,2010,10786569000.0
GRC,N1132G,2010,2379761000.0
GRC,N117G,2010,3439796000.0
GRC,N11MG,2010,12030564000.0
GRC,N117G,2021,4714297000.0
GRC,N11MG,2021,11101115000.0
GRC,N11G,2021,23997093000.0
GRC,N112G,2021,5685778000.0
GRC,N1131G,2021,1679297000.0
GRC,N112G,2021,5685778000.0
GRC,N111G,2021,2347207000.0
GRC,N1132G,2021,2908356000.0
GRC,N1131G,2021,1679297000.0
GRC,N11G,2021,23997093000.0
GRC,N111G,2021,2347207000.0
GRC,N1132G,2021,2908356000.0
GRC,N117G,2021,4714297000.0
GRC,N11MG,2021,11101115000.0
GRC,N117G,2022,4494610000.0
GRC,N11MG,2022,12775510000.0
GRC,N11G,2022,26795625000.0
GRC,N112G,2022,6226917000.0
GRC,N1131G,2022,2286086000.0
GRC,N112G,2022,6226917000.0
GRC,N111G,2022,3137096000.0
GRC,N1132G,2022,3257486000.0
GRC,N1131G,2022,2286086000.0
GRC,N11G,2022,26795625000.0
GRC,N111G,2022,3137096000.0
GRC,N1132G,2022,3257486000.0
GRC,N117G,2022,4494610000.0
GRC,N11MG,2022,12775510000.0
GRC,N112G,2023,6851368000.0
GRC,N1131G,2023,2627454000.0
GRC,N112G,2023,6851368000.0
GRC,N1132G,2023,2853894000.0
GRC,N111G,2023,3787889000.0
GRC,N1131G,2023,2627454000.0
GRC,N11G,2023,27878519000.0
GRC,N111G,2023,3787889000.0
GRC,N1132G,2023,2853894000.0
GRC,N11MG,2023,12472374000.0
GRC,N117G,2023,4607555000.0
GRC,N117G,2023,4607555000.0
GRC,N11MG,2023,12472374000.0
GRC,N11G,2023,27878519000.0
ESP,N111G,2021,58298000000.0
ESP,N11MG,2021,67372000000.0
ESP,N112G,2021,50121000000.0
ESP,N1132G,2021,8514000000.0
ESP,N111G,2021,58298000000.0
ESP,N11MG,2021,67372000000.0
ESP,N11G,2021,220472000000.0
ESP,N1131G,2021,15487000000.0
ESP,N117G,2021,41448000000.0
ESP,N1132G,2021,8514000000.0
ESP,N1131G,2021,15487000000.0
ESP,N11G,2021,220472000000.0
ESP,N117G,2021,41448000000.0
ESP,N112G,2021,50121000000.0
BEL,N111G,2022,25494900000.0
BEL,N111G,2022,25494900000.0
ESP,N111G,2022,59090000000.0
ESP,N11MG,2022,68677000000.0
ESP,N112G,2022,52180000000.0
ESP,N1132G,2022,9305000000.0
ESP,N111G,2022,59090000000.0
ESP,N11MG,2022,68677000000.0
ESP,N11G,2022,225714000000.0
ESP,N1131G,2022,16360000000.0
ESP,N117G,2022,43015000000.0
ESP,N1132G,2022,9305000000.0
ESP,N1131G,2022,16360000000.0
ESP,N11G,2022,225714000000.0
ESP,N117G,2022,43015000000.0
ESP,N112G,2022,52180000000.0
ESP,N1131G,2023,17589000000.0
ESP,N11G,2023,227469000000.0
ESP,N117G,2023,42900000000.0
ESP,N112G,2023,54491000000.0
ESP,N111G,2023,59425000000.0
ESP,N11MG,2023,67583000000.0
ESP,N112G,2023,54491000000.0
ESP,N11MG,2023,67583000000.0
ESP,N111G,2023,59425000000.0
ESP,N11G,2023,227469000000.0
ESP,N117G,2023,42900000000.0
ESP,N1131G,2023,17589000000.0
FIN,N112G,1976,1842515000.0
FIN,N117G,1976,220585000.0
FIN,N1131G,1976,456499000.0
FIN,N11MG,1976,456499000.0
FIN,N11G,1976,5678967000.0
FIN,N111G,1976,1378000000.0
FIN,N112G,1977,1998575000.0
FIN,N117G,1977,260935999.99999997
FIN,N1131G,1977,493297000.0
FIN,N11MG,1977,493297000.0
FIN,N11G,1977,6002513000.0
FIN,N111G,1977,1572000000.0
FIN,N112G,1978,2117382000.0
FIN,N117G,1978,312047000.0
FIN,N1131G,1978,465450000.0
FIN,N11MG,1978,465450000.0
FIN,N11G,1978,6143139000.0
FIN,N111G,1978,1754000000.0
FIN,N112G,1979,2251292000.0
FIN,N117G,1979,373918000.0
FIN,N1131G,1979,548992000.0
FIN,N11MG,1979,548992000.0
FIN,N11G,1979,6789173000.0
FIN,N111G,1979,1832000000.0
GRC,N112G,2011,6976554000.0
GRC,N11MG,2011,7651130000.0
GRC,N1132G,2011,1708730000.0
GRC,N11G,2011,27697216000.0
GRC,N1131G,2011,1314362000.0
GRC,N111G,2011,9966094000.0
GRC,N117G,2011,2988922000.0
DEU,N1131G,2019,75869000000.0
DEU,N11MG,2019,237876000000.0
DEU,N112G,2019,135572000000.0
DEU,N11G,2019,721170000000.0
DEU,N117G,2019,134369000000.0
DEU,N111G,2019,213283000000.0
DEU,N1131G,2020,62537000000.0
DEU,N11MG,2020,214369000000.0
DEU,N112G,2020,144743000000.0
DEU,N11G,2020,722476000000.0
DEU,N117G,2020,130588000000.0
DEU,N111G,2020,232615000000.0
DEU,N1131G,2021,59685000000.0
DEU,N112G,2021,143479000000.0
DEU,N11G,2021,732046000000.0
DEU,N11MG,2021,223196000000.0
DEU,N111G,2021,231212000000.0
DEU,N117G,2021,134103000000.0
GRC,N112G,2021,5507966000.0
GRC,N11MG,2021,11212106000.0
GRC,N117G,2021,4743972000.0
GRC,N11G,2021,23779515000.0
GRC,N1131G,2021,1701281000.0
GRC,N111G,2021,2274440000.0
GRC,N1132G,2021,2884786000.0
ESP,N11MG,2021,70041000000.0
ESP,N111G,2021,66538000000.0
ESP,N1131G,2021,16624000000.0
ESP,N112G,2021,51826000000.0
ESP,N117G,2021,43189000000.0
ESP,N11G,2021,234821000000.0
ESP,N1132G,2021,8563000000.0
BEL,N111G,2022,30682000000.0
DEU,N1131G,2022,71614000000.0
DEU,N112G,2022,153250000000.0
DEU,N11G,2022,771375000000.0
DEU,N11MG,2022,236585000000.0
DEU,N111G,2022,246073000000.0
DEU,N117G,2022,135240000000.0
GRC,N112G,2022,6177370000.0
GRC,N11MG,2022,13115982000.0
GRC,N117G,2022,4535011000.0
GRC,N11G,2022,26982969000.0
GRC,N1131G,2022,2335592000.0
GRC,N111G,2022,3111507000.0
GRC,N1132G,2022,3313887000.0
ESP,N11MG,2022,73319000000.0
ESP,N111G,2022,71619000000.0
ESP,N1131G,2022,17964000000.0
ESP,N112G,2022,57867000000.0
ESP,N117G,2022,45907000000.0
ESP,N11G,2022,251551000000.0
ESP,N1132G,2022,9399000000.0
DEU,N117G,2023,138267000000.0
GRC,N117G,2023,4920320000.0
GRC,N1131G,2023,2728464000.0
GRC,N111G,2023,4012248000.0
GRC,N11G,2023,29440038000.0
GRC,N1132G,2023,3099268000.0
GRC,N112G,2023,7245684000.0
GRC,N11MG,2023,13217908000.0
ESP,N11G,2023,272412000000.0
ESP,N11MG,2023,76255000000.0
ESP,N111G,2023,77677000000.0
ESP,N1131G,2023,20172000000.0
ESP,N112G,2023,67535000000.0
ESP,N117G,2023,47385000000.0
GRC,N111G,2010,11665292000.0
GRC,N11MG,2010,12004662000.0
GRC,N117G,2010,3346909000.0
GRC,N11G,2010,37113294000.0
GRC,N1131G,2010,2418392000.0
GRC,N112G,2010,10004618000.0
GRC,N1132G,2010,2393727000.0
DEU,N111G,2019,222301000000.0
DEU,N11G,2019,740545000000.0
DEU,N117G,2019,136150000000.0
DEU,N1131G,2019,77908000000.0
DEU,N11MG,2019,241176000000.0
DEU,N112G,2019,140808000000.0
DEU,N111G,2020,236648000000.0
DEU,N11G,2020,733188000000.0
DEU,N117G,2020,131264000000.0
DEU,N1131G,2020,63132000000.0
DEU,N11MG,2020,217120000000.0
DEU,N112G,2020,147985000000.0
DEU,N11MG,2021,227478000000.0
DEU,N1131G,2021,61328000000.0
DEU,N111G,2021,251503000000.0
DEU,N11G,2021,770497000000.0
DEU,N117G,2021,136474000000.0
DEU,N112G,2021,155037000000.0
GRC,N111G,2021,2328061000.0
GRC,N11MG,2021,11396964000.0
GRC,N117G,2021,4756673000.0
GRC,N11G,2021,24164870000.0
GRC,N1131G,2021,1715662000.0
GRC,N112G,2021,5640537000.0
GRC,N1132G,2021,2958712000.0
ESP,N11G,2021,245709000000.0
ESP,N1132G,2021,8600000000.0
ESP,N117G,2021,44235000000.0
ESP,N1131G,2021,17005000000.0
ESP,N112G,2021,55584000000.0
ESP,N11MG,2021,71926000000.0
ESP,N111G,2021,70660000000.0
BEL,N111G,2022,33135100000.0
DEU,N11MG,2022,253355000000.0
DEU,N1131G,2022,76095000000.0
DEU,N111G,2022,284150000000.0
DEU,N11G,2022,856194000000.0
DEU,N117G,2022,139083000000.0
DEU,N112G,2022,179359000000.0
GRC,N111G,2022,3323244000.0
GRC,N11MG,2022,13540244000.0
GRC,N117G,2022,4799005000.0
GRC,N11G,2022,28296489000.0
GRC,N1131G,2022,2374134000.0
GRC,N112G,2022,6584702000.0
GRC,N1132G,2022,3537591000.0
ESP,N11G,2022,270310000000.0
ESP,N1132G,2022,9597000000.0
ESP,N117G,2022,47511000000.0
ESP,N1131G,2022,18763000000.0
ESP,N112G,2022,64671000000.0
ESP,N11MG,2022,77489000000.0
ESP,N111G,2022,77238000000.0
DEU,N117G,2023,141689000000.0
GRC,N117G,2023,5229616000.0
GRC,N11G,2023,30584028000.0
GRC,N1131G,2023,2779776000.0
GRC,N1132G,2023,3241853000.0
GRC,N112G,2023,7546514000.0
GRC,N111G,2023,4171057000.0
GRC,N11MG,2023,13585044000.0
ESP,N11G,2023,281917000000.0
ESP,N117G,2023,47148000000.0
ESP,N1131G,2023,21514000000.0
ESP,N112G,2023,69833000000.0
ESP,N11MG,2023,78504000000.0
ESP,N111G,2023,82842000000.0
FIN,N117G,1975,200951000.0
FIN,N1131G,1975,521000000.0
FIN,N11MG,1975,2226751000.0
FIN,N111G,1975,1511000000.0
FIN,N112G,1975,2066000000.0
FIN,N11MG,1976,2344114000.0
FIN,N111G,1976,1509000000.0
FIN,N117G,1976,242242000.0
FIN,N1131G,1976,517000000.0
FIN,N112G,1976,2011000000.0
FIN,N117G,1977,289038000.0
FIN,N1131G,1977,548000000.0
FIN,N11MG,1977,2305342000.0
FIN,N111G,1977,1750000000.0
FIN,N112G,1977,2202000000.0
FIN,N11MG,1978,2054898000.0000002
FIN,N111G,1978,1848000000.0
FIN,N117G,1978,333082000.0
FIN,N1131G,1978,522000000.0
FIN,N112G,1978,2206000000.0
FIN,N117G,1979,401901000.0
FIN,N1131G,1979,587000000.0
FIN,N11MG,1979,2452046000.0
FIN,N111G,1979,2028000000.0
FIN,N112G,1979,2419000000.0
DEU,N117G,1980,16847161000.0
DEU,N111G,1980,59583596000.0
DEU,N1131G,1980,16470280999.999998
DEU,N112G,1980,68525159000.0
DEU,N1131G,1981,17183752000.0
DEU,N117G,1981,18906258000.0
DEU,N111G,1981,59819504000.0
DEU,N112G,1981,67784686000.0
DEU,N117G,1982,20927918000.0
DEU,N111G,1982,58898340000.0
DEU,N1131G,1982,15696347000.0
DEU,N112G,1982,66454344000.0
DEU,N1131G,1983,18864639000.0
DEU,N117G,1983,22650072000.0
DEU,N111G,1983,63638965000.0
DEU,N112G,1983,65362460000.0
DEU,N117G,1984,25158427000.0
DEU,N111G,1984,66705768000.0
DEU,N1131G,1984,16542838000.0
DEU,N112G,1984,66906157999.99999
DEU,N1131G,1985,18586507000.0
DEU,N117G,1985,27217525000.0
DEU,N111G,1985,61538262000.0
DEU,N112G,1985,66994011000.0
DEU,N112G,1986,72503635000.0
DEU,N1131G,1986,20751103000.0
DEU,N111G,1986,62223518000.0
DEU,N117G,1986,29913070000.0
DEU,N112G,1987,74750155000.0
DEU,N1131G,1987,21379925000.0
DEU,N111G,1987,63167150000.0
DEU,N117G,1987,32346549000.0
DEU,N112G,1988,78389770000.0
DEU,N1131G,1988,22407806000.0
DEU,N111G,1988,67447193000.0
DEU,N117G,1988,34817466000.0
DEU,N112G,1989,84388859000.0
DEU,N1131G,1989,24209620000.0
DEU,N111G,1989,74490729000.0
DEU,N117G,1989,38823347000.0
DEU,N1131G,1990,29687621000.0
DEU,N117G,1990,42117903000.0
DEU,N111G,1990,85466063000.0
DEU,N112G,1990,91002918000.0
BEL,N11G,1970,8911874000.0
FIN,N11G,1970,2239377000.0
DEU,N11G,1970,118393131000.0
IRL,N11G,1970,522717000.0
ESP,N11G,1970,4637578000.0
BEL,N11G,1971,9492002000.0
FIN,N11G,1971,2576719000.0
DEU,N11G,1971,134534139000.0
IRL,N11G,1971,621586000.0
ESP,N11G,1971,4786041000.0
BEL,N11G,1972,10268661000.0
FIN,N11G,1972,3051920000.0
DEU,N11G,1972,143441297000.0
IRL,N11G,1972,751379000.0
ESP,N11G,1972,5881542000.0
BEL,N11G,1973,11695952000.0
FIN,N11G,1973,3835763000.0
DEU,N11G,1973,151035551000.0
IRL,N11G,1973,967700000.0
ESP,N11G,1973,7511237000.0
BEL,N11G,1974,14554427000.0
FIN,N11G,1974,5012937000.0
DEU,N11G,1974,147174066000.0
IRL,N11G,1974,1043731000.0
ESP,N11G,1974,9734102000.0
BEL,N11G,1975,15917692000.0
FIN,N11G,1975,6104368000.0
DEU,N11G,1975,146170080000.0
IRL,N11G,1975,1222462000.0
ESP,N11G,1975,10795708000.0
BEL,N11G,1976,17710954000.0
FIN,N11G,1976,6190745000.0
DEU,N11G,1976,157278285000.0
IRL,N11G,1976,1651132000.0
ESP,N11G,1976,12252535000.0
BEL,N11G,1977,18776790000.0
FIN,N11G,1977,6627900000.0
DEU,N11G,1977,169609294000.0
IRL,N11G,1977,2003346000.0
ESP,N11G,1977,14924176000.0
BEL,N11G,1978,20164719000.0
FIN,N11G,1978,6500440000.0
DEU,N11G,1978,185055234000.0
IRL,N11G,1978,2651032000.0
ESP,N11G,1978,17296859000.0
BEL,N11G,1979,20587428000.0
FIN,N11G,1979,7345255000.0
DEU,N11G,1979,208533063000.0
IRL,N11G,1979,3424256000.0
ESP,N11G,1979,19268898000.0
BEL,N11G,1980,22818930000.0
DEU,N11G,1980,229179137000.0
IRL,N11G,1980,3797604000.0
ESP,N11G,1980,22833346000.0
BEL,N11G,1981,20780771000.0
DEU,N11G,1981,229217752000.0
IRL,N11G,1981,4777645000.0
ESP,N11G,1981,25483317000.0
BEL,N11G,1982,21169945000.0
DEU,N11G,1982,225279037000.0
IRL,N11G,1982,5031982000.0
ESP,N11G,1982,29009278000.0
BEL,N11G,1983,20687369000.0
DEU,N11G,1983,237571431000.0
IRL,N11G,1983,4849847000.0
ESP,N11G,1983,32128679000.0
BEL,N11G,1984,21928278000.0
DEU,N11G,1984,244303286000.0
IRL,N11G,1984,4988008000.0
ESP,N11G,1984,33227857000.000004
BEL,N11G,1985,23899722000.0
DEU,N11G,1985,249670751000.0
IRL,N11G,1985,4803746000.0
ESP,N11G,1985,37915865000.0
BEL,N11G,1986,24808164000.0
DEU,N11G,1986,261615611000.0
IRL,N11G,1986,4813675000.0
ESP,N11G,1986,44561227000.0
BEL,N11G,1987,26420456000.0
DEU,N11G,1987,270548512999.99997
IRL,N11G,1987,4866697000.0
ESP,N11G,1987,52744808000.0
BEL,N11G,1988,31178384000.0
DEU,N11G,1988,288504418000.0
IRL,N11G,1988,5381071000.0
ESP,N11G,1988,63518635000.0
BEL,N11G,1989,36632378000.0
DEU,N11G,1989,317529914000.0
IRL,N11G,1989,6267302000.0
ESP,N11G,1989,75258565000.0
BEL,N11G,1990,40789866000.0
DEU,N11G,1990,357444798000.0
IRL,N11G,1990,7272202000.0
ESP,N11G,1990,84649251000.0
BEL,N11G,1991,39901438000.0
IRL,N11G,1991,6908531000.0
ESP,N11G,1991,90176574000.0
BEL,N11G,1992,41350277000.0
IRL,N11G,1992,7221144000.0
ESP,N11G,1992,89405368000.0
BEL,N11G,1993,41084526000.0
EST,N11G,1993,369433000.0
IRL,N11G,1993,7170339000.0
ESP,N11G,1993,85035901000.0
BEL,N11G,1994,42243153000.0
EST,N11G,1994,563607000.0
IRL,N11G,1994,8231959999.999999
ESP,N11G,1994,89796210000.0
GRC,N11G,1970,319372000.0
GRC,N112G,1970,81926000.0
GRC,N111G,1970,161956000.0
GRC,N11G,1971,370514000.0
GRC,N112G,1971,95911000.0
GRC,N111G,1971,182824000.0
GRC,N11G,1972,493040000.0
GRC,N112G,1972,116968000.0
GRC,N111G,1972,290973000.0
GRC,N11G,1973,650636000.0
GRC,N112G,1973,149956000.0
GRC,N111G,1973,390135000.0
GRC,N11G,1974,573830000.0
GRC,N112G,1974,153769000.0
GRC,N111G,1974,245195000.0
GRC,N111G,1975,388932000.0
GRC,N112G,1975,159132000.0
GRC,N11G,1975,687491000.0
GRC,N111G,1976,501557000.0
GRC,N11G,1976,874583000.0
GRC,N112G,1976,198386000.0
GRC,N111G,1977,774504000.0
GRC,N112G,1977,247056000.0
GRC,N11G,1977,1164761000.0
GRC,N111G,1978,1206902000.0
GRC,N11G,1978,1582617000.0
GRC,N112G,1978,298676000.0
GRC,N111G,1979,1604599000.0
GRC,N112G,1979,408525000.0
GRC,N11G,1979,2097195000.0000002
GRC,N111G,1980,1481874000.0
GRC,N11G,1980,2179575000.0
GRC,N112G,1980,455311000.0
GRC,N111G,1981,1431535000.0
GRC,N112G,1981,575987000.0
GRC,N11G,1981,2380379000.0
GRC,N111G,1982,1583321000.0
GRC,N11G,1982,2709972000.0
GRC,N112G,1982,562549000.0
GRC,N111G,1983,2218254000.0
GRC,N112G,1983,721947000.0
GRC,N11G,1983,3464802000.0
GRC,N111G,1984,1633938000.0
GRC,N11G,1984,3485241000.0
GRC,N112G,1984,908776000.0
GRC,N111G,1985,2338555000.0
GRC,N112G,1985,1115422000.0
GRC,N11G,1985,4567918000.0
GRC,N112G,1986,1225826000.0
GRC,N11G,1986,5675357000.0
GRC,N111G,1986,3566936000.0
GRC,N112G,1987,1292287000.0
GRC,N11G,1987,6047368000.0
GRC,N111G,1987,3858729000.0
GRC,N112G,1988,1661245000.0
GRC,N11G,1988,7333232000.0
GRC,N111G,1988,4377732000.0
GRC,N112G,1989,2078789000.0000002
GRC,N11G,1989,9125618000.0
GRC,N111G,1989,5035193000.0
GRC,N111G,1990,6392496000.0
GRC,N112G,1990,2515800000.0
GRC,N11G,1990,11287145000.0
GRC,N112G,1991,3211457000.0
GRC,N11G,1991,13610870000.0
GRC,N111G,1991,7532746000.0
GRC,N11G,1992,14854391000.0
GRC,N112G,1992,3644348000.0
GRC,N111G,1992,7033350000.0
GRC,N112G,1993,4073051000.0
GRC,N11G,1993,15910731000.0
GRC,N111G,1993,7171944000.0
GRC,N11G,1994,16605015000.0
GRC,N112G,1994,4541901000.0
GRC,N111G,1994,6976652000.0
AUT,N11G,1970,7906805000.0
AUT,N11G,1971,9511273000.0
AUT,N11G,1972,11790235000.0
AUT,N11G,1973,12608742000.0
AUT,N11G,1974,14297013000.0
AUT,N11G,1975,14231923000.0
AUT,N112G,1976,4870968000.0
AUT,N11G,1976,15353586000.0
AUT,N117G,1976,480659000.0
AUT,N1131G,1976,1463169000.0
AUT,N11MG,1976,5980276000.0
AUT,N111G,1976,3369915000.0
AUT,N112G,1977,5797631000.0
AUT,N11G,1977,17503761000.0
AUT,N11MG,1977,6836988000.0
AUT,N111G,1977,3594114000.0
AUT,N117G,1977,543570000.0
AUT,N1131G,1977,1643956000.0
AUT,N112G,1978,6084900000.0
AUT,N11G,1978,17223982000.0
AUT,N117G,1978,610380000.0
AUT,N1131G,1978,1436062000.0
