state,county,county_key,year,has_r1,violent_crime,murder,robbery,aggravated_assault,property_crime,burglary,larceny_theft,motor_vehicle_theft,first_r1_year,trend,r1_trend
TN,Tipton,TN_Tipton,2017,0,140,2,4,112,580,154,357,69,,3,0
TN,Tipton,TN_Tipton,2018,0,126,4,8,103,448,115,273,60,,4,0
TN,Tipton,TN_Tipton,2019,0,123,0,3,109,465,131,273,61,,5,0
TN,Unicoi,TN_Unicoi,2014,0,33,0,0,33,153,26,116,11,,0,0
TN,Unicoi,TN_Unicoi,2015,0,36,1,2,32,177,25,143,9,,1,0
TN,Unicoi,TN_Unicoi,2017,0,50,3,2,43,218,47,155,16,,3,0
TN,Unicoi,TN_Unicoi,2018,0,27,1,4,21,106,29,65,12,,4,0
TN,Unicoi,TN_Unicoi,2019,0,21,0,0,21,116,31,75,10,,5,0
TN,Union,TN_Union,2014,0,45,1,2,36,340,117,196,27,,0,0
TN,Union,TN_Union,2015,0,55,0,4,44,363,152,185,26,,1,0
TN,Union,TN_Union,2017,0,46,3,2,39,236,74,137,25,,3,0
TN,Union,TN_Union,2018,0,35,0,1,28,218,57,139,22,,4,0
TN,Union,TN_Union,2019,0,22,1,0,17,204,63,116,25,,5,0
TN,Van Buren,TN_Van Buren,2014,0,11,0,0,11,92,39,45,8,,0,0
TN,Van Buren,TN_Van Buren,2017,0,7,0,0,6,69,7,56,6,,3,0
TN,Van Buren,TN_Van Buren,2018,0,6,0,0,6,57,7,42,8,,4,0
TN,Van Buren,TN_Van Buren,2019,0,3,0,0,3,30,3,20,7,,5,0
TN,Warren,TN_Warren,2014,0,45,0,1,42,450,159,250,41,,0,0
TN,Warren,TN_Warren,2015,0,53,2,1,49,354,111,203,40,,1,0
TN,Warren,TN_Warren,2017,0,65,1,3,53,327,96,181,50,,3,0
TN,Warren,TN_Warren,2018,0,88,1,0,83,313,81,187,45,,4,0
TN,Washington,TN_Washington,2014,0,147,0,4,138,766,280,438,48,,0,0
TN,Washington,TN_Washington,2015,0,179,3,1,166,719,249,422,48,,1,0
TN,Washington,TN_Washington,2017,0,184,2,9,159,907,204,631,72,,3,0
TN,Washington,TN_Washington,2018,0,208,2,5,183,716,196,425,95,,4,0
TN,Washington,TN_Washington,2019,0,159,1,4,144,762,182,446,134,,5,0
TN,Wayne,TN_Wayne,2014,0,42,0,0,42,71,31,29,11,,0,0
TN,Wayne,TN_Wayne,2015,0,32,0,0,32,77,34,29,14,,1,0
TN,Wayne,TN_Wayne,2017,0,22,0,1,21,92,27,52,13,,3,0
TN,Wayne,TN_Wayne,2018,0,12,0,0,9,65,7,47,11,,4,0
TN,Wayne,TN_Wayne,2019,0,14,2,0,12,93,21,54,18,,5,0
TN,Weakley,TN_Weakley,2014,0,25,1,2,20,134,54,67,13,,0,0
TN,Weakley,TN_Weakley,2015,0,30,1,2,23,118,46,62,10,,1,0
TN,Weakley,TN_Weakley,2017,0,30,0,0,29,146,64,69,13,,3,0
TN,Weakley,TN_Weakley,2018,0,36,1,2,32,89,33,48,8,,4,0
TN,Weakley,TN_Weakley,2019,0,27,0,1,19,116,45,53,18,,5,0
TN,White,TN_White,2014,0,53,1,5,45,391,65,286,40,,0,0
TN,White,TN_White,2015,0,54,2,0,48,375,78,264,33,,1,0
TN,White,TN_White,2017,0,60,0,1,56,312,32,245,35,,3,0
TN,White,TN_White,2018,0,59,3,2,45,269,51,180,38,,4,0
TN,White,TN_White,2019,0,55,0,5,48,251,45,165,41,,5,0
TN,Williamson,TN_Williamson,2014,0,59,1,4,49,460,124,327,9,,0,0
TN,Williamson,TN_Williamson,2015,0,56,0,1,46,393,90,284,19,,1,0
TN,Williamson,TN_Williamson,2017,0,75,1,3,66,367,98,242,27,,3,0
TN,Williamson,TN_Williamson,2018,0,77,2,5,60,323,80,221,22,,4,0
TN,Williamson,TN_Williamson,2019,0,119,2,2,101,289,66,196,27,,5,0
TN,Wilson,TN_Wilson,2015,0,93,0,8,84,732,239,437,56,,1,0
TN,Wilson,TN_Wilson,2017,0,94,1,5,88,791,236,457,98,,3,0
TN,Wilson,TN_Wilson,2018,0,111,3,3,105,631,143,416,72,,4,0
TN,Wilson,TN_Wilson,2019,0,85,0,4,79,555,105,384,66,,5,0
TX,Anderson,TX_Anderson,2014,0,63,1,7,48,376,175,173,28,,0,0
TX,Anderson,TX_Anderson,2015,0,75,7,3,53,386,175,186,25,,1,0
TX,Anderson,TX_Anderson,2017,0,48,0,4,37,399,167,202,30,,3,0
TX,Anderson,TX_Anderson,2018,0,54,0,6,46,350,121,188,41,,4,0
TX,Anderson,TX_Anderson,2019,0,30,2,2,23,363,150,171,42,,5,0
TX,Andrews,TX_Andrews,2014,0,14,0,1,10,111,30,69,12,,0,0
TX,Andrews,TX_Andrews,2015,0,16,0,2,8,100,12,68,20,,1,0
TX,Andrews,TX_Andrews,2017,0,13,0,0,13,92,30,53,9,,3,0
TX,Andrews,TX_Andrews,2018,0,17,0,0,15,80,18,50,12,,4,0
TX,Angelina,TX_Angelina,2014,0,88,2,5,58,691,259,386,46,,0,0
TX,Angelina,TX_Angelina,2015,0,76,3,4,58,546,192,319,35,,1,0
TX,Angelina,TX_Angelina,2017,0,93,2,5,65,619,171,377,71,,3,0
TX,Angelina,TX_Angelina,2018,0,96,0,3,69,492,152,274,66,,4,0
TX,Angelina,TX_Angelina,2019,0,97,1,5,64,567,183,330,54,,5,0
TX,Aransas,TX_Aransas,2014,0,64,0,2,43,384,131,237,16,,0,0
TX,Aransas,TX_Aransas,2015,0,93,1,1,72,290,113,162,15,,1,0
TX,Aransas,TX_Aransas,2017,0,68,1,2,52,306,105,189,12,,3,0
TX,Aransas,TX_Aransas,2018,0,76,0,3,55,264,94,152,18,,4,0
TX,Aransas,TX_Aransas,2019,0,60,0,3,44,240,62,164,14,,5,0
TX,Archer,TX_Archer,2014,0,10,0,1,9,50,20,27,3,,0,0
TX,Archer,TX_Archer,2015,0,7,0,0,7,55,11,37,7,,1,0
TX,Armstrong,TX_Armstrong,2014,0,3,0,0,3,13,4,6,3,,0,0
TX,Armstrong,TX_Armstrong,2015,0,1,0,0,1,24,11,11,2,,1,0
TX,Armstrong,TX_Armstrong,2017,0,5,0,1,4,24,9,10,5,,3,0
TX,Atascosa,TX_Atascosa,2015,0,82,4,2,76,553,187,306,60,,1,0
TX,Atascosa,TX_Atascosa,2017,0,77,0,6,70,441,150,235,56,,3,0
TX,Atascosa,TX_Atascosa,2018,0,83,4,8,68,520,136,317,67,,4,0
TX,Austin,TX_Austin,2014,0,12,0,1,9,129,56,62,11,,0,0
TX,Austin,TX_Austin,2015,0,18,0,2,13,117,48,61,8,,1,0
TX,Austin,TX_Austin,2017,0,13,0,1,9,138,45,64,29,,3,0
TX,Austin,TX_Austin,2018,0,14,0,0,8,100,48,36,16,,4,0
TX,Austin,TX_Austin,2019,0,13,0,0,11,87,40,29,18,,5,0
TX,Bailey,TX_Bailey,2014,0,12,0,1,11,44,9,33,2,,0,0
TX,Bailey,TX_Bailey,2015,0,9,0,0,8,50,21,25,4,,1,0
TX,Bailey,TX_Bailey,2017,0,2,0,1,1,40,19,19,2,,3,0
TX,Bailey,TX_Bailey,2018,0,10,1,0,9,28,8,19,1,,4,0
TX,Bailey2,TX_Bailey2,2019,0,3,0,0,2,36,15,20,1,,5,0
TX,Bandera,TX_Bandera,2014,0,20,0,0,15,291,112,165,14,,0,0
TX,Bandera,TX_Bandera,2015,0,21,0,0,13,312,102,194,16,,1,0
TX,Bandera,TX_Bandera,2017,0,31,0,1,14,279,117,136,26,,3,0
TX,Bandera,TX_Bandera,2018,0,34,1,2,7,284,108,134,42,,4,0
TX,Bandera2,TX_Bandera2,2019,0,12,0,1,9,268,95,143,30,,5,0
TX,Bastrop,TX_Bastrop,2014,0,185,2,19,127,862,333,459,70,,0,0
TX,Bastrop,TX_Bastrop,2015,0,216,4,16,154,833,309,445,79,,1,0
TX,Bastrop,TX_Bastrop,2017,0,178,2,22,121,726,235,421,70,,3,0
TX,Bastrop,TX_Bastrop,2018,0,162,3,15,99,646,234,348,64,,4,0
TX,Bastrop,TX_Bastrop,2019,0,212,6,18,142,649,192,349,108,,5,0
TX,Baylor,TX_Baylor,2014,0,0,0,0,0,12,4,6,2,,0,0
TX,Baylor,TX_Baylor,2015,0,1,0,0,1,14,9,1,4,,1,0
TX,Baylor,TX_Baylor,2017,0,0,0,0,0,10,4,4,2,,3,0
TX,Bee,TX_Bee,2014,0,33,0,0,33,126,42,79,5,,0,0
TX,Bee,TX_Bee,2015,0,26,3,2,21,105,36,62,7,,1,0
TX,Bee,TX_Bee,2017,0,42,0,3,38,232,75,139,18,,3,0
TX,Bee,TX_Bee,2019,0,21,0,0,18,159,56,93,10,,5,0
TX,Bee3,TX_Bee3,2018,0,31,1,1,23,145,40,88,17,,4,0
TX,Bell,TX_Bell,2014,0,111,3,5,74,747,257,452,38,,0,0
TX,Bell,TX_Bell,2015,0,107,2,6,70,792,228,481,83,,1,0
TX,Bell,TX_Bell,2017,0,70,0,2,33,777,243,472,62,,3,0
TX,Bell,TX_Bell,2019,0,82,0,1,54,631,152,445,34,,5,0
TX,Bell2,TX_Bell2,2018,0,83,2,6,47,683,157,495,31,,4,0
TX,Bexar,TX_Bexar,2014,1,424,11,78,261,6058,1790,3847,421,2019.0,0,0
TX,Bexar,TX_Bexar,2015,1,544,14,98,318,6177,1486,4307,384,2019.0,1,1
TX,Bexar,TX_Bexar,2017,1,620,11,121,335,5985,1254,4211,520,2019.0,3,3
TX,Bexar,TX_Bexar,2018,1,627,10,79,372,5166,975,3770,421,2019.0,4,4
TX,Bexar,TX_Bexar,2019,1,692,13,88,446,5297,990,3801,506,2019.0,5,5
TX,Blanco,TX_Blanco,2014,0,7,0,0,6,73,35,29,9,,0,0
TX,Blanco,TX_Blanco,2015,0,3,0,0,3,61,22,30,9,,1,0
TX,Blanco,TX_Blanco,2017,0,12,0,1,9,68,28,29,11,,3,0
TX,Blanco,TX_Blanco,2018,0,9,0,0,8,36,13,22,1,,4,0
TX,Borden,TX_Borden,2014,0,2,0,0,1,9,3,6,0,,0,0
TX,Borden,TX_Borden,2015,0,2,0,0,2,8,3,3,2,,1,0
TX,Borden,TX_Borden,2017,0,2,0,0,2,18,2,14,2,,3,0
TX,Borden2,TX_Borden2,2019,0,1,0,0,0,10,5,4,1,,5,0
TX,Bosque,TX_Bosque,2014,0,10,0,1,8,134,65,66,3,,0,0
TX,Bosque,TX_Bosque,2015,0,4,0,0,4,73,26,44,3,,1,0
TX,Bosque,TX_Bosque,2017,0,4,0,0,4,77,28,48,1,,3,0
TX,Bosque,TX_Bosque,2018,0,2,0,0,2,51,22,25,4,,4,0
TX,Bosque2,TX_Bosque2,2019,0,27,0,0,24,71,38,24,9,,5,0
TX,Bowie,TX_Bowie,2014,0,106,1,4,85,738,234,410,94,,0,0
TX,Bowie,TX_Bowie,2015,0,125,0,6,96,567,181,327,59,,1,0
TX,Bowie,TX_Bowie,2017,0,121,2,7,81,438,142,246,50,,3,0
TX,Bowie,TX_Bowie,2018,0,80,0,5,55,349,113,191,45,,4,0
TX,Bowie,TX_Bowie,2019,0,102,1,2,74,331,131,170,30,,5,0
TX,Brazoria,TX_Brazoria,2014,0,140,0,24,100,1201,327,777,97,,0,0
TX,Brazoria,TX_Brazoria,2015,0,144,1,20,106,1212,340,748,124,,1,0
TX,Brazoria,TX_Brazoria,2017,0,167,4,27,121,1096,303,684,109,,3,0
TX,Brazoria,TX_Brazoria,2018,0,171,0,35,116,1226,251,838,137,,4,0
TX,Brazoria,TX_Brazoria,2019,0,170,4,34,119,1325,306,851,168,,5,0
TX,Brazos,TX_Brazos,2014,0,53,0,1,48,305,153,141,11,,0,0
TX,Brazos,TX_Brazos,2015,0,91,2,3,75,325,107,206,12,,1,0
TX,Brazos,TX_Brazos,2017,0,38,1,1,27,308,73,220,15,,3,0
TX,Brazos,TX_Brazos,2018,0,49,1,0,37,305,75,199,31,,4,0
TX,Brazos,TX_Brazos,2019,0,29,0,1,15,306,93,200,13,,5,0
TX,Brewster,TX_Brewster,2014,0,7,2,0,4,44,16,22,6,,0,0
TX,Brewster,TX_Brewster,2015,0,5,0,0,4,34,18,14,2,,1,0
TX,Brewster,TX_Brewster,2017,0,11,1,0,8,14,3,8,3,,3,0
TX,Brewster,TX_Brewster,2018,0,8,0,1,4,13,6,7,0,,4,0
TX,Brewster,TX_Brewster,2019,0,7,0,0,6,10,4,3,3,,5,0
TX,Briscoe,TX_Briscoe,2014,0,0,0,0,0,9,6,3,0,,0,0
TX,Briscoe,TX_Briscoe,2015,0,2,0,0,1,9,2,6,1,,1,0
TX,Briscoe,TX_Briscoe,2017,0,1,0,0,0,8,4,2,2,,3,0
TX,Briscoe,TX_Briscoe,2019,0,0,0,0,0,3,2,0,1,,5,0
TX,Briscoe3,TX_Briscoe3,2018,0,1,0,0,1,7,1,6,0,,4,0
TX,Brooks,TX_Brooks,2014,0,2,0,0,2,0,0,0,0,,0,0
TX,Brooks,TX_Brooks,2015,0,1,0,0,1,3,1,2,0,,1,0
TX,Brooks,TX_Brooks,2017,0,1,0,0,1,0,0,0,0,,3,0
TX,Brooks,TX_Brooks,2018,0,0,0,0,0,0,0,0,0,,4,0
TX,Brooks,TX_Brooks,2019,0,1,0,0,1,0,0,0,0,,5,0
TX,Brown,TX_Brown,2014,0,14,0,3,11,202,64,127,11,,0,0
TX,Brown,TX_Brown,2015,0,27,0,5,22,155,59,92,4,,1,0
TX,Brown,TX_Brown,2017,0,20,0,2,18,149,49,90,10,,3,0
TX,Brown,TX_Brown,2018,0,21,0,0,21,153,65,82,6,,4,0
TX,Brown2,TX_Brown2,2019,0,31,0,1,23,189,62,114,13,,5,0
TX,Burleson,TX_Burleson,2014,0,22,0,1,18,112,60,47,5,,0,0
TX,Burleson,TX_Burleson,2015,0,32,0,0,19,115,53,53,9,,1,0
TX,Burleson,TX_Burleson,2017,0,22,0,5,16,141,44,88,9,,3,0
TX,Burleson,TX_Burleson,2018,0,26,0,0,21,112,54,50,8,,4,0
TX,Burleson,TX_Burleson,2019,0,20,1,2,10,100,34,63,3,,5,0
TX,Burnet,TX_Burnet,2014,0,37,2,1,20,216,70,120,26,,0,0
TX,Burnet,TX_Burnet,2015,0,38,1,1,20,233,95,122,16,,1,0
TX,Burnet,TX_Burnet,2017,0,46,0,3,24,213,72,117,24,,3,0
TX,Burnet,TX_Burnet,2019,0,54,0,2,41,219,65,119,35,,5,0
TX,Burnet3,TX_Burnet3,2018,0,55,0,1,34,175,42,99,34,,4,0
TX,Caldwell,TX_Caldwell,2014,0,24,0,0,15,196,67,106,23,,0,0
TX,Caldwell,TX_Caldwell,2015,0,35,0,0,35,171,73,72,26,,1,0
TX,Caldwell,TX_Caldwell,2017,0,26,0,4,22,183,55,108,20,,3,0
TX,Caldwell,TX_Caldwell,2018,0,33,0,5,28,114,39,59,16,,4,0
TX,Caldwell2,TX_Caldwell2,2019,0,51,0,2,43,88,26,53,9,,5,0
TX,Calhoun,TX_Calhoun,2014,0,8,0,1,7,120,44,70,6,,0,0
TX,Calhoun,TX_Calhoun,2015,0,24,5,0,19,107,45,59,3,,1,0
TX,Calhoun,TX_Calhoun,2018,0,34,0,0,25,93,26,51,16,,4,0
TX,Calhoun,TX_Calhoun,2019,0,22,0,0,14,103,26,71,6,,5,0
TX,Calhoun2,TX_Calhoun2,2017,0,22,0,0,19,105,31,64,10,,3,0
TX,Callahan,TX_Callahan,2014,0,8,1,0,6,92,37,50,5,,0,0
TX,Callahan,TX_Callahan,2015,0,12,1,1,10,75,30,34,11,,1,0
TX,Callahan,TX_Callahan,2017,0,9,0,1,8,42,12,23,7,,3,0
TX,Callahan,TX_Callahan,2018,0,8,0,1,6,37,15,16,6,,4,0
TX,Callahan,TX_Callahan,2019,0,5,0,0,5,44,12,22,10,,5,0
TX,Cameron,TX_Cameron,2014,0,191,0,22,121,1447,491,891,65,,0,0
TX,Cameron,TX_Cameron,2015,0,217,3,34,129,1359,429,865,65,,1,0
TX,Cameron,TX_Cameron,2017,0,181,3,12,113,946,307,589,50,,3,0
TX,Cameron,TX_Cameron,2018,0,164,1,15,97,937,324,564,49,,4,0
TX,Cameron,TX_Cameron,2019,0,162,1,15,100,937,298,586,53,,5,0
TX,Camp,TX_Camp,2014,0,6,0,1,3,165,64,84,17,,0,0
TX,Camp,TX_Camp,2015,0,4,1,0,3,140,48,71,21,,1,0
TX,Camp,TX_Camp,2017,0,4,2,1,1,112,41,58,13,,3,0
TX,Camp,TX_Camp,2018,0,2,0,0,2,74,28,35,11,,4,0
TX,Camp2,TX_Camp2,2019,0,9,0,0,7,67,31,29,7,,5,0
TX,Carson,TX_Carson,2014,0,16,0,1,15,31,11,15,5,,0,0
TX,Carson,TX_Carson,2015,0,22,0,0,22,40,15,22,3,,1,0
TX,Carson,TX_Carson,2017,0,9,0,0,8,25,8,16,1,,3,0
TX,Carson,TX_Carson,2018,0,11,0,0,9,36,11,20,5,,4,0
TX,Carson,TX_Carson,2019,0,22,1,3,16,25,9,15,1,,5,0
TX,Cass,TX_Cass,2014,0,59,2,4,50,432,189,211,32,,0,0
TX,Cass,TX_Cass,2015,0,42,1,4,29,382,185,171,26,,1,0
TX,Cass,TX_Cass,2017,0,20,0,4,14,265,125,117,23,,3,0
TX,Cass,TX_Cass,2019,0,32,0,1,28,174,61,92,21,,5,0
TX,Cass3,TX_Cass3,2018,0,39,0,3,32,208,93,85,30,,4,0
TX,Castro,TX_Castro,2014,0,5,0,0,4,41,8,32,1,,0,0
TX,Castro,TX_Castro,2015,0,1,0,1,0,70,33,32,5,,1,0
TX,Castro,TX_Castro,2017,0,3,0,0,3,42,12,26,4,,3,0
TX,Castro,TX_Castro,2019,0,6,0,0,6,47,13,26,8,,5,0
TX,Castro3,TX_Castro3,2018,0,2,1,0,1,20,7,11,2,,4,0
TX,Chambers,TX_Chambers,2014,0,80,2,6,64,651,121,458,72,,0,0
TX,Chambers,TX_Chambers,2015,0,121,4,12,94,718,140,499,79,,1,0
TX,Chambers,TX_Chambers,2017,0,93,0,16,58,567,130,437,0,,3,0
TX,Chambers,TX_Chambers,2019,0,93,3,8,74,544,132,408,4,,5,0
TX,Cherokee,TX_Cherokee,2014,0,74,2,4,64,595,188,350,57,,0,0
TX,Cherokee,TX_Cherokee,2015,0,86,1,3,59,460,134,275,51,,1,0
TX,Cherokee,TX_Cherokee,2017,0,89,0,3,70,469,141,273,55,,3,0
TX,Cherokee,TX_Cherokee,2019,0,61,1,2,51,362,117,198,47,,5,0
TX,Cherokee3,TX_Cherokee3,2018,0,85,1,2,72,418,143,229,46,,4,0
TX,Childress,TX_Childress,2014,0,1,0,0,1,12,4,7,1,,0,0
TX,Childress,TX_Childress,2015,0,2,0,0,2,11,4,4,3,,1,0
TX,Childress,TX_Childress,2017,0,3,0,0,3,12,4,8,0,,3,0
TX,Childress,TX_Childress,2018,0,0,0,0,0,10,6,3,1,,4,0
TX,Childress,TX_Childress,2019,0,1,0,0,1,7,1,5,1,,5,0
TX,Clay,TX_Clay,2014,0,13,0,0,10,139,47,74,18,,0,0
TX,Clay,TX_Clay,2015,0,16,0,0,13,136,40,76,20,,1,0
TX,Clay,TX_Clay,2017,0,16,0,2,9,137,43,75,19,,3,0
TX,Clay,TX_Clay,2018,0,25,0,5,11,124,65,40,19,,4,0
TX,Clay,TX_Clay,2019,0,16,0,0,8,103,33,49,21,,5,0
TX,Cochran,TX_Cochran,2014,0,5,0,0,5,126,46,74,6,,0,0
TX,Cochran,TX_Cochran,2015,0,6,0,1,5,103,39,59,5,,1,0
TX,Cochran,TX_Cochran,2017,0,5,0,0,5,3,0,1,2,,3,0
TX,Cochran2,TX_Cochran2,2019,0,3,0,0,3,27,12,15,0,,5,0
TX,Coke,TX_Coke,2014,0,1,0,0,1,29,20,5,4,,0,0
TX,Coke,TX_Coke,2015,0,1,0,0,1,15,8,2,5,,1,0
TX,Coke,TX_Coke,2019,0,2,0,0,2,14,10,0,4,,5,0
TX,Collin,TX_Collin,2014,0,52,1,3,36,414,169,212,33,,0,0
TX,Collin,TX_Collin,2015,0,79,0,4,61,392,122,221,49,,1,0
TX,Collin,TX_Collin,2017,0,89,1,2,62,375,109,242,24,,3,0
TX,Collin,TX_Collin,2018,0,76,3,3,35,346,93,204,49,,4,0
TX,Collin,TX_Collin,2019,0,66,0,4,40,338,102,187,49,,5,0
TX,Collingsworth,TX_Collingsworth,2014,0,1,0,0,1,15,6,8,1,,0,0
TX,Collingsworth,TX_Collingsworth,2015,0,8,0,0,8,17,10,7,0,,1,0
TX,Colorado,TX_Colorado,2014,0,23,0,1,20,132,30,90,12,,0,0
TX,Colorado,TX_Colorado,2015,0,30,0,1,25,160,38,101,21,,1,0
TX,Colorado,TX_Colorado,2017,0,36,0,0,36,130,36,72,22,,3,0
TX,Colorado,TX_Colorado,2019,0,19,1,1,10,117,29,77,11,,5,0
TX,Colorado3,TX_Colorado3,2018,0,12,0,0,10,102,16,65,21,,4,0
TX,Comal,TX_Comal,2014,0,214,6,7,175,907,345,513,49,,0,0
TX,Comal,TX_Comal,2015,0,168,2,6,121,742,251,436,55,,1,0
TX,Comal,TX_Comal,2017,0,178,4,7,120,668,199,420,49,,3,0
TX,Comal,TX_Comal,2019,0,135,0,9,86,601,179,373,49,,5,0
TX,Comal2,TX_Comal2,2018,0,0,0,2,0,517,161,320,36,,4,0
TX,Comanche,TX_Comanche,2014,0,3,0,0,3,79,27,51,1,,0,0
TX,Comanche,TX_Comanche,2015,0,6,1,0,5,77,22,51,4,,1,0
TX,Comanche,TX_Comanche,2017,0,2,0,0,2,66,17,48,1,,3,0
TX,Comanche,TX_Comanche,2018,0,2,0,0,2,61,19,36,6,,4,0
TX,Comanche,TX_Comanche,2019,0,3,0,0,3,58,11,41,6,,5,0
TX,Concho,TX_Concho,2014,0,0,0,0,0,3,1,2,0,,0,0
TX,Concho,TX_Concho,2018,0,11,0,0,11,9,2,7,0,,4,0
TX,Concho,TX_Concho,2019,0,11,0,0,11,8,8,0,0,,5,0
TX,Cooke,TX_Cooke,2015,0,0,0,0,0,0,0,0,0,,1,0
TX,Cooke,TX_Cooke,2017,0,48,0,0,45,151,67,69,15,,3,0
TX,Cooke,TX_Cooke,2018,0,16,0,1,11,116,49,59,8,,4,0
TX,Cooke2,TX_Cooke2,2019,0,33,3,3,19,100,38,51,11,,5,0
TX,Coryell,TX_Coryell,2014,0,14,0,0,9,110,41,62,7,,0,0
TX,Coryell,TX_Coryell,2015,0,14,0,1,12,117,46,67,4,,1,0
TX,Coryell,TX_Coryell,2017,0,21,1,0,19,104,22,81,1,,3,0
TX,Coryell,TX_Coryell,2018,0,7,0,0,7,75,10,61,4,,4,0
TX,Coryell,TX_Coryell,2019,0,4,0,1,3,54,11,43,0,,5,0
TX,Cottle,TX_Cottle,2014,0,0,0,0,0,0,0,0,0,,0,0
TX,Cottle,TX_Cottle,2015,0,0,0,0,0,0,0,0,0,,1,0
TX,Cottle,TX_Cottle,2017,0,0,0,0,0,0,0,0,0,,3,0
TX,Crane,TX_Crane,2014,0,1,0,1,0,26,5,18,3,,0,0
TX,Crane,TX_Crane,2015,0,2,1,0,1,15,3,11,1,,1,0
TX,Crane,TX_Crane,2017,0,0,0,0,0,21,0,19,2,,3,0
TX,Crockett,TX_Crockett,2014,0,7,0,1,4,44,9,29,6,,0,0
TX,Crockett,TX_Crockett,2015,0,12,0,1,10,51,24,24,3,,1,0
TX,Crockett,TX_Crockett,2017,0,5,0,0,5,33,16,16,1,,3,0
TX,Crockett,TX_Crockett,2019,0,2,0,1,1,18,9,5,4,,5,0
TX,"Crockett3,4","TX_Crockett3,4",2018,0,3,0,1,2,0,0,11,0,,4,0
TX,Crosby,TX_Crosby,2014,0,1,0,0,1,7,0,7,0,,0,0
TX,Crosby,TX_Crosby,2015,0,0,0,0,0,6,3,2,1,,1,0
TX,Crosby,TX_Crosby,2017,0,1,0,0,1,0,0,0,0,,3,0
TX,Crosby3,TX_Crosby3,2018,0,4,0,0,4,19,11,5,3,,4,0
TX,Culberson,TX_Culberson,2014,0,0,0,0,0,15,9,5,1,,0,0
TX,Culberson,TX_Culberson,2015,0,0,0,0,0,0,0,0,0,,1,0
TX,Culberson,TX_Culberson,2017,0,0,0,0,0,0,0,0,0,,3,0
TX,Culberson,TX_Culberson,2018,0,0,0,0,0,0,0,0,0,,4,0
TX,Culberson,TX_Culberson,2019,0,0,0,0,0,0,0,0,0,,5,0
TX,Dallam,TX_Dallam,2014,0,1,0,0,1,24,8,12,4,,0,0
TX,Dallam,TX_Dallam,2015,0,0,0,0,0,4,2,2,0,,1,0
TX,Dallam,TX_Dallam,2017,0,0,0,0,0,4,1,1,2,,3,0
TX,Dallam,TX_Dallam,2018,0,1,0,0,1,3,3,0,0,,4,0
TX,Dallam,TX_Dallam,2019,0,0,0,0,0,1,0,0,1,,5,0
TX,Dallas,TX_Dallas,2014,0,47,1,6,27,338,75,217,46,,0,0
TX,Dallas,TX_Dallas,2015,0,25,0,3,16,292,79,179,34,,1,0
TX,Dallas,TX_Dallas,2017,0,43,1,1,26,288,61,188,39,,3,0
TX,Dallas,TX_Dallas,2018,0,50,1,2,27,236,44,155,37,,4,0
TX,Dallas,TX_Dallas,2019,0,43,0,4,28,307,54,206,47,,5,0
TX,Dawson,TX_Dawson,2014,0,1,0,1,0,56,15,37,4,,0,0
TX,Dawson,TX_Dawson,2015,0,2,0,1,1,37,12,19,6,,1,0
TX,Dawson,TX_Dawson,2017,0,2,0,0,2,41,14,24,3,,3,0
TX,Dawson,TX_Dawson,2018,0,4,0,1,3,51,19,30,2,,4,0
TX,Dawson2,TX_Dawson2,2019,0,2,0,0,2,64,27,25,12,,5,0
TX,DeWitt,TX_DeWitt,2014,0,27,0,0,23,147,64,76,7,,0,0
TX,DeWitt,TX_DeWitt,2015,0,16,0,0,13,233,139,89,5,,1,0
TX,DeWitt,TX_DeWitt,2017,0,19,0,0,8,88,27,51,10,,3,0
TX,DeWitt,TX_DeWitt,2019,0,33,1,0,25,120,47,66,7,,5,0
TX,DeWitt4,TX_DeWitt4,2018,0,32,2,0,23,0,0,75,7,,4,0
TX,Deaf Smith,TX_Deaf Smith,2014,0,11,0,0,8,104,33,62,9,,0,0
TX,Deaf Smith,TX_Deaf Smith,2015,0,1,0,0,1,85,30,40,15,,1,0
TX,Deaf Smith,TX_Deaf Smith,2017,0,6,0,0,2,55,10,37,8,,3,0
TX,Deaf Smith,TX_Deaf Smith,2019,0,8,0,0,7,60,18,32,10,,5,0
TX,Deaf Smith3,TX_Deaf Smith3,2018,0,6,0,0,5,53,14,35,4,,4,0
TX,Delta,TX_Delta,2014,0,2,0,1,1,64,38,18,8,,0,0
TX,Delta,TX_Delta,2015,0,4,0,0,4,33,17,15,1,,1,0
TX,Delta,TX_Delta,2018,0,2,0,0,2,29,10,18,1,,4,0
TX,Delta,TX_Delta,2019,0,1,0,0,1,27,10,16,1,,5,0
TX,Delta2,TX_Delta2,2017,0,2,0,0,2,24,13,10,1,,3,0
TX,Denton,TX_Denton,2014,0,52,0,5,34,639,162,436,41,,0,0
TX,Denton,TX_Denton,2015,0,79,0,5,57,523,124,359,40,,1,0
TX,Denton,TX_Denton,2017,0,72,0,3,43,551,142,351,58,,3,0
TX,Denton,TX_Denton,2018,0,75,0,1,45,486,125,326,35,,4,0
TX,Denton2,TX_Denton2,2019,0,95,0,7,45,440,88,299,53,,5,0
TX,Dickens,TX_Dickens,2014,0,0,0,0,0,0,0,0,0,,0,0
TX,Dickens,TX_Dickens,2015,0,1,0,0,1,11,6,4,1,,1,0
TX,Dickens,TX_Dickens,2017,0,1,0,0,1,2,1,1,0,,3,0
