year,prefecture,city,municipality,total_theft,has_r1,first_r1_year,post_r1,purse_snatching,car_break_in,parts_theft,vending_machine,car_theft,motorcycle_theft,bicycle_theft
2018,滋賀県,守山市,滋賀県_守山市,165,0,,0,0,22,9,4,3,5,122
2018,滋賀県,栗東市,滋賀県_栗東市,203,0,,0,1,33,24,2,8,13,122
2018,滋賀県,甲賀市,滋賀県_甲賀市,166,0,,0,0,40,32,1,6,5,82
2018,滋賀県,野洲市,滋賀県_野洲市,113,0,,0,0,13,11,6,1,2,80
2018,滋賀県,湖南市,滋賀県_湖南市,114,0,,0,0,31,31,1,4,12,35
2018,滋賀県,高島市,滋賀県_高島市,41,0,,0,0,9,8,1,2,1,20
2018,滋賀県,東近江市,滋賀県_東近江市,178,0,,0,0,41,20,4,6,3,104
2018,滋賀県,米原市,滋賀県_米原市,30,0,,0,0,12,2,0,3,1,12
2018,滋賀県,日野町,滋賀県_日野町,22,0,,0,0,10,5,3,0,0,4
2018,滋賀県,竜王町,滋賀県_竜王町,9,0,,0,0,3,2,2,0,1,1
2018,滋賀県,愛荘町,滋賀県_愛荘町,23,0,,0,0,11,3,3,1,0,5
2018,滋賀県,豊郷町,滋賀県_豊郷町,7,0,,0,0,3,0,0,0,0,4
2018,滋賀県,甲良町,滋賀県_甲良町,10,0,,0,0,3,1,1,1,0,4
2018,滋賀県,多賀町,滋賀県_多賀町,4,0,,0,0,2,0,1,0,0,1
2018,京都府,京都市北区,京都府_京都市北区,348,0,,0,2,40,13,4,0,42,247
2018,京都府,京都市上京区,京都府_京都市上京区,402,0,,0,2,26,11,3,2,19,339
2018,京都府,京都市左京区,京都府_京都市左京区,614,0,,0,1,73,22,11,2,42,463
2018,京都府,京都市中京区,京都府_京都市中京区,624,1,2001.0,1,9,49,23,10,4,22,507
2018,京都府,京都市東山区,京都府_京都市東山区,143,0,,0,4,30,3,1,4,5,96
2018,京都府,京都市下京区,京都府_京都市下京区,381,0,,0,2,27,15,13,2,14,308
2018,京都府,京都市南区,京都府_京都市南区,484,0,,0,6,84,50,22,6,33,283
2018,京都府,京都市右京区,京都府_京都市右京区,489,0,,0,6,75,26,6,4,35,337
2018,京都府,京都市伏見区,京都府_京都市伏見区,857,1,2004.0,1,10,149,135,12,27,104,420
2018,京都府,京都市山科区,京都府_京都市山科区,424,0,,0,3,104,72,6,15,45,179
2018,京都府,京都市西京区,京都府_京都市西京区,270,0,,0,1,52,33,2,1,23,158
2018,京都府,福知山市,京都府_福知山市,98,0,,0,0,47,1,0,3,1,46
2018,京都府,舞鶴市,京都府_舞鶴市,114,0,,0,0,26,6,0,2,1,79
2018,京都府,綾部市,京都府_綾部市,37,0,,0,0,13,0,0,0,0,24
2018,京都府,宇治市,京都府_宇治市,373,0,,0,12,95,55,11,7,39,154
2018,京都府,宮津市,京都府_宮津市,17,0,,0,0,5,0,0,0,2,10
2018,京都府,亀岡市,京都府_亀岡市,102,0,,0,0,27,19,7,4,4,41
2018,京都府,城陽市,京都府_城陽市,134,0,,0,2,25,28,2,8,17,52
2018,京都府,向日市,京都府_向日市,129,0,,0,3,22,9,2,2,11,80
2018,京都府,長岡京市,京都府_長岡京市,105,0,,0,3,11,12,4,0,9,66
2018,京都府,八幡市,京都府_八幡市,159,0,,0,3,37,28,3,6,39,43
2018,京都府,京田辺市,京都府_京田辺市,232,0,,0,1,17,15,1,2,60,136
2018,京都府,京丹後市,京都府_京丹後市,37,0,,0,0,21,1,0,1,0,14
2018,京都府,南丹市,京都府_南丹市,35,0,,0,0,9,3,2,4,0,17
2018,京都府,木津川市,京都府_木津川市,128,0,,0,1,10,16,2,5,22,72
2018,京都府,大山崎町,京都府_大山崎町,17,0,,0,1,7,1,1,0,0,7
2018,京都府,久御山町,京都府_久御山町,76,0,,0,2,19,20,3,1,8,23
2018,京都府,井手町,京都府_井手町,7,0,,0,0,0,4,0,0,3,0
2018,京都府,宇治田原町,京都府_宇治田原町,8,0,,0,0,1,1,0,0,1,5
2018,京都府,笠置町,京都府_笠置町,1,0,,0,0,0,0,0,0,0,1
2018,京都府,精華町,京都府_精華町,52,0,,0,0,4,9,2,0,13,24
2018,京都府,南山城村,京都府_南山城村,2,0,,0,0,0,1,0,1,0,0
2018,京都府,京丹波町,京都府_京丹波町,15,0,,0,0,10,2,0,1,0,2
2018,京都府,与謝野町,京都府_与謝野町,16,0,,0,0,7,0,0,0,1,8
2018,大阪府,大阪市都島区,大阪府_大阪市都島区,817,0,,0,11,123,30,39,8,28,578
2018,大阪府,大阪市福島区,大阪府_大阪市福島区,457,0,,0,5,69,13,33,8,5,324
2018,大阪府,大阪市此花区,大阪府_大阪市此花区,335,0,,0,1,62,25,12,4,18,213
2018,大阪府,大阪市西区,大阪府_大阪市西区,891,0,,0,11,200,44,101,21,13,501
2018,大阪府,大阪市港区,大阪府_大阪市港区,440,0,,0,3,56,29,9,13,16,314
2018,大阪府,大阪市大正区,大阪府_大阪市大正区,386,0,,0,5,60,22,19,4,11,265
2018,大阪府,大阪市天王寺区,大阪府_大阪市天王寺区,722,0,,0,17,214,54,65,23,13,336
2018,大阪府,大阪市浪速区,大阪府_大阪市浪速区,1014,0,,0,24,189,86,54,26,37,598
2018,大阪府,大阪市西淀川区,大阪府_大阪市西淀川区,480,0,,0,2,80,50,27,11,16,294
2018,大阪府,大阪市東淀川区,大阪府_大阪市東淀川区,1146,1,2001.0,1,7,151,68,20,19,104,777
2018,大阪府,大阪市東成区,大阪府_大阪市東成区,668,0,,0,8,162,60,55,18,20,345
2018,大阪府,大阪市生野区,大阪府_大阪市生野区,1058,0,,0,11,264,108,56,37,49,533
2018,大阪府,大阪市旭区,大阪府_大阪市旭区,478,0,,0,4,81,26,22,10,26,309
2018,大阪府,大阪市城東区,大阪府_大阪市城東区,812,1,2005.0,1,4,152,63,41,10,43,499
2018,大阪府,大阪市阿倍野区,大阪府_大阪市阿倍野区,697,0,,0,16,125,55,13,12,12,464
2018,大阪府,大阪市住吉区,大阪府_大阪市住吉区,836,0,,0,5,134,62,34,23,33,545
2018,大阪府,大阪市東住吉区,大阪府_大阪市東住吉区,878,0,,0,14,221,105,56,34,36,412
2018,大阪府,大阪市西成区,大阪府_大阪市西成区,960,0,,0,14,178,77,14,24,28,625
2018,大阪府,大阪市淀川区,大阪府_大阪市淀川区,1213,0,,0,14,191,58,69,9,45,827
2018,大阪府,大阪市鶴見区,大阪府_大阪市鶴見区,644,0,,0,6,118,65,22,27,30,376
2018,大阪府,大阪市住之江区,大阪府_大阪市住之江区,743,0,,0,4,126,77,16,32,27,461
2018,大阪府,大阪市平野区,大阪府_大阪市平野区,1339,0,,0,7,245,160,51,56,90,730
2018,大阪府,大阪市北区,大阪府_大阪市北区,1526,1,2011.0,1,18,193,56,75,23,28,1133
2018,大阪府,大阪市中央区,大阪府_大阪市中央区,1624,0,,0,18,326,80,74,30,19,1077
2018,大阪府,堺市堺区,大阪府_堺市堺区,958,1,2005.0,1,5,201,88,36,44,46,538
2018,大阪府,堺市中区,大阪府_堺市中区,563,0,,0,2,46,49,4,43,66,353
2018,大阪府,堺市東区,大阪府_堺市東区,269,1,2004.0,1,5,29,30,2,9,42,152
2018,大阪府,堺市西区,大阪府_堺市西区,662,0,,0,1,102,57,8,31,27,436
2018,大阪府,堺市南区,大阪府_堺市南区,411,0,,0,2,60,83,2,43,57,164
2018,大阪府,堺市北区,大阪府_堺市北区,868,0,,0,9,121,64,8,41,43,582
2018,大阪府,堺市美原区,大阪府_堺市美原区,108,0,,0,2,19,16,2,7,17,45
2018,大阪府,岸和田市,大阪府_岸和田市,944,1,2009.0,1,1,103,67,6,48,77,642
2018,大阪府,豊中市,大阪府_豊中市,1319,1,1995.0,1,3,226,164,35,17,97,777
2018,大阪府,池田市,大阪府_池田市,319,0,,0,1,39,18,4,10,20,227
2018,大阪府,吹田市,大阪府_吹田市,1277,0,,0,7,173,114,42,17,97,827
2018,大阪府,泉大津市,大阪府_泉大津市,349,0,,0,1,52,35,4,36,18,203
2018,大阪府,高槻市,大阪府_高槻市,1076,1,2004.0,1,11,145,73,38,8,73,728
2018,大阪府,貝塚市,大阪府_貝塚市,342,0,,0,0,42,44,7,18,46,185
2018,大阪府,守口市,大阪府_守口市,839,1,1997.0,1,3,104,74,37,26,69,526
2018,大阪府,枚方市,大阪府_枚方市,1001,0,,0,26,147,110,23,12,164,519
2018,大阪府,茨木市,大阪府_茨木市,1085,0,,0,9,174,88,38,13,76,687
2018,大阪府,八尾市,大阪府_八尾市,1393,0,,0,12,221,143,46,37,118,816
2018,大阪府,泉佐野市,大阪府_泉佐野市,416,0,,0,3,67,54,5,36,50,201
2018,大阪府,富田林市,大阪府_富田林市,274,0,,0,1,22,44,7,13,44,143
2018,大阪府,寝屋川市,大阪府_寝屋川市,1061,0,,0,6,142,98,29,32,100,654
2018,大阪府,河内長野市,大阪府_河内長野市,134,0,,0,1,22,21,2,10,15,63
2018,大阪府,松原市,大阪府_松原市,552,0,,0,3,92,88,9,19,21,320
2018,大阪府,大東市,大阪府_大東市,640,0,,0,4,92,65,19,16,67,377
2018,大阪府,和泉市,大阪府_和泉市,653,0,,0,0,83,93,4,69,55,349
2018,大阪府,箕面市,大阪府_箕面市,277,0,,0,2,33,25,16,7,34,160
2018,大阪府,柏原市,大阪府_柏原市,192,0,,0,1,25,33,4,6,17,106
2018,大阪府,羽曳野市,大阪府_羽曳野市,320,0,,0,4,46,43,1,12,32,182
2018,大阪府,門真市,大阪府_門真市,806,0,,0,2,114,109,28,23,64,466
2018,大阪府,摂津市,大阪府_摂津市,421,0,,0,3,72,57,21,6,36,226
2018,大阪府,高石市,大阪府_高石市,291,0,,0,1,50,17,5,17,7,194
2018,大阪府,藤井寺市,大阪府_藤井寺市,236,0,,0,7,41,21,3,4,14,146
2018,大阪府,東大阪市,大阪府_東大阪市,3345,1,1998.0,1,24,556,372,134,120,257,1882
2018,大阪府,泉南市,大阪府_泉南市,244,0,,0,0,29,37,2,11,42,123
2018,大阪府,四條畷市,大阪府_四條畷市,247,0,,0,5,63,25,7,4,35,108
2018,大阪府,交野市,大阪府_交野市,157,0,,0,1,25,22,10,5,33,61
2018,大阪府,大阪狭山市,大阪府_大阪狭山市,161,0,,0,2,25,23,2,13,18,78
2018,大阪府,阪南市,大阪府_阪南市,101,0,,0,0,21,16,1,5,15,43
2018,大阪府,島本町,大阪府_島本町,45,0,,0,0,5,7,6,1,5,21
2018,大阪府,豊能町,大阪府_豊能町,4,0,,0,0,0,3,0,0,0,1
2018,大阪府,能勢町,大阪府_能勢町,6,0,,0,0,2,1,1,2,0,0
2018,大阪府,忠岡町,大阪府_忠岡町,86,0,,0,0,11,7,3,1,10,54
2018,大阪府,熊取町,大阪府_熊取町,131,0,,0,1,14,16,4,4,35,57
2018,大阪府,田尻町,大阪府_田尻町,33,0,,0,0,11,5,0,4,3,10
2018,大阪府,岬町,大阪府_岬町,37,0,,0,0,8,11,3,3,2,10
2018,大阪府,太子町,大阪府_太子町,13,0,,0,0,1,5,0,2,2,3
2018,大阪府,河南町,大阪府_河南町,13,0,,0,0,0,2,0,1,2,8
2018,大阪府,千早赤阪村,大阪府_千早赤阪村,1,0,,0,0,0,0,0,0,1,0
2018,兵庫県,神戸市東灘区,兵庫県_神戸市東灘区,470,0,,0,3,86,36,11,3,57,274
2018,兵庫県,神戸市灘区,兵庫県_神戸市灘区,367,0,,0,3,79,12,6,3,96,168
2018,兵庫県,神戸市兵庫区,兵庫県_神戸市兵庫区,565,0,,0,9,79,51,12,3,46,365
2018,兵庫県,神戸市長田区,兵庫県_神戸市長田区,445,0,,0,4,60,43,5,4,54,275
2018,兵庫県,神戸市須磨区,兵庫県_神戸市須磨区,213,0,,0,1,33,29,6,3,35,106
2018,兵庫県,神戸市垂水区,兵庫県_神戸市垂水区,244,0,,0,0,61,33,1,3,39,107
2018,兵庫県,神戸市北区,兵庫県_神戸市北区,157,0,,0,0,33,23,13,1,19,68
2018,兵庫県,神戸市中央区,兵庫県_神戸市中央区,853,1,2001.0,1,10,191,38,20,8,69,517
2018,兵庫県,神戸市西区,兵庫県_神戸市西区,467,0,,0,4,58,66,38,6,76,219
2018,兵庫県,姫路市,兵庫県_姫路市,1561,1,2008.0,1,3,291,95,20,16,50,1086
2018,兵庫県,尼崎市,兵庫県_尼崎市,2616,1,1999.0,1,16,405,207,79,45,136,1728
2018,兵庫県,明石市,兵庫県_明石市,876,0,,0,5,112,65,17,10,79,588
2018,兵庫県,西宮市,兵庫県_西宮市,1746,0,,0,3,256,89,37,13,122,1226
2018,兵庫県,洲本市,兵庫県_洲本市,51,0,,0,0,23,2,0,1,1,24
2018,兵庫県,芦屋市,兵庫県_芦屋市,188,0,,0,3,38,18,10,1,10,108
2018,兵庫県,伊丹市,兵庫県_伊丹市,796,1,2000.0,1,3,117,76,12,12,61,515
2018,兵庫県,相生市,兵庫県_相生市,28,0,,0,0,12,1,0,3,0,12
2018,兵庫県,豊岡市,兵庫県_豊岡市,93,0,,0,0,30,2,0,2,2,57
2018,兵庫県,加古川市,兵庫県_加古川市,783,1,1996.0,1,1,172,56,13,13,39,489
2018,兵庫県,赤穂市,兵庫県_赤穂市,69,0,,0,0,13,3,0,0,0,53
2018,兵庫県,西脇市,兵庫県_西脇市,52,0,,0,0,26,5,0,1,2,18
2018,兵庫県,宝塚市,兵庫県_宝塚市,412,0,,0,1,71,31,4,10,46,249
2018,兵庫県,三木市,兵庫県_三木市,146,0,,0,0,40,23,12,5,5,61
2018,兵庫県,高砂市,兵庫県_高砂市,156,0,,0,0,33,16,3,1,2,101
2018,兵庫県,川西市,兵庫県_川西市,310,0,,0,2,44,36,5,4,32,187
2018,兵庫県,小野市,兵庫県_小野市,85,0,,0,0,36,10,4,0,3,32
2018,兵庫県,三田市,兵庫県_三田市,141,0,,0,0,18,15,6,2,8,92
2018,兵庫県,加西市,兵庫県_加西市,78,0,,0,0,43,5,4,1,2,23
2018,兵庫県,篠山市,兵庫県_篠山市,65,0,,0,0,51,9,0,0,0,5
2018,兵庫県,養父市,兵庫県_養父市,13,0,,0,0,6,3,0,0,0,4
2018,兵庫県,丹波市,兵庫県_丹波市,63,0,,0,0,47,5,0,0,0,11
2018,兵庫県,南あわじ市,兵庫県_南あわじ市,56,0,,0,0,28,6,2,4,5,11
2018,兵庫県,朝来市,兵庫県_朝来市,46,0,,0,0,35,2,0,2,0,7
2018,兵庫県,淡路市,兵庫県_淡路市,52,0,,0,0,24,11,0,2,5,10
2018,兵庫県,宍粟市,兵庫県_宍粟市,29,0,,0,0,16,4,0,1,0,8
2018,兵庫県,加東市,兵庫県_加東市,85,0,,0,0,37,17,2,0,0,29
2018,兵庫県,たつの市,兵庫県_たつの市,115,0,,0,0,57,9,2,0,1,46
2018,兵庫県,猪名川町,兵庫県_猪名川町,13,0,,0,0,5,2,0,0,1,5
2018,兵庫県,多可町,兵庫県_多可町,28,0,,0,0,21,1,0,2,0,4
2018,兵庫県,稲美町,兵庫県_稲美町,26,0,,0,0,13,0,8,0,1,4
2018,兵庫県,播磨町,兵庫県_播磨町,86,0,,0,0,18,7,2,3,0,56
2018,兵庫県,市川町,兵庫県_市川町,13,0,,0,0,4,0,0,1,1,7
2018,兵庫県,福崎町,兵庫県_福崎町,18,0,,0,0,6,7,0,0,1,4
2018,兵庫県,神河町,兵庫県_神河町,19,0,,0,0,16,1,0,0,0,2
2018,兵庫県,太子町,兵庫県_太子町,39,0,,0,0,11,6,0,1,2,19
2018,兵庫県,上郡町,兵庫県_上郡町,13,0,,0,0,9,0,1,0,1,2
2018,兵庫県,佐用町,兵庫県_佐用町,11,0,,0,0,7,1,0,1,0,2
2018,兵庫県,香美町,兵庫県_香美町,6,0,,0,0,3,0,0,0,2,1
2018,兵庫県,新温泉町,兵庫県_新温泉町,3,0,,0,0,1,1,0,0,0,1
2018,奈良県,奈良市,奈良県_奈良市,514,0,,0,7,139,59,5,15,46,243
2018,奈良県,大和高田市,奈良県_大和高田市,110,0,,0,2,27,17,1,2,7,54
2018,奈良県,大和郡山市,奈良県_大和郡山市,151,0,,0,2,39,18,3,5,9,75
2018,奈良県,天理市,奈良県_天理市,236,0,,0,1,35,10,1,5,10,174
2018,奈良県,橿原市,奈良県_橿原市,299,0,,0,2,55,28,0,8,18,188
2018,奈良県,桜井市,奈良県_桜井市,85,0,,0,0,16,13,0,3,14,39
2018,奈良県,五條市,奈良県_五條市,22,0,,0,0,1,11,0,2,2,6
2018,奈良県,御所市,奈良県_御所市,45,0,,0,0,6,13,0,1,5,20
2018,奈良県,生駒市,奈良県_生駒市,103,0,,0,3,34,20,5,8,7,26
2018,奈良県,香芝市,奈良県_香芝市,132,0,,0,1,29,14,1,4,6,77
2018,奈良県,葛城市,奈良県_葛城市,60,0,,0,0,17,10,0,1,5,27
2018,奈良県,宇陀市,奈良県_宇陀市,17,0,,0,0,3,5,0,1,5,3
2018,奈良県,山添村,奈良県_山添村,6,0,,0,0,0,4,1,0,1,0
2018,奈良県,平群町,奈良県_平群町,7,0,,0,0,3,2,0,0,0,2
2018,奈良県,三郷町,奈良県_三郷町,22,0,,0,0,4,4,0,1,6,7
2018,奈良県,斑鳩町,奈良県_斑鳩町,24,0,,0,0,4,5,1,2,0,12
2018,奈良県,安堵町,奈良県_安堵町,7,0,,0,0,0,1,0,1,0,5
2018,奈良県,川西町,奈良県_川西町,15,0,,0,0,4,4,0,0,1,6
2018,奈良県,三宅町,奈良県_三宅町,16,0,,0,0,4,0,0,0,3,9
2018,奈良県,田原本町,奈良県_田原本町,45,0,,0,0,18,3,1,2,3,18
2018,奈良県,曽爾村,奈良県_曽爾村,5,0,,0,0,0,0,4,0,1,0
2018,奈良県,高取町,奈良県_高取町,5,0,,0,0,2,3,0,0,0,0
2018,奈良県,明日香村,奈良県_明日香村,2,0,,0,0,2,0,0,0,0,0
2018,奈良県,上牧町,奈良県_上牧町,26,0,,0,0,6,5,0,3,3,9
2018,奈良県,王寺町,奈良県_王寺町,38,0,,0,0,17,4,0,1,3,13
2018,奈良県,広陵町,奈良県_広陵町,33,0,,0,0,12,2,0,1,1,17
2018,奈良県,河合町,奈良県_河合町,18,0,,0,0,2,5,0,0,0,11
2018,奈良県,吉野町,奈良県_吉野町,6,0,,0,0,2,2,0,1,0,1
2018,奈良県,大淀町,奈良県_大淀町,8,0,,0,0,2,5,0,0,1,0
2018,奈良県,下市町,奈良県_下市町,3,0,,0,0,1,2,0,0,0,0
2018,奈良県,天川村,奈良県_天川村,2,0,,0,0,0,2,0,0,0,0
2018,奈良県,十津川村,奈良県_十津川村,2,0,,0,0,0,2,0,0,0,0
2018,奈良県,下北山村,奈良県_下北山村,3,0,,0,0,0,3,0,0,0,0
2018,奈良県,上北山村,奈良県_上北山村,2,0,,0,0,0,2,0,0,0,0
2018,奈良県,東吉野村,奈良県_東吉野村,1,0,,0,0,0,1,0,0,0,0
2018,和歌山県,和歌山市,和歌山県_和歌山市,804,1,2007.0,1,1,122,78,12,7,72,512
2018,和歌山県,海南市,和歌山県_海南市,38,0,,0,0,7,6,1,0,1,23
2018,和歌山県,橋本市,和歌山県_橋本市,44,0,,0,0,12,8,0,1,3,20
2018,和歌山県,有田市,和歌山県_有田市,38,0,,0,0,8,4,0,0,2,24
2018,和歌山県,御坊市,和歌山県_御坊市,28,0,,0,0,1,0,1,0,1,25
2018,和歌山県,田辺市,和歌山県_田辺市,52,0,,0,0,11,3,0,0,1,37
2018,和歌山県,新宮市,和歌山県_新宮市,27,0,,0,0,2,2,0,0,2,21
2018,和歌山県,紀の川市,和歌山県_紀の川市,77,0,,0,1,23,8,3,1,6,35
2018,和歌山県,岩出市,和歌山県_岩出市,80,0,,0,0,12,4,0,2,11,51
2018,和歌山県,紀美野町,和歌山県_紀美野町,5,0,,0,0,2,1,2,0,0,0
2018,和歌山県,かつらぎ町,和歌山県_かつらぎ町,17,0,,0,0,5,2,0,3,0,7
2018,和歌山県,九度山町,和歌山県_九度山町,1,0,,0,0,0,1,0,0,0,0
2018,和歌山県,湯浅町,和歌山県_湯浅町,7,0,,0,0,1,1,0,0,0,5
2018,和歌山県,広川町,和歌山県_広川町,6,0,,0,0,4,0,0,0,1,1
2018,和歌山県,有田川町,和歌山県_有田川町,17,0,,0,0,4,0,0,1,1,11
2018,和歌山県,美浜町,和歌山県_美浜町,4,0,,0,0,2,0,0,0,1,1
2018,和歌山県,日高町,和歌山県_日高町,4,0,,0,0,1,0,0,0,0,3
2018,和歌山県,由良町,和歌山県_由良町,4,0,,0,0,1,1,0,0,0,2
2018,和歌山県,印南町,和歌山県_印南町,3,0,,0,0,0,3,0,0,0,0
2018,和歌山県,みなべ町,和歌山県_みなべ町,9,0,,0,0,0,2,1,0,0,6
2018,和歌山県,日高川町,和歌山県_日高川町,5,0,,0,0,1,1,0,0,0,3
2018,和歌山県,白浜町,和歌山県_白浜町,5,0,,0,0,2,1,0,0,0,2
2018,和歌山県,上富田町,和歌山県_上富田町,6,0,,0,0,2,0,0,1,0,3
2018,和歌山県,すさみ町,和歌山県_すさみ町,1,0,,0,0,1,0,0,0,0,0
2018,和歌山県,那智勝浦町,和歌山県_那智勝浦町,8,0,,0,0,1,2,0,1,0,4
2018,和歌山県,北山村,和歌山県_北山村,1,0,,0,0,0,1,0,0,0,0
2018,和歌山県,串本町,和歌山県_串本町,10,0,,0,0,3,1,0,1,1,4
2018,鳥取県,鳥取市,鳥取県_鳥取市,207,0,,0,0,18,3,3,7,4,172
2018,鳥取県,米子市,鳥取県_米子市,212,0,,0,1,29,6,1,4,3,168
2018,鳥取県,倉吉市,鳥取県_倉吉市,56,0,,0,0,9,0,0,1,0,46
2018,鳥取県,境港市,鳥取県_境港市,19,0,,0,0,2,1,0,0,0,16
2018,鳥取県,岩美町,鳥取県_岩美町,5,0,,0,0,2,0,0,0,0,3
2018,鳥取県,若桜町,鳥取県_若桜町,2,0,,0,0,2,0,0,0,0,0
2018,鳥取県,八頭町,鳥取県_八頭町,5,0,,0,0,2,0,0,0,0,3
2018,鳥取県,三朝町,鳥取県_三朝町,2,0,,0,0,0,0,0,0,0,2
2018,鳥取県,湯梨浜町,鳥取県_湯梨浜町,12,0,,0,0,2,3,0,0,0,7
2018,鳥取県,琴浦町,鳥取県_琴浦町,9,0,,0,0,3,0,0,2,0,4
2018,鳥取県,北栄町,鳥取県_北栄町,6,0,,0,0,1,1,0,0,0,4
2018,鳥取県,日吉津村,鳥取県_日吉津村,16,0,,0,0,4,1,0,0,0,11
2018,鳥取県,大山町,鳥取県_大山町,7,0,,0,0,1,1,0,0,0,5
2018,鳥取県,南部町,鳥取県_南部町,2,0,,0,0,1,0,0,0,0,1
2018,鳥取県,伯耆町,鳥取県_伯耆町,4,0,,0,0,2,0,0,0,0,2
2018,鳥取県,江府町,鳥取県_江府町,2,0,,0,0,2,0,0,0,0,0
2018,島根県,松江市,島根県_松江市,322,0,,0,0,40,4,1,0,2,275
2018,島根県,浜田市,島根県_浜田市,22,0,,0,0,6,0,0,0,1,15
2018,島根県,出雲市,島根県_出雲市,143,0,,0,0,33,9,0,2,0,99
2018,島根県,益田市,島根県_益田市,35,0,,0,0,5,0,0,0,0,30
2018,島根県,大田市,島根県_大田市,18,0,,0,0,6,0,0,2,0,10
2018,島根県,安来市,島根県_安来市,18,0,,0,0,7,1,0,0,0,10
2018,島根県,江津市,島根県_江津市,11,0,,0,0,3,0,0,1,0,7
2018,島根県,雲南市,島根県_雲南市,7,0,,0,0,3,0,1,0,0,3
2018,島根県,飯南町,島根県_飯南町,2,0,,0,0,0,0,1,0,0,1
2018,島根県,美郷町,島根県_美郷町,3,0,,0,0,3,0,0,0,0,0
2018,島根県,邑南町,島根県_邑南町,1,0,,0,0,0,1,0,0,0,0
2018,島根県,津和野町,島根県_津和野町,1,0,,0,0,0,0,0,0,0,1
2018,島根県,海士町,島根県_海士町,1,0,,0,0,1,0,0,0,0,0
2018,島根県,西ノ島町,島根県_西ノ島町,2,0,,0,0,2,0,0,0,0,0
2018,島根県,隠岐の島町,島根県_隠岐の島町,6,0,,0,0,1,2,0,0,0,3
2018,岡山県,岡山市,岡山県_岡山市,2,0,,0,0,0,2,0,0,0,0
2018,岡山県,岡山市北区,岡山県_岡山市北区,1124,0,,0,4,142,29,14,11,23,901
2018,岡山県,岡山市中区,岡山県_岡山市中区,233,0,,0,1,26,5,0,2,21,178
2018,岡山県,岡山市東区,岡山県_岡山市東区,166,0,,0,0,23,19,0,2,28,94
2018,岡山県,岡山市南区,岡山県_岡山市南区,265,1,2008.0,1,1,51,13,3,2,16,179
2018,岡山県,倉敷市,岡山県_倉敷市,913,0,,0,2,217,37,7,14,45,591
2018,岡山県,津山市,岡山県_津山市,116,0,,0,0,26,13,0,1,6,70
2018,岡山県,玉野市,岡山県_玉野市,62,0,,0,0,7,3,4,0,5,43
2018,岡山県,笠岡市,岡山県_笠岡市,54,0,,0,0,7,3,3,2,2,37
2018,岡山県,井原市,岡山県_井原市,24,0,,0,0,3,1,4,1,2,13
2018,岡山県,総社市,岡山県_総社市,58,0,,0,0,14,4,0,0,1,39
2018,岡山県,高梁市,岡山県_高梁市,28,0,,0,0,8,0,1,0,1,18
2018,岡山県,新見市,岡山県_新見市,16,0,,0,0,5,2,4,0,1,4
2018,岡山県,備前市,岡山県_備前市,44,0,,0,0,7,3,1,0,7,26
2018,岡山県,瀬戸内市,岡山県_瀬戸内市,42,0,,0,0,12,1,3,0,7,19
2018,岡山県,赤磐市,岡山県_赤磐市,32,0,,0,0,10,2,3,0,2,15
2018,岡山県,真庭市,岡山県_真庭市,17,0,,0,0,6,4,1,0,0,6
2018,岡山県,美作市,岡山県_美作市,19,0,,0,0,13,1,0,2,0,3
2018,岡山県,浅口市,岡山県_浅口市,30,0,,0,0,3,0,3,1,0,23
2018,岡山県,和気町,岡山県_和気町,8,0,,0,0,0,0,0,0,0,8
2018,岡山県,早島町,岡山県_早島町,24,0,,0,0,5,2,1,0,1,15
2018,岡山県,里庄町,岡山県_里庄町,14,0,,0,0,2,0,0,1,0,11
2018,岡山県,矢掛町,岡山県_矢掛町,13,0,,0,0,2,2,0,1,2,6
2018,岡山県,鏡野町,岡山県_鏡野町,4,0,,0,0,3,0,0,1,0,0
2018,岡山県,勝央町,岡山県_勝央町,4,0,,0,0,0,0,0,0,0,4
2018,岡山県,久米南町,岡山県_久米南町,2,0,,0,0,0,0,0,1,0,1
2018,岡山県,美咲町,岡山県_美咲町,8,0,,0,0,6,2,0,0,0,0
2018,岡山県,吉備中央町,岡山県_吉備中央町,3,0,,0,0,1,0,2,0,0,0
2018,広島県,広島市中区,広島県_広島市中区,689,1,2003.0,1,1,41,13,4,3,19,608
2018,広島県,広島市東区,広島県_広島市東区,156,0,,0,0,17,13,1,0,4,121
2018,広島県,広島市南区,広島県_広島市南区,397,0,,0,1,29,8,2,2,7,348
2018,広島県,広島市西区,広島県_広島市西区,338,0,,0,1,48,16,4,7,11,251
2018,広島県,広島市安佐南区,広島県_広島市安佐南区,315,0,,0,3,28,13,2,0,17,252
