ind,cell,ym,u_t,u_tm12
YL137_BE13,2986,24232,0.0,0.0
YL137_BE13,2987,24208,0.0,0.0
YL137_BE13,2987,24226,0.0,0.0
YL137_BE13,2987,24232,0.0,0.0
YL137_BE13,2988,24208,0.0,0.0
YL137_BE13,2988,24226,0.0,0.0
YL137_BE13,2988,24232,0.0,0.0
YL137_BE13,2989,24208,0.0,0.0
YL137_BE13,2989,24226,0.0,0.03188405797101449
YL137_BE13,2989,24232,0.0,0.0
YL137_BE13,2990,24208,0.02040816326530612,0.01680672268907563
YL137_BE13,2990,24226,0.01639344262295082,0.06956521739130435
YL137_BE13,2990,24232,0.008333333333333333,0.0
YL137_BE13,2991,24208,0.061224489795918366,0.028011204481792718
YL137_BE13,2991,24226,0.04918032786885246,0.0782608695652174
YL137_BE13,2991,24232,0.09166666666666666,0.11666666666666667
YL137_BE13,2992,24208,0.16034985422740525,0.1792717086834734
YL137_BE13,2992,24226,0.03278688524590164,0.04057971014492753
YL137_BE13,2992,24232,0.1,0.25
YL137_BE13,2993,24208,0.2099125364431487,0.2605042016806723
YL137_BE13,2993,24226,0.04918032786885246,0.0
YL137_BE13,2993,24232,0.175,0.05
YL137_BE13,2994,24208,0.18950437317784258,0.14565826330532214
YL137_BE13,2994,24226,0.04918032786885246,0.0
YL137_BE13,2994,24232,0.09166666666666666,0.016666666666666666
YL137_BE13,2995,24208,0.09329446064139942,0.058823529411764705
YL137_BE13,2995,24226,0.02459016393442623,0.0
YL137_BE13,2995,24232,0.03333333333333333,0.0
YL137_BE13,3090,24208,0.0,0.0
YL137_BE13,3090,24226,0.0,0.0
YL137_BE13,3090,24232,0.0,0.0
YL137_BE13,3091,24208,0.0,0.0
YL137_BE13,3091,24226,0.0,0.0
YL137_BE13,3091,24232,0.0,0.0
YL137_BE13,3092,24208,0.0,0.0
YL137_BE13,3092,24226,0.0,0.0
YL137_BE13,3092,24232,0.0,0.0
YL137_BE13,3093,24208,0.0,0.0
YL137_BE13,3093,24226,0.0,0.008695652173913044
YL137_BE13,3093,24232,0.0,0.0
YL137_BE13,3094,24208,0.0,0.0
YL137_BE13,3094,24226,0.0,0.017391304347826087
YL137_BE13,3094,24232,0.0,0.0
YL137_BE13,3095,24208,0.0,0.0
YL137_BE13,3095,24226,0.0,0.0
YL137_BE13,3095,24232,0.0,0.0
YL137_BE13,3097,24208,0.0,0.0
YL137_BE13,3097,24226,0.0,0.0
YL137_BE13,3097,24232,0.0,0.0
YL137_BE13,3098,24208,0.0,0.0
YL137_BE13,3098,24226,0.00819672131147541,0.0
YL137_BE13,3098,24232,0.0,0.0
YL137_BE13,3099,24208,0.0,0.0
YL137_BE13,3099,24226,0.0,0.0
YL137_BE13,3099,24232,0.0,0.0
YL137_BE13,3205,24208,0.0,0.0
YL137_BE13,3205,24226,0.0,0.0
YL137_BE13,3205,24232,0.0,0.0
YL152_YL63,1941,24214,0.0,0.0
YL152_YL63,2570,24214,0.0,0.0
YL152_YL63,2780,24214,0.0,0.0
YL152_YL63,2781,24214,0.0,0.0
YL152_YL63,2782,24214,0.0,0.0
YL152_YL63,2783,24214,0.0,0.0
YL152_YL63,2784,24214,0.005917159763313609,0.0
YL152_YL63,2785,24214,0.0,0.0
YL152_YL63,2882,24214,0.0,0.0
YL152_YL63,2883,24214,0.0,0.0
YL152_YL63,2884,24214,0.011834319526627219,0.0
YL152_YL63,2885,24214,0.05029585798816568,0.0
YL152_YL63,2886,24214,0.1893491124260355,0.14534883720930233
YL152_YL63,2887,24214,0.21301775147928995,0.22674418604651161
YL152_YL63,2888,24214,0.10946745562130178,0.12209302325581395
YL152_YL63,2889,24214,0.07988165680473373,0.0872093023255814
YL152_YL63,2890,24214,0.011834319526627219,0.0377906976744186
YL152_YL63,2891,24214,0.0,0.0
YL152_YL63,2987,24214,0.0029585798816568047,0.0
YL152_YL63,2988,24214,0.020710059171597635,0.0
YL152_YL63,2989,24214,0.029585798816568046,0.0
YL152_YL63,2990,24214,0.0621301775147929,0.0
YL152_YL63,2991,24214,0.0621301775147929,0.08139534883720931
YL152_YL63,2992,24214,0.10059171597633136,0.13953488372093023
YL152_YL63,2993,24214,0.05029585798816568,0.08139534883720931
YL152_YL63,2994,24214,0.0,0.02616279069767442
YL152_YL63,2995,24214,0.0,0.05232558139534884
YL152_YL63,3091,24214,0.0,0.0
YL152_YL63,3092,24214,0.0,0.0
YL152_YL63,3093,24214,0.0,0.0
YL152_YL63,3094,24214,0.0,0.0
YL152_YL63,3095,24214,0.0,0.0
YL152_YL63,3096,24214,0.0,0.0
YL152_YL63,3097,24214,0.0,0.0
YL152_YL63,3098,24214,0.0,0.0
YL152_YL63,3099,24214,0.0,0.0
YL152_YL63,3100,24214,0.0,0.0
YL152_YL63,3101,24214,0.0,0.0
YL152_YL63,3194,24214,0.0,0.0
YL152_YL63,3199,24214,0.0,0.0
YL152_YL63,3200,24214,0.0,0.0
YL152_YL63,3201,24214,0.0,0.0
YL152_YL63,3202,24214,0.0,0.0
YL152_YL63,3203,24214,0.0,0.0
YL152_YL63,3206,24214,0.0,0.0
YL152_YL63,3296,24214,0.0,0.0
YL152_YL63,3298,24214,0.0,0.0
YL152_YL63,3304,24214,0.0,0.0
YL152_YL63,3305,24214,0.0,0.0
YL152_YL63,3306,24214,0.0,0.0
YL152_YL63,3307,24214,0.0,0.0
YL152_YL63,3411,24214,0.0,0.0
YL152_YL63,3509,24214,0.0,0.0
YL152_YL63,3615,24214,0.0,0.0
YL152_YL63,3616,24214,0.0,0.0
YL152_YL63,3617,24214,0.0,0.0
YL152_YL63,3619,24214,0.0,0.0
YL152_YL63,3720,24214,0.0,0.0
YL152_YL63,3721,24214,0.0,0.0
YL152_YL63,3722,24214,0.0,0.0
YL152_YL63,3723,24214,0.0,0.0
YL154,2780,24208,0.0,0.0
YL154,2780,24226,0.0,0.0
YL154,2780,24232,0.0,0.0
YL154,2781,24208,0.0,0.0
YL154,2781,24226,0.00819672131147541,0.0
YL154,2781,24232,0.0,0.0
YL154,2782,24208,0.0,0.0
YL154,2782,24226,0.00819672131147541,0.0
YL154,2782,24232,0.0,0.0
YL154,2783,24208,0.0,0.0
YL154,2783,24226,0.00819672131147541,0.0
YL154,2783,24232,0.0,0.0
YL154,2784,24208,0.0,0.0
YL154,2784,24226,0.0,0.0
YL154,2784,24232,0.0,0.0
YL154,2884,24208,0.005555555555555556,0.0
YL154,2884,24226,0.0,0.021505376344086023
YL154,2884,24232,0.0,0.0
YL154,2885,24208,0.0,0.0
YL154,2885,24226,0.00819672131147541,0.002688172043010753
YL154,2885,24232,0.0,0.0
YL154,2886,24208,0.0,0.008333333333333333
YL154,2886,24226,0.28688524590163933,0.043010752688172046
YL154,2886,24232,0.04195804195804196,0.03333333333333333
YL154,2887,24208,0.1111111111111111,0.03888888888888889
YL154,2887,24226,0.040983606557377046,0.03763440860215054
YL154,2887,24232,0.3356643356643357,0.275
YL154,2888,24208,0.058333333333333334,0.044444444444444446
YL154,2888,24226,0.02459016393442623,0.002688172043010753
YL154,2888,24232,0.06993006993006994,0.10833333333333334
YL154,2889,24208,0.005555555555555556,0.013888888888888888
YL154,2889,24226,0.01639344262295082,0.016129032258064516
YL154,2889,24232,0.006993006993006993,0.0
YL154,2890,24208,0.0,0.019444444444444445
YL154,2890,24226,0.02459016393442623,0.002688172043010753
YL154,2890,24232,0.0,0.0
YL154,2988,24208,0.0,0.0
YL154,2988,24226,0.0,0.0
YL154,2988,24232,0.0,0.0
YL154,2989,24208,0.0,0.0
YL154,2989,24226,0.0,0.013440860215053764
YL154,2989,24232,0.0,0.0
YL154,2990,24208,0.019444444444444445,0.008333333333333333
YL154,2990,24226,0.04918032786885246,0.09408602150537634
YL154,2990,24232,0.0,0.008333333333333333
YL154,2991,24208,0.06666666666666667,0.013888888888888888
YL154,2991,24226,0.13114754098360656,0.12634408602150538
YL154,2991,24232,0.07692307692307693,0.2
YL154,2992,24208,0.22777777777777777,0.08333333333333333
YL154,2992,24226,0.13114754098360656,0.053763440860215055
YL154,2992,24232,0.14685314685314685,0.26666666666666666
YL154,2993,24208,0.21388888888888888,0.19722222222222222
YL154,2993,24226,0.13114754098360656,0.11559139784946236
YL154,2993,24232,0.13986013986013987,0.09166666666666666
YL154,2994,24208,0.20833333333333334,0.10833333333333334
YL154,2994,24226,0.10655737704918032,0.14516129032258066
YL154,2994,24232,0.15384615384615385,0.016666666666666666
YL154,2995,24208,0.08333333333333333,0.05277777777777778
YL154,2995,24226,0.02459016393442623,0.051075268817204304
YL154,2995,24232,0.027972027972027972,0.0
YL154,3092,24208,0.0,0.0
YL154,3092,24226,0.0,0.0
YL154,3092,24232,0.0,0.0
YL154,3093,24208,0.0,0.0
YL154,3093,24226,0.0,0.010752688172043012
YL154,3093,24232,0.0,0.0
YL154,3094,24208,0.0,0.0
YL154,3094,24226,0.0,0.02956989247311828
YL154,3094,24232,0.0,0.0
YL154,3098,24208,0.0,0.0
YL154,3098,24226,0.0,0.0
YL154,3098,24232,0.0,0.0
YL154,3099,24208,0.0,0.002777777777777778
YL154,3099,24226,0.0,0.002688172043010753
YL154,3099,24232,0.0,0.0
YL154,3100,24208,0.0,0.0
YL154,3100,24226,0.0,0.02956989247311828
YL154,3100,24232,0.0,0.0
YL154,3101,24208,0.0,0.002777777777777778
YL154,3101,24226,0.0,0.005376344086021506
YL154,3101,24232,0.0,0.0
YL154,3102,24208,0.0,0.0
YL154,3102,24226,0.0,0.0
YL154,3102,24232,0.0,0.0
YL154,3205,24208,0.0,0.0
YL154,3205,24226,0.0,0.0
YL154,3205,24232,0.0,0.0
YL154,3206,24208,0.0,0.0
YL154,3206,24226,0.0,0.002688172043010753
YL154,3206,24232,0.0,0.0
YL154,3207,24208,0.0,0.0
YL154,3207,24226,0.0,0.043010752688172046
YL154,3207,24232,0.0,0.0
YL154,3208,24208,0.0,0.0
YL154,3208,24226,0.0,0.0
YL154,3208,24232,0.0,0.0
YL154,3209,24208,0.0,0.0
YL154,3209,24226,0.0,0.0
YL154,3209,24232,0.0,0.0
YL154,3210,24208,0.0,0.0
YL154,3210,24226,0.0,0.0
YL154,3210,24232,0.0,0.0
YL154,3211,24208,0.0,0.0
YL154,3211,24226,0.0,0.0
YL154,3211,24232,0.0,0.0
YL154,3312,24208,0.0,0.002777777777777778
YL154,3312,24226,0.0,0.06989247311827956
YL154,3312,24232,0.0,0.0
YL154,3313,24208,0.0,0.005555555555555556
YL154,3313,24226,0.0,0.06720430107526881
YL154,3313,24232,0.0,0.0
YL154,3314,24208,0.0,0.0
YL154,3314,24226,0.0,0.013440860215053764
YL154,3314,24232,0.0,0.0
YL154,3315,24208,0.0,0.0
YL154,3315,24226,0.0,0.0
YL154,3315,24232,0.0,0.0
YL154,3316,24208,0.0,0.0
YL154,3316,24226,0.0,0.0
YL154,3316,24232,0.0,0.0
YL154,3317,24208,0.0,0.0
YL154,3317,24226,0.0,0.0
YL154,3317,24232,0.0,0.0
YL154,3318,24208,0.0,0.0
YL154,3318,24226,0.0,0.0
YL154,3318,24232,0.0,0.0
YL154,3319,24208,0.0,0.041666666666666664
YL154,3319,24226,0.0,0.0
YL154,3319,24232,0.0,0.0
YL154,3320,24208,0.0,0.07222222222222222
YL154,3320,24226,0.0,0.0
YL154,3320,24232,0.0,0.0
YL154,3321,24208,0.0,0.0
YL154,3321,24226,0.0,0.0
YL154,3321,24232,0.0,0.0
YL154,3418,24208,0.0,0.0
YL154,3418,24226,0.0,0.0
YL154,3418,24232,0.0,0.0
YL154,3419,24208,0.0,0.0
YL154,3419,24226,0.0,0.0
YL154,3419,24232,0.0,0.0
YL154,3420,24208,0.0,0.0
YL154,3420,24226,0.0,0.0
YL154,3420,24232,0.0,0.0
YL154,3421,24208,0.0,0.013888888888888888
YL154,3421,24226,0.0,0.0
YL154,3421,24232,0.0,0.0
YL154,3422,24208,0.0,0.002777777777777778
YL154,3422,24226,0.0,0.0
YL154,3422,24232,0.0,0.0
YL154,3423,24208,0.0,0.013888888888888888
YL154,3423,24226,0.0,0.0
YL154,3423,24232,0.0,0.0
YL154,3424,24208,0.0,0.011111111111111112
YL154,3424,24226,0.0,0.0
YL154,3424,24232,0.0,0.0
YL154,3425,24208,0.0,0.16111111111111112
YL154,3425,24226,0.0,0.0
YL154,3425,24232,0.0,0.0
YL154,3426,24208,0.0,0.06666666666666667
YL154,3426,24226,0.0,0.0
YL154,3426,24232,0.0,0.0
YL154,3427,24208,0.0,0.013888888888888888
YL154,3427,24226,0.0,0.0
YL154,3427,24232,0.0,0.0
YL154,3525,24208,0.0,0.0
YL154,3525,24226,0.0,0.0
YL154,3525,24232,0.0,0.0
YL154,3526,24208,0.0,0.0
YL154,3526,24226,0.0,0.0
YL154,3526,24232,0.0,0.0
YL154,3527,24208,0.0,0.0
YL154,3527,24226,0.0,0.0
YL154,3527,24232,0.0,0.0
YL154,3528,24208,0.0,0.0
YL154,3528,24226,0.0,0.0
YL154,3528,24232,0.0,0.0
YL154,3529,24208,0.0,0.0
YL154,3529,24226,0.0,0.0
YL154,3529,24232,0.0,0.0
YL154,3530,24208,0.0,0.0
YL154,3530,24226,0.0,0.0
YL154,3530,24232,0.0,0.0
YL154,3531,24208,0.0,0.0
YL154,3531,24226,0.0,0.0
YL154,3531,24232,0.0,0.0
YL154,3532,24208,0.0,0.0
YL154,3532,24226,0.0,0.0
YL154,3532,24232,0.0,0.0
YL154,3630,24208,0.0,0.0
YL154,3630,24226,0.0,0.0
YL154,3630,24232,0.0,0.0
YL154,3631,24208,0.0,0.0
YL154,3631,24226,0.0,0.0
YL154,3631,24232,0.0,0.0
YL154,3633,24208,0.0,0.0
YL154,3633,24226,0.0,0.0
YL154,3633,24232,0.0,0.0
YL154,3634,24208,0.0,0.0
YL154,3634,24226,0.0,0.0
YL154,3634,24232,0.0,0.0
YL156,2568,24208,0.0,0.0
YL156,2569,24208,0.0,0.0
YL156,2570,24208,0.0,0.0
YL156,2673,24208,0.0,0.0
YL156,2674,24208,0.0,0.0
YL156,2675,24208,0.0,0.0
YL156,2676,24208,0.0,0.0
YL156,2776,24208,0.0,0.0
YL156,2777,24208,0.0,0.0
YL156,2778,24208,0.0,0.0
YL156,2779,24208,0.0,0.0
YL156,2780,24208,0.0,0.0
YL156,2781,24208,0.0,0.0
YL156,2782,24208,0.0,0.0
YL156,2783,24208,0.0,0.0
YL156,2784,24208,0.0,0.0
YL156,2785,24208,0.0,0.0
YL156,2879,24208,0.0,0.0
YL156,2880,24208,0.0,0.0
YL156,2881,24208,0.0,0.0
YL156,2882,24208,0.0,0.0
YL156,2883,24208,0.0,0.0
YL156,2884,24208,0.005555555555555556,0.0
YL156,2885,24208,0.0,0.0
YL156,2886,24208,0.008333333333333333,0.03651685393258427
YL156,2887,24208,0.14166666666666666,0.15168539325842698
YL156,2888,24208,0.06944444444444445,0.10955056179775281
YL156,2889,24208,0.005555555555555556,0.014044943820224719
YL156,2890,24208,0.002777777777777778,0.019662921348314606
YL156,2891,24208,0.0,0.0028089887640449437
YL156,2985,24208,0.0,0.0
YL156,2986,24208,0.0,0.0
YL156,2987,24208,0.0,0.0
YL156,2988,24208,0.0,0.0
YL156,2989,24208,0.0,0.0
YL156,2990,24208,0.019444444444444445,0.014044943820224719
YL156,2991,24208,0.09444444444444444,0.033707865168539325
YL156,2992,24208,0.30277777777777776,0.17415730337078653
YL156,2993,24208,0.14166666666666666,0.23595505617977527
YL156,2994,24208,0.15555555555555556,0.15730337078651685
YL156,2995,24208,0.05277777777777778,0.047752808988764044
YL156,3091,24208,0.0,0.0
YL156,3092,24208,0.0,0.0
YL156,3093,24208,0.0,0.0
YL156,3094,24208,0.0,0.0
YL156,3095,24208,0.0,0.0
YL156,3097,24208,0.0,0.0
YL156,3098,24208,0.0,0.0
YL156,3099,24208,0.0,0.0028089887640449437
YL156,3100,24208,0.0,0.0
YL156,3202,24208,0.0,0.0
YL156,3204,24208,0.0,0.0
YL158_OR21,1485,24208,0.0,0.002824858757062147
YL158_OR21,2241,24208,0.0,0.0
YL158_OR21,2780,24208,0.0,0.0
YL158_OR21,2782,24208,0.0,0.0
YL158_OR21,2783,24208,0.0,0.0
YL158_OR21,2784,24208,0.0,0.0
YL158_OR21,2884,24208,0.0,0.0
YL158_OR21,2885,24208,0.0,0.0
YL158_OR21,2886,24208,0.011235955056179775,0.02824858757062147
YL158_OR21,2887,24208,0.15168539325842698,0.1384180790960452
YL158_OR21,2888,24208,0.07584269662921349,0.07344632768361582
YL158_OR21,2889,24208,0.0,0.014124293785310734
YL158_OR21,2890,24208,0.0,0.01977401129943503
YL158_OR21,2988,24208,0.0,0.0
YL158_OR21,2989,24208,0.0,0.0
YL158_OR21,2990,24208,0.014044943820224719,0.011299435028248588
YL158_OR21,2991,24208,0.0449438202247191,0.03389830508474576
YL158_OR21,2992,24208,0.3539325842696629,0.20903954802259886
YL158_OR21,2993,24208,0.2050561797752809,0.2627118644067797
YL158_OR21,2994,24208,0.11235955056179775,0.1497175141242938
YL158_OR21,2995,24208,0.03089887640449438,0.05649717514124294
YL158_OR21,2998,24208,0.0,0.0
YL158_OR21,3093,24208,0.0,0.0
YL158_OR21,3094,24208,0.0,0.0
YL158_OR21,3099,24208,0.0,0.0
YL158_OR21,3100,24208,0.0,0.0
YL158_OR21,3101,24208,0.0,0.0
YL158_OR21,3107,24208,0.0,0.0
YL158_OR21,3206,24208,0.0,0.0
YL158_OR21,3207,24208,0.0,0.0
YL158_OR21,3210,24208,0.0,0.0
YL158_OR21,3211,24208,0.0,0.0
YL158_OR21,3212,24208,0.0,0.0
YL158_OR21,3312,24208,0.0,0.0
YL158_OR21,3313,24208,0.0,0.0
YL158_OR21,3314,24208,0.0,0.0
YL158_OR21,3315,24208,0.0,0.0
YL158_OR21,3316,24208,0.0,0.0
YL158_OR21,3317,24208,0.0,0.0
YL158_OR21,3318,24208,0.0,0.0
YL158_OR21,3319,24208,0.0,0.0
YL158_OR21,3320,24208,0.0,0.0
YL158_OR21,3321,24208,0.0,0.0
YL158_OR21,3322,24208,0.0,0.0
YL158_OR21,3323,24208,0.0,0.0
YL158_OR21,3418,24208,0.0,0.0
YL158_OR21,3419,24208,0.0,0.0
YL158_OR21,3420,24208,0.0,0.0
YL158_OR21,3421,24208,0.0,0.0
YL158_OR21,3422,24208,0.0,0.0
YL158_OR21,3423,24208,0.0,0.0
YL158_OR21,3424,24208,0.0,0.0
YL158_OR21,3425,24208,0.0,0.0
YL158_OR21,3426,24208,0.0,0.0
YL158_OR21,3427,24208,0.0,0.0
YL158_OR21,3428,24208,0.0,0.0
YL158_OR21,3429,24208,0.0,0.0
YL158_OR21,3526,24208,0.0,0.0
YL158_OR21,3527,24208,0.0,0.0
YL158_OR21,3528,24208,0.0,0.0
YL158_OR21,3529,24208,0.0,0.0
YL158_OR21,3530,24208,0.0,0.0
YL158_OR21,3531,24208,0.0,0.0
YL158_OR21,3532,24208,0.0,0.0
YL158_OR21,3633,24208,0.0,0.0
YL158_OR21,3864,24208,0.0,0.0
YL161,2471,24208,0.0,0.0
YL161,2471,24226,0.0,0.0
YL161,2471,24232,0.0,0.0
YL161,2570,24208,0.0,0.0
YL161,2570,24226,0.0,0.0
YL161,2570,24232,0.0,0.0
YL161,2572,24208,0.0,0.0
YL161,2572,24226,0.034482758620689655,0.0
YL161,2572,24232,0.0,0.0
YL161,2579,24208,0.0,0.0
YL161,2579,24226,0.0,0.0
YL161,2579,24232,0.0,0.0
YL161,2674,24208,0.0,0.0
YL161,2674,24226,0.0,0.0
YL161,2674,24232,0.0,0.0
YL161,2675,24208,0.0,0.0
YL161,2675,24226,0.0,0.0
YL161,2675,24232,0.0,0.0
YL161,2776,24208,0.0,0.0
YL161,2776,24226,0.0,0.0
YL161,2776,24232,0.0,0.0
YL161,2777,24208,0.0,0.0
YL161,2777,24226,0.0,0.0
YL161,2777,24232,0.0,0.0
YL161,2779,24208,0.0,0.0
YL161,2779,24226,0.0,0.0
YL161,2779,24232,0.0,0.0
YL161,2780,24208,0.0,0.0
YL161,2780,24226,0.0,0.0
YL161,2780,24232,0.0,0.0
YL161,2781,24208,0.0,0.0
YL161,2781,24226,0.0,0.0
YL161,2781,24232,0.0,0.0
YL161,2782,24208,0.0,0.0
YL161,2782,24226,0.0,0.0
YL161,2782,24232,0.0,0.0
YL161,2783,24208,0.0,0.0
YL161,2783,24226,0.0,0.0
YL161,2783,24232,0.0,0.0
YL161,2784,24208,0.0,0.0
YL161,2784,24226,0.0,0.0
YL161,2784,24232,0.0,0.0
YL161,2785,24208,0.0,0.0
YL161,2785,24226,0.0,0.0
YL161,2785,24232,0.0,0.0
YL161,2788,24208,0.0,0.0
YL161,2788,24226,0.0,0.0
YL161,2788,24232,0.0,0.0
YL161,2881,24208,0.0,0.0
YL161,2881,24226,0.0,0.0
YL161,2881,24232,0.0,0.0
YL161,2882,24208,0.0,0.0
YL161,2882,24226,0.0,0.0
YL161,2882,24232,0.0,0.0
YL161,2883,24208,0.0,0.0
YL161,2883,24226,0.0,0.0
YL161,2883,24232,0.0,0.0
YL161,2884,24208,0.005555555555555556,0.0
YL161,2884,24226,0.0,0.021917808219178082
YL161,2884,24232,0.0,0.0
YL161,2885,24208,0.0,0.0
YL161,2885,24226,0.034482758620689655,0.06027397260273973
YL161,2885,24232,0.0,0.0
YL161,2886,24208,0.016666666666666666,0.030555555555555555
YL161,2886,24226,0.13793103448275862,0.24383561643835616
YL161,2886,24232,0.05555555555555555,0.07317073170731707
YL161,2887,24208,0.1361111111111111,0.17222222222222222
YL161,2887,24226,0.41379310344827586,0.09863013698630137
YL161,2887,24232,0.4722222222222222,0.21951219512195122
YL161,2888,24208,0.08333333333333333,0.08611111111111111
YL161,2888,24226,0.0,0.030136986301369864
YL161,2888,24232,0.027777777777777776,0.07317073170731707
YL161,2889,24208,0.008333333333333333,0.013888888888888888
YL161,2889,24226,0.0,0.0273972602739726
YL161,2889,24232,0.05555555555555555,0.024390243902439025
YL161,2890,24208,0.005555555555555556,0.022222222222222223
YL161,2890,24226,0.0,0.01643835616438356
YL161,2890,24232,0.0,0.0
YL161,2891,24208,0.0,0.002777777777777778
YL161,2891,24226,0.0,0.0
YL161,2891,24232,0.0,0.0
YL161,2983,24208,0.0,0.0
YL161,2983,24226,0.034482758620689655,0.0
YL161,2983,24232,0.0,0.0
YL161,2986,24208,0.0,0.0
YL161,2986,24226,0.0,0.0
YL161,2986,24232,0.0,0.0
YL161,2987,24208,0.0,0.0
YL161,2987,24226,0.0,0.0
YL161,2987,24232,0.0,0.0
YL161,2988,24208,0.0,0.0
YL161,2988,24226,0.0,0.0
YL161,2988,24232,0.0,0.0
YL161,2989,24208,0.0,0.0
YL161,2989,24226,0.0,0.00821917808219178
YL161,2989,24232,0.0,0.0
YL161,2990,24208,0.022222222222222223,0.005555555555555556
YL161,2990,24226,0.034482758620689655,0.043835616438356165
YL161,2990,24232,0.0,0.0
YL161,2991,24208,0.06388888888888888,0.03333333333333333
YL161,2991,24226,0.1724137931034483,0.16986301369863013
YL161,2991,24232,0.027777777777777776,0.1951219512195122
YL161,2992,24208,0.275,0.19166666666666668
YL161,2992,24226,0.034482758620689655,0.15616438356164383
YL161,2992,24232,0.08333333333333333,0.34146341463414637
YL161,2993,24208,0.17222222222222222,0.2222222222222222
YL161,2993,24226,0.06896551724137931,0.01643835616438356
YL161,2993,24232,0.05555555555555555,0.07317073170731707
YL161,2994,24208,0.15555555555555556,0.1638888888888889
YL161,2994,24226,0.034482758620689655,0.0
YL161,2994,24232,0.1388888888888889,0.0
YL161,2995,24208,0.05555555555555555,0.05555555555555555
YL161,2995,24226,0.0,0.0
YL161,2995,24232,0.05555555555555555,0.0
YL161,2996,24208,0.0,0.0
YL161,2996,24226,0.0,0.0
YL161,2996,24232,0.0,0.0
YL161,2997,24208,0.0,0.0
YL161,2997,24226,0.0,0.0
YL161,2997,24232,0.0,0.0
YL161,3090,24208,0.0,0.0
YL161,3090,24226,0.0,0.0
YL161,3090,24232,0.0,0.0
YL161,3091,24208,0.0,0.0
YL161,3091,24226,0.0,0.030136986301369864
YL161,3091,24232,0.0,0.0
YL161,3092,24208,0.0,0.0
YL161,3092,24226,0.0,0.024657534246575342
YL161,3092,24232,0.0,0.0
YL161,3093,24208,0.0,0.0
YL161,3093,24226,0.0,0.019178082191780823
YL161,3093,24232,0.0,0.0
YL161,3094,24208,0.0,0.0
YL161,3094,24226,0.0,0.03287671232876712
YL161,3094,24232,0.0,0.0
YL161,3096,24208,0.0,0.0
YL161,3096,24226,0.0,0.0
YL161,3096,24232,0.0,0.0
YL161,3097,24208,0.0,0.0
YL161,3097,24226,0.0,0.0
YL161,3097,24232,0.0,0.0
YL161,3098,24208,0.0,0.0
YL161,3098,24226,0.0,0.0
YL161,3098,24232,0.027777777777777776,0.0
YL161,3099,24208,0.0,0.0
YL161,3099,24226,0.0,0.0
YL161,3099,24232,0.0,0.0
YL161,3100,24208,0.0,0.0
YL161,3100,24226,0.0,0.0
YL161,3100,24232,0.0,0.0
YL161,3101,24208,0.0,0.0
YL161,3101,24226,0.0,0.0
YL161,3101,24232,0.0,0.0
YL161,3200,24208,0.0,0.0
YL161,3200,24226,0.0,0.0
YL161,3200,24232,0.0,0.0
YL161,3201,24208,0.0,0.0
YL161,3201,24226,0.0,0.0
YL161,3201,24232,0.0,0.0
YL161,3202,24208,0.0,0.0
YL161,3202,24226,0.0,0.0
YL161,3202,24232,0.0,0.0
YL161,3204,24208,0.0,0.0
YL161,3204,24226,0.0,0.0
YL161,3204,24232,0.0,0.0
YL161,3205,24208,0.0,0.0
YL161,3205,24226,0.0,0.0
YL161,3205,24232,0.0,0.0
YL161,3304,24208,0.0,0.0
YL161,3304,24226,0.0,0.0
YL161,3304,24232,0.0,0.0
YL161,3305,24208,0.0,0.0
YL161,3305,24226,0.0,0.0
YL161,3305,24232,0.0,0.0
YL161,3409,24208,0.0,0.0
YL161,3409,24226,0.0,0.0
YL161,3409,24232,0.0,0.0
YL162_BC13,2568,24208,0.0,0.0
YL162_BC13,2569,24208,0.0,0.0
YL162_BC13,2570,24208,0.0,0.0
YL162_BC13,2673,24208,0.0,0.0
YL162_BC13,2674,24208,0.0,0.0
YL162_BC13,2675,24208,0.0,0.0
YL162_BC13,2676,24208,0.0,0.0
YL162_BC13,2776,24208,0.0,0.0
YL162_BC13,2777,24208,0.0,0.0
YL162_BC13,2779,24208,0.0,0.0
YL162_BC13,2780,24208,0.0,0.0
YL162_BC13,2781,24208,0.0,0.0
YL162_BC13,2782,24208,0.0,0.0
YL162_BC13,2783,24208,0.0,0.0
YL162_BC13,2784,24208,0.0,0.0
YL162_BC13,2785,24208,0.0,0.0
YL162_BC13,2882,24208,0.0,0.0
YL162_BC13,2883,24208,0.0,0.0
YL162_BC13,2884,24208,0.005555555555555556,0.0
YL162_BC13,2885,24208,0.0,0.0
YL162_BC13,2886,24208,0.005555555555555556,0.025
YL162_BC13,2887,24208,0.1361111111111111,0.14722222222222223
YL162_BC13,2888,24208,0.05,0.075
YL162_BC13,2889,24208,0.008333333333333333,0.013888888888888888
YL162_BC13,2890,24208,0.0,0.022222222222222223
YL162_BC13,2891,24208,0.0,0.002777777777777778
YL162_BC13,2985,24208,0.0,0.0
YL162_BC13,2986,24208,0.0,0.0
YL162_BC13,2987,24208,0.0,0.0
YL162_BC13,2988,24208,0.0,0.0
YL162_BC13,2989,24208,0.0,0.0
YL162_BC13,2990,24208,0.019444444444444445,0.008333333333333333
YL162_BC13,2991,24208,0.075,0.05555555555555555
YL162_BC13,2992,24208,0.18888888888888888,0.19166666666666668
YL162_BC13,2993,24208,0.2222222222222222,0.24722222222222223
YL162_BC13,2994,24208,0.175,0.16666666666666666
