species,min_hist,HG,target_year,train_years,hg_t
7660,,,2008.0,11.0,-0.0009290560226873357
7660,,,2009.0,12.0,0.021469371418248784
7660,,,2010.0,13.0,0.03534974942971103
7660,,,2011.0,14.0,0.019839328673364354
7660,,,2012.0,15.0,0.0018167302294229692
7660,,,2013.0,16.0,0.026446420262234538
7660,,,2014.0,17.0,-0.03253917826306374
7660,,,2015.0,18.0,-0.013453210804660554
7660,,,2016.0,19.0,0.00032907905041179575
7660,,,2017.0,20.0,0.0005893793832258964
7660,,,2018.0,21.0,0.0045589063428653764
7660,,,2019.0,22.0,-0.022576643561726506
7660,,,2023.0,26.0,0.05150808204237134
