oid,vid,flg,rnk,nam,par,rid,ext,noc,phl,cll,fml,odl,gnl,ttl,tdf,acc,acr,acn
txn:67547,,,species,Aralosaurus tuberiferus,txn:38769,ref:14363,0,1,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Aralosaurus,,,,,
txn:104782,,,tribe,Parasaurolophini,txn:53394,ref:92556,0,23,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,,Parasaurolophus,,,,
txn:523874,,,genus,Plesiolophus,txn:104782,ref:95762,0,1,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Plesiolophus,Plesiolophus warnerensis,,,,
txn:523875,,,species,Plesiolophus warnerensis,txn:523874,ref:95762,0,1,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Plesiolophus,,,,,
txn:64258,,,genus,Charonosaurus,txn:104782,ref:10082,0,1,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Charonosaurus,,,,,
txn:64259,,,species,Charonosaurus jiayinensis,txn:64258,ref:10082,0,1,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Charonosaurus,,,,,
txn:38766,,,genus,Parasaurolophus,txn:104782,ref:12350,0,20,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Parasaurolophus,,,,,
txn:63256,,,species,Parasaurolophus walkeri,txn:38766,ref:12350,0,2,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Parasaurolophus,,,,,
txn:66260,,,species,Parasaurolophus cyrtocristatus,txn:38766,ref:13707,0,3,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Parasaurolophus,,,,,
txn:64355,,,species,Parasaurolophus tubicen,txn:38766,ref:28704,0,4,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Parasaurolophus,,,,,
txn:437584,,,genus,Tlatolophus,txn:104782,ref:76872,0,1,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Tlatolophus,Tlatolophus galorum,,,,
txn:437585,,,species,Tlatolophus galorum,txn:437584,ref:76872,0,1,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Tlatolophus,,,,,
txn:104783,,,tribe,Corythosaurini,txn:53394,ref:92556,0,88,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,,,,,,
txn:38763,,,genus,Lambeosaurus,txn:104783,ref:12343,0,19,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Lambeosaurus,,,,,
txn:63905,,,genus,Didanodon,txn:104783,ref:12300,0,19,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Lambeosaurus,,subjective synonym of,txn:38763,5.0,Lambeosaurus
txn:56159,,,genus,Stephanosaurus,txn:104783,ref:17547,0,19,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Lambeosaurus,,subjective synonym of,txn:38763,5.0,Lambeosaurus
txn:63453,var:65429,,species,Lambeosaurus magnicristatus,txn:38763,ref:13215,0,2,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Lambeosaurus,,,,,
txn:56724,,,species,Lambeosaurus lambei,txn:38763,ref:12343,0,11,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Lambeosaurus,,,,,
txn:64018,,,species,Tetragonosaurus praeceps,txn:38763,ref:12354,0,11,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Lambeosaurus,,subjective synonym of,txn:56724,3.0,Lambeosaurus lambei
txn:52822,,,genus,Procheneosaurus,txn:104783,ref:12342,0,19,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Lambeosaurus,,subjective synonym of,txn:38763,5.0,Lambeosaurus
txn:63448,,,genus,Tetragonosaurus,txn:104783,ref:12113,0,19,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Lambeosaurus,,subjective synonym of,txn:38763,5.0,Lambeosaurus
txn:63452,,,species,Lambeosaurus clavinitialis,txn:38763,ref:12118,0,5,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Lambeosaurus,,,,,
txn:64015,,,species,Corythosaurus frontalis,txn:38763,ref:12345,0,5,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Lambeosaurus,,subjective synonym of,txn:63452,3.0,Lambeosaurus clavinitialis
txn:63906,,,species,Didanodon altidens,txn:38763,ref:12300,0,0,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Lambeosaurus,,"nomen nudum, species not entered",txn:38763,5.0,Lambeosaurus
txn:113861,,,genus,Velafrons,txn:104783,ref:26150,0,2,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Velafrons,,,,,
txn:113862,,,species,Velafrons coahuilensis,txn:113861,ref:26150,0,2,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Velafrons,,,,,
txn:38760,,,genus,Corythosaurus,txn:104783,ref:9646,0,29,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Corythosaurus,,,,,
txn:56403,,,species,Corythosaurus casuarius,txn:38760,ref:9646,0,17,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Corythosaurus,,,,,
txn:63236,,,species,Corythosaurus excavatus,txn:38760,ref:12046,0,17,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Corythosaurus,,subjective synonym of,txn:56403,3.0,Corythosaurus casuarius
txn:64016,,,species,Corythosaurus brevicristatus,txn:38760,ref:12345,0,17,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Corythosaurus,,subjective synonym of,txn:56403,3.0,Corythosaurus casuarius
txn:64019,,,species,Tetragonosaurus erectofrons,txn:38760,ref:12354,0,17,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Corythosaurus,,subjective synonym of,txn:56403,3.0,Corythosaurus casuarius
txn:63451,,,species,Tetragonosaurus cranibrevis,txn:38760,ref:12118,0,17,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Corythosaurus,,subjective synonym of,txn:56403,3.0,Corythosaurus casuarius
txn:64014,,,species,Corythosaurus bicristatus,txn:38760,ref:12345,0,17,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Corythosaurus,,subjective synonym of,txn:56403,3.0,Corythosaurus casuarius
txn:64017,var:63255,,species,Corythosaurus intermedius,txn:38760,ref:12349,0,6,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Corythosaurus,,,,,
txn:56405,,,genus,Hypacrosaurus,txn:104783,ref:9647,0,37,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Hypacrosaurus,,,,,
txn:64339,,,species,Hypacrosaurus stebingeri,txn:56405,ref:12559,0,17,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Hypacrosaurus,,,,,
txn:56406,,,species,Hypacrosaurus altispinus,txn:56405,ref:9647,0,16,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Hypacrosaurus,,,,,
txn:53393,,,species,Cheneosaurus tolmanensis,txn:56405,ref:17548,0,16,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Hypacrosaurus,,subjective synonym of,txn:56406,3.0,Hypacrosaurus altispinus
txn:38758,,,genus,Cheneosaurus,txn:104783,ref:17548,0,37,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Hypacrosaurus,,subjective synonym of,txn:56405,5.0,Hypacrosaurus
txn:53392,,,subfamily,Cheneosaurinae,txn:38755,ref:7281,0,222,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,,,subjective synonym of,txn:53394,8.0,Lambeosaurinae
txn:52881,,,genus,Hypsibema,txn:38755,ref:15634,0,4,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Hypsibema,,nomen dubium,txn:38755,9.0,Hadrosauridae
txn:64361,,,species,Hypsibema crassicauda,txn:52881,ref:15634,0,4,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Hypsibema,,"nomen dubium, species not entered",txn:38755,9.0,Hadrosauridae
txn:53385,,,subfamily,Saurolophinae,txn:38755,ref:9646,0,35,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,,Saurolophus,,,,
txn:167451,,,genus,Glishades,txn:53385,ref:32716,0,1,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Glishades,,nomen dubium,txn:53385,8.0,Saurolophinae
txn:167452,,,species,Glishades ericksoni,txn:167451,ref:32716,0,1,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Glishades,,"nomen dubium, species not entered",txn:53385,8.0,Saurolophinae
txn:516650,,,genus,Ahshislesaurus,txn:53385,ref:93539,0,3,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Ahshislesaurus,Ahshislesaurus wimani,,,,
txn:516651,,,species,Ahshislesaurus wimani,txn:516650,ref:93539,0,3,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Ahshislesaurus,,,,,
txn:519523,,,genus,Gongshuilong,txn:53385,ref:94629,0,1,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Gongshuilong,Gongshuilong fanwei,,,,
txn:519524,,,species,Gongshuilong fanwei,txn:519523,ref:94629,0,1,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Gongshuilong,,,,,
txn:305972,,,genus,Rhinorex,txn:53385,ref:52770,0,1,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Rhinorex,Rhinorex condrupus,,,,
txn:305973,,,species,Rhinorex condrupus,txn:305972,ref:52770,0,1,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Rhinorex,,,,,
txn:375976,,,genus,Laiyangosaurus,txn:53385,ref:66710,0,1,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Laiyangosaurus,Laiyangosaurus youngi,,,,
txn:375977,,,species,Laiyangosaurus youngi,txn:375976,ref:66710,0,1,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Laiyangosaurus,,,,,
txn:38771,,,genus,Barsboldia,txn:53385,ref:9907,0,2,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Barsboldia,Barsboldia sicinskii,,,,
txn:67253,,,species,Barsboldia sicinskii,txn:38771,ref:9907,0,1,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Barsboldia,,,,,
txn:63936,,,genus,Claorhynchus,txn:38755,ref:15684,0,0,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Claorhynchus,Claorhynchus trihedrus,nomen dubium,txn:38755,9.0,Hadrosauridae
txn:63937,,,species,Claorhynchus trihedrus,txn:63936,ref:15684,0,0,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Claorhynchus,,"nomen dubium, species not entered",txn:38755,9.0,Hadrosauridae
txn:193981,,,genus,Willinakaqe,txn:38755,ref:36963,0,1,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Willinakaqe,,nomen vanum,txn:38755,9.0,Hadrosauridae
txn:193982,,,species,Willinakaqe salitralensis,txn:193981,ref:36963,0,1,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Willinakaqe,,"nomen vanum, species not entered",txn:38755,9.0,Hadrosauridae
txn:53382,,,subfamily,Hadrosaurinae,txn:38755,ref:7281,0,333,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,,Hadrosaurus,,,,
txn:38774,,,genus,Mandschurosaurus,txn:53382,ref:62666,0,3,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Mandschurosaurus,Gilmoreosaurus mongoliensis,,,,
txn:64261,var:64262,,species,Mandschurosaurus amurensis,txn:38774,ref:23486,0,1,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Mandschurosaurus,,,,,
txn:90110,,,species,Mandschurosaurus laosensis,txn:38774,ref:34142,0,2,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Mandschurosaurus,,"nomen dubium, species not entered",txn:38774,5.0,Mandschurosaurus
txn:66592,,,genus,Anasazisaurus,txn:53382,ref:1965,0,1,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Anasazisaurus,,,,,
txn:66593,,,species,Anasazisaurus horneri,txn:66592,ref:1965,0,1,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Anasazisaurus,,,,,
txn:320933,,,tribe,Edmontosaurini,txn:53382,ref:92556,0,93,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,,,,,,
txn:38761,,,genus,Edmontosaurus,txn:320933,ref:17549,0,85,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Edmontosaurus,,,,,
txn:54239,var:64305,,species,Edmontosaurus annectens,txn:38761,ref:9095,0,30,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Edmontosaurus,,,,,
txn:52924,,,species,Trachodon longiceps,txn:38761,ref:7806,0,30,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Edmontosaurus,,subjective synonym of,txn:54239,3.0,Edmontosaurus annectens
txn:63242,var:77025,,species,Edmontosaurus edmontoni,txn:38761,ref:12048,0,30,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Edmontosaurus,,subjective synonym of,txn:54239,3.0,Edmontosaurus annectens
txn:63443,var:64304,,species,Edmontosaurus saskatchewanensis,txn:38761,ref:12110,0,30,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Edmontosaurus,,subjective synonym of,txn:54239,3.0,Edmontosaurus annectens
txn:53383,,,species,Anatosaurus copei,txn:38761,ref:12319,0,30,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Edmontosaurus,,subjective synonym of,txn:54239,3.0,Edmontosaurus annectens
txn:63254,,,species,Edmontosaurus regalis,txn:38761,ref:17549,0,10,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Edmontosaurus,,,,,
txn:63931,,,species,Agathaumas milo,txn:38761,ref:53327,0,10,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Edmontosaurus,,subjective synonym of,txn:63254,3.0,Edmontosaurus regalis
txn:38756,,,genus,Anatosaurus,txn:320933,ref:12319,0,85,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Edmontosaurus,,subjective synonym of,txn:38761,5.0,Edmontosaurus
txn:64303,,,genus,Anatotitan,txn:320933,ref:12549,0,85,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Edmontosaurus,,subjective synonym of,txn:38761,5.0,Edmontosaurus
txn:38776,,,genus,Shantungosaurus,txn:320933,ref:15491,0,5,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Shantungosaurus,,,,,
txn:155053,,,genus,Zhuchengosaurus,txn:320933,ref:30820,0,5,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Shantungosaurus,Zhuchengosaurus maximus,subjective synonym of,txn:38776,5.0,Shantungosaurus
txn:69513,,,species,Shantungosaurus giganteus,txn:38776,ref:15491,0,4,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Shantungosaurus,,,,,
txn:155054,,,species,Zhuchengosaurus maximus,txn:38776,ref:30820,0,4,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Shantungosaurus,,subjective synonym of,txn:69513,3.0,Shantungosaurus giganteus
txn:319278,,,species,Huaxiaosaurus aigahtens,txn:38776,ref:55085,0,4,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Shantungosaurus,,subjective synonym of,txn:69513,3.0,Shantungosaurus giganteus
txn:319277,,,genus,Huaxiaosaurus,txn:320933,ref:55085,0,5,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Shantungosaurus,Huaxiaosaurus aigahtens,subjective synonym of,txn:38776,5.0,Shantungosaurus
txn:330232,,,genus,Ugrunaaluk,txn:320933,ref:56663,0,1,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Ugrunaaluk,,,,,
txn:330233,,,species,Ugrunaaluk kuukpikensis,txn:330232,ref:56663,0,1,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Ugrunaaluk,,,,,
txn:64256,,,genus,Kerberosaurus,txn:320933,ref:12514,0,2,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Kerberosaurus,Kerberosaurus manakini,,,,
txn:64257,,,species,Kerberosaurus manakini,txn:64256,ref:12514,0,2,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Kerberosaurus,,,,,
txn:237271,,,species,Kundurosaurus nagornyi,txn:64256,ref:41883,0,2,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Kerberosaurus,,subjective synonym of,txn:64257,3.0,Kerberosaurus manakini
txn:237270,,,genus,Kundurosaurus,txn:320933,ref:41883,0,2,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Kerberosaurus,Kundurosaurus nagornyi,subjective synonym of,txn:64256,5.0,Kerberosaurus
txn:205434,,,unranked clade,Brachylophosaurini,txn:53382,ref:38486,0,29,Chordata,Ornithischia,Hadrosauridae,,,,,,,
txn:38762,,,genus,Hadrosaurus,txn:205434,ref:13003,0,9,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Hadrosaurus,,,,,
txn:52812,,,species,Hadrosaurus foulkii,txn:38762,ref:13003,0,2,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Hadrosaurus,,,,,
txn:38765,,,genus,Maiasaura,txn:205434,ref:7402,0,7,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Maiasaura,,,,,
txn:55574,,,species,Maiasaura peeblesorum,txn:38765,ref:7402,0,5,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Maiasaura,,,,,
txn:372649,,,genus,Probrachylophosaurus,txn:205434,ref:66141,0,1,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Probrachylophosaurus,,,,,
txn:372650,,,species,Probrachylophosaurus bergei,txn:372649,ref:66141,0,1,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Probrachylophosaurus,,,,,
txn:205433,,,genus,Acristavus,txn:205434,ref:38486,0,2,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Acristavus,,,,,
txn:205435,,,species,Acristavus gagslarsoni,txn:205433,ref:38486,0,2,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Acristavus,,,,,
txn:38757,,,genus,Brachylophosaurus,txn:205434,ref:51599,0,8,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Brachylophosaurus,,,,,
txn:65213,,,species,Brachylophosaurus canadensis,txn:38757,ref:51599,0,8,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Brachylophosaurus,,,,,
txn:64297,,,species,Brachylophosaurus goodwini,txn:38757,ref:7405,0,8,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Brachylophosaurus,,subjective synonym of,txn:65213,3.0,Brachylophosaurus canadensis
txn:435344,,,genus,Ornatops,txn:205434,ref:76218,0,1,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Ornatops,Ornatops incantatus,,,,
txn:435345,,,species,Ornatops incantatus,txn:435344,ref:76218,0,1,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Ornatops,,,,,
txn:118312,,,genus,Wulagasaurus,txn:205434,ref:26542,0,1,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Wulagasaurus,Wulagasaurus dongi,,,,
txn:118313,,,species,Wulagasaurus dongi,txn:118312,ref:26542,0,1,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Wulagasaurus,,,,,
txn:401261,,,genus,Kamuysaurus,txn:53382,ref:71248,0,1,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Kamuysaurus,Kamuysaurus japonicus,,,,
txn:401262,,,species,Kamuysaurus japonicus,txn:401261,ref:71248,0,1,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Kamuysaurus,,,,,
txn:320934,,,tribe,Saurolophini,txn:53382,ref:41883,0,56,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,,Saurolophus,,,,
txn:351776,,,genus,Augustynolophus,txn:320934,ref:62109,0,2,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Augustynolophus,,,,,
txn:267721,var:351777,,species,Augustynolophus morrisi,txn:351776,ref:46760,0,2,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Augustynolophus,,,,,
txn:358686,,,genus,Bonapartesaurus,txn:320934,ref:63036,0,1,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Bonapartesaurus,,,,,
txn:358687,,,species,Bonapartesaurus rionegrensis,txn:358686,ref:63036,0,1,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Bonapartesaurus,,,,,
txn:38767,,,genus,Prosaurolophus,txn:320934,ref:18647,0,15,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Prosaurolophus,,,,,
txn:53384,,,species,Prosaurolophus maximus,txn:38767,ref:18647,0,13,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Prosaurolophus,,,,,
txn:57631,,,species,Prosaurolophus blackfeetensis,txn:38767,ref:10628,0,13,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Prosaurolophus,,subjective synonym of,txn:53384,3.0,Prosaurolophus maximus
txn:38768,,,genus,Saurolophus,txn:320934,ref:9645,0,38,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Saurolophus,,,,,
txn:64295,,,species,Saurolophus angustirostris,txn:38768,ref:24890,0,12,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Saurolophus,,,,,
txn:53386,,,species,Saurolophus osborni,txn:38768,ref:9645,0,3,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Saurolophus,,,,,
txn:267712,,,tribe,Kritosaurini,txn:53382,ref:46756,0,57,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,,,,,,
txn:66594,,,genus,Naashoibitosaurus,txn:267712,ref:1965,0,1,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Naashoibitosaurus,,,,,
txn:66595,,,species,Naashoibitosaurus ostromi,txn:66594,ref:1965,0,1,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Naashoibitosaurus,,,,,
txn:461658,,,genus,Huallasaurus,txn:267712,ref:82398,0,2,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Huallasaurus,,,,,
txn:66683,var:461659,,species,Huallasaurus australis,txn:461658,ref:13926,0,2,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Huallasaurus,,,,,
txn:461656,,,genus,Kelumapusaura,txn:267712,ref:82398,0,1,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Kelumapusaura,Kelumapusaura machi,,,,
txn:461657,,,species,Kelumapusaura machi,txn:461656,ref:82398,0,1,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Kelumapusaura,,,,,
txn:502379,,,genus,Coahuilasaurus,txn:267712,ref:90562,0,2,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Coahuilasaurus,Coahuilasaurus lipani,,,,
txn:502380,,,species,Coahuilasaurus lipani,txn:502379,ref:90562,0,2,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Coahuilasaurus,,,,,
txn:38781,,,genus,Secernosaurus,txn:267712,ref:12425,0,1,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Secernosaurus,Secernosaurus koerneri,,,,
txn:64065,,,species,Secernosaurus koerneri,txn:38781,ref:12425,0,1,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Secernosaurus,,,,,
txn:53014,,,genus,Gryposaurus,txn:267712,ref:17546,0,22,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Gryposaurus,,,,,
txn:357148,,,species,Gryposaurus alsatei,txn:53014,ref:62764,0,1,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Gryposaurus,,,,,
txn:63251,,,species,Gryposaurus notabilis,txn:53014,ref:17546,0,11,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Gryposaurus,,,,,
txn:63253,var:64298,,species,Gryposaurus incurvimanus,txn:53014,ref:14121,0,11,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Gryposaurus,,subjective synonym of,txn:63251,3.0,Gryposaurus notabilis
txn:57630,,,species,Gryposaurus latidens,txn:53014,ref:10628,0,1,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Gryposaurus,,,,,
txn:109448,,,species,Gryposaurus monumentensis,txn:53014,ref:25465,0,1,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Gryposaurus,,,,,
txn:53195,,,genus,Kritosaurus,txn:267712,ref:9596,0,25,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Kritosaurus,,,,,
txn:53196,,,species,Kritosaurus navajovius,txn:53195,ref:9596,0,7,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Kritosaurus,,,,,
txn:267713,,,species,Kritosaurus horneri,txn:53195,ref:1965,0,0,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Kritosaurus,,,,,
txn:64299,,,subfamily,Maiasaurinae,txn:38755,ref:10628,0,0,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,,,,,,
txn:64357,,,genus,Pteropelyx,txn:38755,ref:15681,0,1,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Pteropelyx,,nomen dubium,txn:38755,9.0,Hadrosauridae
txn:64358,,,species,Pteropelyx grallipes,txn:64357,ref:15681,0,1,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Pteropelyx,,"nomen dubium, species not entered",txn:38755,9.0,Hadrosauridae
txn:63882,,,species,Hadrosaurus cavatus,txn:38755,ref:17161,0,1,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,NO_GENUS_SPECIFIED,,"nomen dubium, species not entered",txn:38755,9.0,Hadrosauridae
txn:53044,,,genus,Diclonius,txn:38755,ref:15650,0,2,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Diclonius,,nomen dubium,txn:38755,9.0,Hadrosauridae
txn:54485,,,species,Diclonius calamarius,txn:53044,ref:15650,0,0,Chordata,Ornithischia,Hadrosauridae,NO_ORDER_SPECIFIED,Diclonius,,"nomen dubium, species not entered",txn:38755,9.0,Hadrosauridae
