system,realm,scheme,time_bin,clade,spatial_resolution_deg,n_sites,n_collections,n_occurrences,gamma,median_alpha,median_occupancy,collections_per_site,occurrences_per_site
paleozoic_marine,marine,stage2,Capitanian+Wuchiapingian,Brachiopoda,10,85,3106,15913,514,13.0,2.0,7.0,23.0
paleozoic_marine,marine,stage2,Changhsingian,Brachiopoda,10,33,1283,6180,305,17.0,2.0,13.0,43.0
paleozoic_marine,marine,stage2,Dapingian+Darriwilian,Brachiopoda,10,86,1712,5693,436,10.0,2.0,5.0,14.0
paleozoic_marine,marine,stage2,Emsian+Eifelian,Brachiopoda,10,100,1192,6800,585,12.0,2.0,4.0,21.0
paleozoic_marine,marine,stage2,Famennian+Tournaisian,Brachiopoda,10,56,917,5337,341,10.5,2.0,3.0,17.0
paleozoic_marine,marine,stage2,Fortunian+Stage 2,Brachiopoda,10,40,283,658,44,2.0,1.5,2.0,4.0
paleozoic_marine,marine,stage2,Givetian+Frasnian,Brachiopoda,10,76,2985,13569,372,11.0,2.0,4.0,16.0
paleozoic_marine,marine,stage2,Gorstian+Ludfordian,Brachiopoda,10,52,540,3437,293,12.0,2.0,2.5,17.5
paleozoic_marine,marine,stage2,Guzhangian+Paibian,Brachiopoda,10,27,200,386,52,3.0,1.0,1.0,4.0
paleozoic_marine,marine,stage2,Hirnantian+Rhuddanian,Brachiopoda,10,47,1086,5011,271,10.0,2.0,4.0,17.0
paleozoic_marine,marine,stage2,Jiangshanian+Stage 10,Brachiopoda,10,40,408,796,88,3.5,2.0,2.0,4.5
paleozoic_marine,marine,stage2,Kasimovian+Gzhelian,Brachiopoda,10,30,524,3054,176,5.5,1.5,3.0,9.0
paleozoic_marine,marine,stage2,Lochkovian+Pragian,Brachiopoda,10,65,677,5491,428,18.0,2.0,4.0,21.0
paleozoic_marine,marine,stage2,Roadian+Wordian,Brachiopoda,10,81,2385,12374,516,19.0,2.0,12.0,35.0
paleozoic_marine,marine,stage2,Sandbian+Katian,Brachiopoda,10,100,5158,20896,551,17.0,2.0,7.5,31.0
paleozoic_marine,marine,stage2,Sheinwoodian+Homerian,Brachiopoda,10,60,866,6103,364,10.5,2.0,4.0,16.5
paleozoic_marine,marine,stage2,Stage 3+Stage 4,Brachiopoda,10,59,795,1800,113,5.0,2.0,4.0,7.0
paleozoic_marine,marine,stage2,Tremadocian+Floian,Brachiopoda,10,69,1024,2653,271,7.0,2.0,6.0,17.0
paleozoic_marine,marine,stage2,Visean+Serpukhovian,Brachiopoda,10,62,1071,5613,265,9.0,2.0,3.0,13.0
paleozoic_marine,marine,stage2,Wuliuan+Drumian,Brachiopoda,10,45,294,711,88,4.0,2.0,2.0,6.0
paleozoic_marine,marine,stage2,Aeronian+Telychian,Cephalopoda,10,26,126,346,94,2.0,1.0,1.0,2.0
paleozoic_marine,marine,stage2,Artinskian+Kungurian,Cephalopoda,10,48,628,2086,171,3.0,2.0,3.0,4.0
paleozoic_marine,marine,stage2,Asselian+Sakmarian,Cephalopoda,10,30,167,488,99,4.0,1.0,2.0,6.0
paleozoic_marine,marine,stage2,Bashkirian+Moscovian,Cephalopoda,10,34,480,1679,147,6.0,2.0,4.5,9.5
paleozoic_marine,marine,stage2,Capitanian+Wuchiapingian,Cephalopoda,10,40,444,1117,171,4.5,1.0,4.5,9.5
paleozoic_marine,marine,stage2,Changhsingian,Cephalopoda,10,22,658,1783,128,8.5,1.0,9.0,20.0
paleozoic_marine,marine,stage2,Dapingian+Darriwilian,Cephalopoda,10,48,372,911,159,4.5,1.0,2.5,5.0
paleozoic_marine,marine,stage2,Emsian+Eifelian,Cephalopoda,10,40,351,1100,120,3.0,1.0,3.0,7.0
paleozoic_marine,marine,stage2,Famennian+Tournaisian,Cephalopoda,10,43,758,2350,210,10.0,2.0,5.0,21.0
paleozoic_marine,marine,stage2,Givetian+Frasnian,Cephalopoda,10,31,588,1537,109,3.0,1.0,3.0,4.0
paleozoic_marine,marine,stage2,Gorstian+Ludfordian,Cephalopoda,10,19,91,243,58,4.0,1.0,2.0,6.0
paleozoic_marine,marine,stage2,Hirnantian+Rhuddanian,Cephalopoda,10,9,32,67,38,3.0,1.0,3.0,8.0
paleozoic_marine,marine,stage2,Kasimovian+Gzhelian,Cephalopoda,10,16,261,1069,84,6.5,2.0,3.0,8.5
paleozoic_marine,marine,stage2,Lochkovian+Pragian,Cephalopoda,10,16,47,186,53,2.0,1.0,1.0,2.0
paleozoic_marine,marine,stage2,Roadian+Wordian,Cephalopoda,10,49,345,826,126,3.0,2.0,3.0,5.0
paleozoic_marine,marine,stage2,Sandbian+Katian,Cephalopoda,10,60,748,2638,190,7.5,2.0,3.0,13.0
paleozoic_marine,marine,stage2,Sheinwoodian+Homerian,Cephalopoda,10,29,149,253,54,2.0,1.0,2.0,2.0
paleozoic_marine,marine,stage2,Tremadocian+Floian,Cephalopoda,10,51,605,1537,198,5.0,2.0,4.0,8.0
paleozoic_marine,marine,stage2,Visean+Serpukhovian,Cephalopoda,10,47,736,2692,185,9.0,2.0,6.0,16.0
paleozoic_marine,marine,stage2,Aeronian+Telychian,Crinoidea,10,13,120,413,109,4.0,1.0,4.0,9.0
paleozoic_marine,marine,stage2,Artinskian+Kungurian,Crinoidea,10,19,89,500,152,6.0,1.0,3.0,9.0
paleozoic_marine,marine,stage2,Asselian+Sakmarian,Crinoidea,10,10,62,239,71,3.0,1.0,2.0,3.0
paleozoic_marine,marine,stage2,Bashkirian+Moscovian,Crinoidea,10,16,89,298,91,4.0,1.0,1.5,5.0
paleozoic_marine,marine,stage2,Capitanian+Wuchiapingian,Crinoidea,10,19,87,130,52,2.0,1.0,3.0,4.0
paleozoic_marine,marine,stage2,Dapingian+Darriwilian,Crinoidea,10,19,39,96,55,1.0,1.0,1.0,1.0
paleozoic_marine,marine,stage2,Emsian+Eifelian,Crinoidea,10,36,106,291,110,3.0,1.0,2.0,3.5
paleozoic_marine,marine,stage2,Famennian+Tournaisian,Crinoidea,10,20,166,1284,167,12.0,1.0,3.5,17.0
paleozoic_marine,marine,stage2,Givetian+Frasnian,Crinoidea,10,13,146,303,74,6.0,1.0,2.0,9.0
paleozoic_marine,marine,stage2,Gorstian+Ludfordian,Crinoidea,10,15,39,123,63,2.0,1.0,1.0,2.0
paleozoic_marine,marine,stage2,Hirnantian+Rhuddanian,Crinoidea,10,9,53,103,35,4.0,1.0,2.0,8.0
paleozoic_marine,marine,stage2,Kasimovian+Gzhelian,Crinoidea,10,11,51,327,65,3.0,1.0,2.0,3.0
paleozoic_marine,marine,stage2,Lochkovian+Pragian,Crinoidea,10,27,78,285,100,3.0,1.0,2.0,5.0
paleozoic_marine,marine,stage2,Roadian+Wordian,Crinoidea,10,18,55,129,50,1.5,1.0,1.0,2.0
paleozoic_marine,marine,stage2,Sandbian+Katian,Crinoidea,10,29,744,1826,120,3.0,1.0,3.0,6.0
paleozoic_marine,marine,stage2,Sheinwoodian+Homerian,Crinoidea,10,15,109,650,101,4.0,1.0,2.0,5.0
paleozoic_marine,marine,stage2,Tremadocian+Floian,Crinoidea,10,9,28,35,23,2.0,1.0,2.0,2.0
paleozoic_marine,marine,stage2,Visean+Serpukhovian,Crinoidea,10,14,259,1455,129,4.0,1.0,2.5,4.0
paleozoic_marine,marine,stage2,Aeronian+Telychian,Gastropoda,10,37,182,473,88,4.0,2.0,1.0,4.0
paleozoic_marine,marine,stage2,Artinskian+Kungurian,Gastropoda,10,37,458,1827,157,3.0,2.0,2.0,4.0
paleozoic_marine,marine,stage2,Asselian+Sakmarian,Gastropoda,10,34,215,655,120,3.5,1.0,2.0,4.5
paleozoic_marine,marine,stage2,Bashkirian+Moscovian,Gastropoda,10,36,329,1833,149,2.5,2.0,2.0,4.0
paleozoic_marine,marine,stage2,Capitanian+Wuchiapingian,Gastropoda,10,44,463,1469,183,3.5,2.0,2.5,6.0
paleozoic_marine,marine,stage2,Changhsingian,Gastropoda,10,20,180,550,104,4.0,1.0,3.0,6.5
paleozoic_marine,marine,stage2,Dapingian+Darriwilian,Gastropoda,10,56,373,1067,92,3.0,3.0,2.0,3.5
paleozoic_marine,marine,stage2,Emsian+Eifelian,Gastropoda,10,52,232,959,182,3.0,1.0,2.0,4.0
paleozoic_marine,marine,stage2,Famennian+Tournaisian,Gastropoda,10,20,178,744,120,6.5,1.0,2.5,11.0
paleozoic_marine,marine,stage2,Givetian+Frasnian,Gastropoda,10,32,558,1904,241,3.0,1.0,2.0,3.0
paleozoic_marine,marine,stage2,Gorstian+Ludfordian,Gastropoda,10,23,124,715,139,5.0,2.0,2.0,6.0
paleozoic_marine,marine,stage2,Hirnantian+Rhuddanian,Gastropoda,10,22,96,296,79,5.0,1.0,3.0,7.5
paleozoic_marine,marine,stage2,Jiangshanian+Stage 10,Gastropoda,10,12,39,56,7,1.0,1.0,2.0,2.0
paleozoic_marine,marine,stage2,Kasimovian+Gzhelian,Gastropoda,10,18,213,1256,103,8.0,2.0,1.5,9.0
paleozoic_marine,marine,stage2,Lochkovian+Pragian,Gastropoda,10,32,157,736,179,3.5,1.0,3.0,7.0
paleozoic_marine,marine,stage2,Roadian+Wordian,Gastropoda,10,43,310,1410,161,3.0,2.0,2.0,4.0
paleozoic_marine,marine,stage2,Sandbian+Katian,Gastropoda,10,71,1302,4966,135,5.0,4.0,3.0,8.0
paleozoic_marine,marine,stage2,Sheinwoodian+Homerian,Gastropoda,10,33,217,708,102,4.0,2.0,2.0,7.0
paleozoic_marine,marine,stage2,Tremadocian+Floian,Gastropoda,10,56,415,1126,58,3.0,4.5,3.5,6.0
paleozoic_marine,marine,stage2,Visean+Serpukhovian,Gastropoda,10,36,455,1669,161,10.0,3.0,5.0,15.0
paleozoic_marine,marine,stage2,Aeronian+Telychian,Trilobita,10,43,454,1605,168,10.0,2.0,3.0,11.0
paleozoic_marine,marine,stage2,Artinskian+Kungurian,Trilobita,10,20,76,102,18,1.0,2.0,1.5,2.0
paleozoic_marine,marine,stage2,Asselian+Sakmarian,Trilobita,10,17,38,49,16,1.0,1.0,2.0,2.0
paleozoic_marine,marine,stage2,Bashkirian+Moscovian,Trilobita,10,15,81,100,13,1.0,1.0,2.0,2.0
paleozoic_marine,marine,stage2,Capitanian+Wuchiapingian,Trilobita,10,21,62,78,18,2.0,1.5,2.0,3.0
paleozoic_marine,marine,stage2,Changhsingian,Trilobita,10,6,39,44,7,1.5,1.0,4.5,5.0
paleozoic_marine,marine,stage2,Dapingian+Darriwilian,Trilobita,10,88,1781,6230,429,8.0,2.0,4.0,11.0
paleozoic_marine,marine,stage2,Emsian+Eifelian,Trilobita,10,70,539,2430,289,4.5,2.0,2.0,7.0
paleozoic_marine,marine,stage2,Famennian+Tournaisian,Trilobita,10,35,459,1287,166,6.0,2.0,7.0,12.0
paleozoic_marine,marine,stage2,Fortunian+Stage 2,Trilobita,10,24,117,245,75,3.0,1.0,2.0,4.5
paleozoic_marine,marine,stage2,Givetian+Frasnian,Trilobita,10,43,666,1199,114,3.0,2.0,3.0,5.0
paleozoic_marine,marine,stage2,Gorstian+Ludfordian,Trilobita,10,33,234,708,110,5.0,2.0,3.0,7.0
paleozoic_marine,marine,stage2,Guzhangian+Paibian,Trilobita,10,55,755,3204,341,7.0,1.0,3.0,11.0
paleozoic_marine,marine,stage2,Hirnantian+Rhuddanian,Trilobita,10,37,303,749,139,4.0,1.0,3.0,5.0
paleozoic_marine,marine,stage2,Jiangshanian+Stage 10,Trilobita,10,55,1551,5901,521,10.0,2.0,6.0,26.0
paleozoic_marine,marine,stage2,Kasimovian+Gzhelian,Trilobita,10,9,69,91,9,2.0,1.0,6.0,8.0
paleozoic_marine,marine,stage2,Lochkovian+Pragian,Trilobita,10,48,395,1610,185,4.0,2.0,3.0,6.0
paleozoic_marine,marine,stage2,Roadian+Wordian,Trilobita,10,23,92,182,29,2.0,1.0,2.0,3.0
paleozoic_marine,marine,stage2,Sandbian+Katian,Trilobita,10,91,3137,9878,461,13.0,3.0,7.0,24.0
paleozoic_marine,marine,stage2,Sheinwoodian+Homerian,Trilobita,10,43,380,1650,157,5.0,2.0,2.0,6.0
paleozoic_marine,marine,stage2,Stage 3+Stage 4,Trilobita,10,75,1280,3961,508,7.0,1.0,4.0,16.0
paleozoic_marine,marine,stage2,Tremadocian+Floian,Trilobita,10,82,2327,7437,549,15.0,2.0,8.0,26.0
paleozoic_marine,marine,stage2,Visean+Serpukhovian,Trilobita,10,33,268,458,93,2.0,1.0,3.0,5.0
paleozoic_marine,marine,stage2,Wuliuan+Drumian,Trilobita,10,79,921,3645,493,10.0,1.0,4.0,16.0
paleozoic_marine,marine,stage2,Aeronian+Telychian,Bivalvia,20,16,109,310,66,5.5,1.0,2.5,7.5
paleozoic_marine,marine,stage2,Artinskian+Kungurian,Bivalvia,20,34,785,1687,168,7.0,2.0,6.0,8.0
paleozoic_marine,marine,stage2,Asselian+Sakmarian,Bivalvia,20,29,380,962,109,8.0,2.0,7.0,18.0
paleozoic_marine,marine,stage2,Bashkirian+Moscovian,Bivalvia,20,24,296,1124,115,9.5,2.0,3.0,12.0
paleozoic_marine,marine,stage2,Capitanian+Wuchiapingian,Bivalvia,20,37,1073,2938,198,18.0,2.0,16.0,36.0
paleozoic_marine,marine,stage2,Changhsingian,Bivalvia,20,22,481,1453,139,7.0,2.0,6.0,13.5
paleozoic_marine,marine,stage2,Dapingian+Darriwilian,Bivalvia,20,26,292,664,94,5.5,1.0,4.5,12.0
paleozoic_marine,marine,stage2,Emsian+Eifelian,Bivalvia,20,39,294,1055,150,10.0,1.0,4.0,16.0
paleozoic_marine,marine,stage2,Famennian+Tournaisian,Bivalvia,20,18,178,520,81,5.0,2.0,4.0,7.0
paleozoic_marine,marine,stage2,Givetian+Frasnian,Bivalvia,20,30,1244,3861,115,6.0,2.0,2.0,7.0
paleozoic_marine,marine,stage2,Gorstian+Ludfordian,Bivalvia,20,19,167,593,87,4.0,2.0,3.0,5.0
paleozoic_marine,marine,stage2,Hirnantian+Rhuddanian,Bivalvia,20,12,44,102,44,4.0,1.0,3.0,6.5
paleozoic_marine,marine,stage2,Kasimovian+Gzhelian,Bivalvia,20,9,278,1115,86,6.0,1.5,2.0,7.0
paleozoic_marine,marine,stage2,Lochkovian+Pragian,Bivalvia,20,20,140,482,85,9.0,1.0,4.0,16.5
paleozoic_marine,marine,stage2,Roadian+Wordian,Bivalvia,20,41,697,1905,176,9.0,2.0,8.0,12.0
paleozoic_marine,marine,stage2,Sandbian+Katian,Bivalvia,20,33,900,2578,130,3.0,2.0,2.0,5.0
paleozoic_marine,marine,stage2,Sheinwoodian+Homerian,Bivalvia,20,23,169,410,83,4.0,1.0,3.0,6.0
paleozoic_marine,marine,stage2,Tremadocian+Floian,Bivalvia,20,14,98,255,70,6.5,1.0,6.5,14.0
paleozoic_marine,marine,stage2,Visean+Serpukhovian,Bivalvia,20,20,484,1614,129,10.5,2.0,9.0,31.5
paleozoic_marine,marine,stage2,Aeronian+Telychian,Brachiopoda,20,37,1001,4923,333,13.0,2.0,5.0,17.0
paleozoic_marine,marine,stage2,Artinskian+Kungurian,Brachiopoda,20,39,2532,11628,535,30.0,2.0,20.0,81.0
paleozoic_marine,marine,stage2,Asselian+Sakmarian,Brachiopoda,20,41,1457,5307,388,22.0,2.0,16.0,38.0
paleozoic_marine,marine,stage2,Bashkirian+Moscovian,Brachiopoda,20,35,575,2692,227,12.0,1.0,7.0,18.0
paleozoic_marine,marine,stage2,Capitanian+Wuchiapingian,Brachiopoda,20,47,3106,15913,514,23.0,2.0,19.0,50.0
paleozoic_marine,marine,stage2,Changhsingian,Brachiopoda,20,22,1283,6180,305,20.5,1.0,13.0,40.5
paleozoic_marine,marine,stage2,Dapingian+Darriwilian,Brachiopoda,20,50,1712,5693,436,15.5,2.0,8.5,39.5
paleozoic_marine,marine,stage2,Emsian+Eifelian,Brachiopoda,20,60,1192,6800,585,19.5,2.0,7.0,31.5
paleozoic_marine,marine,stage2,Famennian+Tournaisian,Brachiopoda,20,32,917,5337,341,19.0,2.0,9.5,42.5
paleozoic_marine,marine,stage2,Fortunian+Stage 2,Brachiopoda,20,31,283,658,44,2.0,2.0,2.0,4.0
paleozoic_marine,marine,stage2,Givetian+Frasnian,Brachiopoda,20,41,2985,13569,372,15.0,2.0,8.0,32.0
paleozoic_marine,marine,stage2,Gorstian+Ludfordian,Brachiopoda,20,30,540,3437,293,20.5,2.0,4.5,40.5
paleozoic_marine,marine,stage2,Guzhangian+Paibian,Brachiopoda,20,19,200,386,52,3.0,1.0,2.0,6.0
paleozoic_marine,marine,stage2,Hirnantian+Rhuddanian,Brachiopoda,20,30,1086,5011,271,11.5,2.0,6.5,18.5
paleozoic_marine,marine,stage2,Jiangshanian+Stage 10,Brachiopoda,20,27,408,796,88,6.0,1.0,6.0,9.0
paleozoic_marine,marine,stage2,Kasimovian+Gzhelian,Brachiopoda,20,17,524,3054,176,5.0,1.0,5.0,17.0
paleozoic_marine,marine,stage2,Lochkovian+Pragian,Brachiopoda,20,38,677,5491,428,24.0,2.0,6.5,40.0
paleozoic_marine,marine,stage2,Roadian+Wordian,Brachiopoda,20,47,2385,12374,516,31.0,2.0,23.0,80.0
paleozoic_marine,marine,stage2,Sandbian+Katian,Brachiopoda,20,49,5158,20896,551,33.0,2.0,13.0,66.0
paleozoic_marine,marine,stage2,Sheinwoodian+Homerian,Brachiopoda,20,39,866,6103,364,10.0,2.0,4.0,18.0
paleozoic_marine,marine,stage2,Stage 3+Stage 4,Brachiopoda,20,35,795,1800,113,9.0,2.0,8.0,20.0
paleozoic_marine,marine,stage2,Tremadocian+Floian,Brachiopoda,20,37,1024,2653,271,15.0,2.0,13.0,39.0
paleozoic_marine,marine,stage2,Visean+Serpukhovian,Brachiopoda,20,30,1071,5613,265,15.0,2.0,7.5,24.5
paleozoic_marine,marine,stage2,Wuliuan+Drumian,Brachiopoda,20,28,294,711,88,5.0,1.0,3.0,7.5
paleozoic_marine,marine,stage2,Aeronian+Telychian,Cephalopoda,20,17,126,346,94,2.0,1.0,2.0,2.0
paleozoic_marine,marine,stage2,Artinskian+Kungurian,Cephalopoda,20,27,628,2086,171,5.0,1.0,4.0,9.0
paleozoic_marine,marine,stage2,Asselian+Sakmarian,Cephalopoda,20,20,167,488,99,6.5,1.0,4.0,9.5
paleozoic_marine,marine,stage2,Bashkirian+Moscovian,Cephalopoda,20,22,480,1679,147,11.0,2.0,8.0,26.0
paleozoic_marine,marine,stage2,Capitanian+Wuchiapingian,Cephalopoda,20,23,444,1117,171,6.0,1.0,7.0,12.0
paleozoic_marine,marine,stage2,Changhsingian,Cephalopoda,20,15,658,1783,128,9.0,1.0,10.0,31.0
paleozoic_marine,marine,stage2,Dapingian+Darriwilian,Cephalopoda,20,36,372,911,159,5.0,1.0,3.5,8.0
paleozoic_marine,marine,stage2,Emsian+Eifelian,Cephalopoda,20,25,351,1100,120,4.0,1.0,4.0,8.0
paleozoic_marine,marine,stage2,Famennian+Tournaisian,Cephalopoda,20,26,758,2350,210,10.0,2.0,9.5,28.5
paleozoic_marine,marine,stage2,Givetian+Frasnian,Cephalopoda,20,21,588,1537,109,7.0,1.0,6.0,14.0
paleozoic_marine,marine,stage2,Gorstian+Ludfordian,Cephalopoda,20,14,91,243,58,2.0,1.0,2.0,5.5
paleozoic_marine,marine,stage2,Hirnantian+Rhuddanian,Cephalopoda,20,8,32,67,38,3.5,1.0,4.5,7.0
paleozoic_marine,marine,stage2,Kasimovian+Gzhelian,Cephalopoda,20,7,261,1069,84,6.0,2.0,2.0,6.0
paleozoic_marine,marine,stage2,Lochkovian+Pragian,Cephalopoda,20,12,47,186,53,2.0,1.0,2.0,3.0
paleozoic_marine,marine,stage2,Roadian+Wordian,Cephalopoda,20,33,345,826,126,5.0,1.0,4.0,8.0
paleozoic_marine,marine,stage2,Sandbian+Katian,Cephalopoda,20,32,748,2638,190,4.0,2.0,3.0,8.0
paleozoic_marine,marine,stage2,Sheinwoodian+Homerian,Cephalopoda,20,21,149,253,54,2.0,1.0,2.0,4.0
paleozoic_marine,marine,stage2,Tremadocian+Floian,Cephalopoda,20,29,605,1537,198,5.0,2.0,6.0,12.0
paleozoic_marine,marine,stage2,Visean+Serpukhovian,Cephalopoda,20,26,736,2692,185,8.0,2.0,7.5,24.0
paleozoic_marine,marine,stage2,Aeronian+Telychian,Crinoidea,20,9,120,413,109,4.0,1.0,5.0,6.0
paleozoic_marine,marine,stage2,Artinskian+Kungurian,Crinoidea,20,12,89,500,152,12.0,1.0,4.0,28.0
paleozoic_marine,marine,stage2,Asselian+Sakmarian,Crinoidea,20,10,62,239,71,3.0,1.0,2.0,3.0
paleozoic_marine,marine,stage2,Bashkirian+Moscovian,Crinoidea,20,11,89,298,91,4.0,1.0,2.0,6.0
paleozoic_marine,marine,stage2,Capitanian+Wuchiapingian,Crinoidea,20,17,87,130,52,3.0,1.0,3.0,4.0
paleozoic_marine,marine,stage2,Dapingian+Darriwilian,Crinoidea,20,17,39,96,55,2.0,1.0,1.0,2.0
paleozoic_marine,marine,stage2,Emsian+Eifelian,Crinoidea,20,27,106,291,110,4.0,1.0,3.0,5.0
paleozoic_marine,marine,stage2,Famennian+Tournaisian,Crinoidea,20,18,166,1284,167,11.0,1.0,2.5,14.5
paleozoic_marine,marine,stage2,Givetian+Frasnian,Crinoidea,20,16,146,303,74,4.5,1.0,1.5,5.5
paleozoic_marine,marine,stage2,Gorstian+Ludfordian,Crinoidea,20,11,39,123,63,2.0,1.0,2.0,3.0
paleozoic_marine,marine,stage2,Hirnantian+Rhuddanian,Crinoidea,20,6,53,103,35,6.5,1.0,5.0,14.0
paleozoic_marine,marine,stage2,Kasimovian+Gzhelian,Crinoidea,20,6,51,327,65,2.0,1.0,1.5,2.5
paleozoic_marine,marine,stage2,Lochkovian+Pragian,Crinoidea,20,17,78,285,100,4.0,1.0,3.0,6.0
paleozoic_marine,marine,stage2,Roadian+Wordian,Crinoidea,20,14,55,129,50,3.0,1.0,2.5,3.5
paleozoic_marine,marine,stage2,Sandbian+Katian,Crinoidea,20,17,744,1826,120,4.0,1.0,3.0,7.0
paleozoic_marine,marine,stage2,Sheinwoodian+Homerian,Crinoidea,20,14,109,650,101,4.0,1.0,2.5,7.5
paleozoic_marine,marine,stage2,Tremadocian+Floian,Crinoidea,20,8,28,35,23,1.5,1.0,1.5,2.0
paleozoic_marine,marine,stage2,Visean+Serpukhovian,Crinoidea,20,11,259,1455,129,5.0,1.0,3.0,18.0
paleozoic_marine,marine,stage2,Aeronian+Telychian,Gastropoda,20,21,182,473,88,7.0,2.0,2.0,8.0
paleozoic_marine,marine,stage2,Artinskian+Kungurian,Gastropoda,20,25,458,1827,157,3.0,1.0,3.0,7.0
paleozoic_marine,marine,stage2,Asselian+Sakmarian,Gastropoda,20,24,215,655,120,4.5,1.0,2.5,5.5
paleozoic_marine,marine,stage2,Bashkirian+Moscovian,Gastropoda,20,23,329,1833,149,5.0,2.0,3.0,7.0
paleozoic_marine,marine,stage2,Capitanian+Wuchiapingian,Gastropoda,20,27,463,1469,183,7.0,1.0,5.0,10.0
paleozoic_marine,marine,stage2,Changhsingian,Gastropoda,20,13,180,550,104,5.0,1.0,3.0,6.0
paleozoic_marine,marine,stage2,Dapingian+Darriwilian,Gastropoda,20,43,373,1067,92,4.0,2.5,4.0,5.0
paleozoic_marine,marine,stage2,Emsian+Eifelian,Gastropoda,20,34,232,959,182,3.5,1.0,3.0,6.5
paleozoic_marine,marine,stage2,Famennian+Tournaisian,Gastropoda,20,14,178,744,120,6.0,1.0,6.5,12.0
paleozoic_marine,marine,stage2,Givetian+Frasnian,Gastropoda,20,21,558,1904,241,10.0,1.0,3.0,14.0
paleozoic_marine,marine,stage2,Gorstian+Ludfordian,Gastropoda,20,16,124,715,139,5.0,1.0,2.0,6.0
paleozoic_marine,marine,stage2,Hirnantian+Rhuddanian,Gastropoda,20,14,96,296,79,9.0,1.0,5.0,12.5
paleozoic_marine,marine,stage2,Jiangshanian+Stage 10,Gastropoda,20,10,39,56,7,1.0,1.0,2.0,2.0
paleozoic_marine,marine,stage2,Kasimovian+Gzhelian,Gastropoda,20,10,213,1256,103,5.0,1.0,1.0,6.0
paleozoic_marine,marine,stage2,Lochkovian+Pragian,Gastropoda,20,22,157,736,179,4.5,1.0,2.5,8.0
paleozoic_marine,marine,stage2,Roadian+Wordian,Gastropoda,20,32,310,1410,161,6.0,1.0,3.5,8.0
paleozoic_marine,marine,stage2,Sandbian+Katian,Gastropoda,20,33,1302,4966,135,7.0,3.0,6.0,11.0
paleozoic_marine,marine,stage2,Sheinwoodian+Homerian,Gastropoda,20,22,217,708,102,4.0,2.0,4.0,7.5
paleozoic_marine,marine,stage2,Tremadocian+Floian,Gastropoda,20,34,415,1126,58,3.0,3.0,4.5,6.5
paleozoic_marine,marine,stage2,Visean+Serpukhovian,Gastropoda,20,21,455,1669,161,19.0,2.0,8.0,33.0
paleozoic_marine,marine,stage2,Aeronian+Telychian,Trilobita,20,25,454,1605,168,15.0,2.0,5.0,21.0
paleozoic_marine,marine,stage2,Artinskian+Kungurian,Trilobita,20,12,76,102,18,1.0,1.0,1.5,1.5
paleozoic_marine,marine,stage2,Asselian+Sakmarian,Trilobita,20,14,38,49,16,1.0,1.0,3.0,3.0
paleozoic_marine,marine,stage2,Bashkirian+Moscovian,Trilobita,20,12,81,100,13,1.0,1.0,2.0,2.0
paleozoic_marine,marine,stage2,Capitanian+Wuchiapingian,Trilobita,20,15,62,78,18,1.0,1.0,3.0,3.0
paleozoic_marine,marine,stage2,Dapingian+Darriwilian,Trilobita,20,46,1781,6230,429,17.5,2.0,10.5,41.0
paleozoic_marine,marine,stage2,Emsian+Eifelian,Trilobita,20,48,539,2430,289,6.0,2.0,4.0,11.5
paleozoic_marine,marine,stage2,Famennian+Tournaisian,Trilobita,20,20,459,1287,166,8.5,2.0,9.0,17.0
paleozoic_marine,marine,stage2,Fortunian+Stage 2,Trilobita,20,19,117,245,75,3.0,1.0,2.0,5.0
paleozoic_marine,marine,stage2,Givetian+Frasnian,Trilobita,20,28,666,1199,114,3.5,1.0,3.0,4.5
paleozoic_marine,marine,stage2,Gorstian+Ludfordian,Trilobita,20,22,234,708,110,5.5,2.0,3.5,10.0
paleozoic_marine,marine,stage2,Guzhangian+Paibian,Trilobita,20,35,755,3204,341,8.0,1.0,3.0,12.0
paleozoic_marine,marine,stage2,Hirnantian+Rhuddanian,Trilobita,20,25,303,749,139,5.0,1.0,4.0,10.0
paleozoic_marine,marine,stage2,Jiangshanian+Stage 10,Trilobita,20,37,1551,5901,521,9.0,2.0,8.0,24.0
paleozoic_marine,marine,stage2,Kasimovian+Gzhelian,Trilobita,20,5,69,91,9,2.0,1.0,7.0,19.0
paleozoic_marine,marine,stage2,Lochkovian+Pragian,Trilobita,20,25,395,1610,185,9.0,2.0,6.0,16.0
paleozoic_marine,marine,stage2,Roadian+Wordian,Trilobita,20,15,92,182,29,2.0,1.0,2.0,5.0
paleozoic_marine,marine,stage2,Sandbian+Katian,Trilobita,20,44,3137,9878,461,27.5,2.0,16.5,69.0
paleozoic_marine,marine,stage2,Sheinwoodian+Homerian,Trilobita,20,26,380,1650,157,4.0,2.0,2.5,5.5
paleozoic_marine,marine,stage2,Stage 3+Stage 4,Trilobita,20,40,1280,3961,508,11.0,1.0,9.5,20.5
paleozoic_marine,marine,stage2,Tremadocian+Floian,Trilobita,20,42,2327,7437,549,25.0,2.0,20.5,74.5
paleozoic_marine,marine,stage2,Visean+Serpukhovian,Trilobita,20,21,268,458,93,3.0,1.0,9.0,10.0
paleozoic_marine,marine,stage2,Wuliuan+Drumian,Trilobita,20,49,921,3645,493,11.0,1.0,9.0,28.0
