clade,fine_scheme,coarse_scheme,fine_bin,coarse_bin,metric,fine_value,coarse_value,bias_time
Trilobita,10myr,20myr,16,8,decay_slope,1.4379514123452001e-05,8.13217443724909e-06,-6.247339686202911e-06
Trilobita,10myr,20myr,17,8,beta_jaccard,0.9261748504459811,0.9659879250961434,0.03981307465016226
Trilobita,10myr,20myr,17,8,sorensen,0.8799784420534105,0.9471171445439468,0.06713870249053633
Trilobita,10myr,20myr,17,8,turnover,0.7759907666770411,0.8808274658958692,0.1048366992188281
Trilobita,10myr,20myr,17,8,nestedness,0.10398767537636931,0.06628967864807747,-0.03769799672829184
Trilobita,10myr,20myr,17,8,decay_slope,9.765141848468398e-06,8.13217443724909e-06,-1.6329674112193078e-06
Trilobita,10myr,20myr,25,12,beta_jaccard,0.9090232389251999,0.8902113669159124,-0.018811872009287467
Trilobita,10myr,20myr,25,12,sorensen,0.8797186110911602,0.8660541005711462,-0.01366451052001405
Trilobita,10myr,20myr,25,12,turnover,0.7966230936819172,0.778677398989899,-0.017945694692018233
Trilobita,10myr,20myr,25,12,nestedness,0.0830955174092429,0.08737670158124702,0.004281184172004127
Trilobita,10myr,20myr,25,12,decay_slope,7.75415771030094e-06,3.0049455048484413e-06,-4.749212205452499e-06
Trilobita,10myr,20myr,24,12,beta_jaccard,0.8535976890756303,0.8902113669159124,0.03661367784028213
Trilobita,10myr,20myr,24,12,sorensen,0.8352591036414566,0.8660541005711462,0.030794996929689566
Trilobita,10myr,20myr,24,12,turnover,0.732843137254902,0.778677398989899,0.04583426173499694
Trilobita,10myr,20myr,24,12,nestedness,0.10241596638655462,0.08737670158124702,-0.015039264805307595
Trilobita,10myr,20myr,24,12,decay_slope,-8.10552399641441e-07,3.0049455048484413e-06,3.8154979044898825e-06
Trilobita,10myr,20myr,28,14,beta_jaccard,0.8459706959706962,0.8459706959706962,0.0
Trilobita,10myr,20myr,28,14,sorensen,0.7911041339612768,0.7911041339612768,0.0
Trilobita,10myr,20myr,28,14,turnover,0.7069597069597071,0.7069597069597071,0.0
Trilobita,10myr,20myr,28,14,nestedness,0.08414442700156985,0.08414442700156985,0.0
Trilobita,10myr,20myr,28,14,decay_slope,2.6653275479586e-05,2.6653275479586e-05,0.0
Trilobita,10myr,20myr,23,11,beta_jaccard,0.595734126984127,0.8027828652828654,0.20704873829873838
Trilobita,10myr,20myr,23,11,sorensen,0.5075176366843034,0.7195360195360195,0.21201838285171615
Trilobita,10myr,20myr,23,11,turnover,0.28240740740740744,0.5438034188034189,0.26139601139601143
Trilobita,10myr,20myr,23,11,nestedness,0.22511022927689595,0.17573260073260075,-0.0493776285442952
Trilobita,10myr,20myr,23,11,decay_slope,7.470818000253105e-05,1.3825853008993954e-05,-6.088232699353709e-05
Trilobita,10myr,20myr,27,13,beta_jaccard,0.8496649873842858,0.8867600177600179,0.03709503037573214
Trilobita,10myr,20myr,27,13,sorensen,0.7897006826831388,0.8420786307709385,0.05237794808779972
Trilobita,10myr,20myr,27,13,turnover,0.6837231968810916,0.7451538461538463,0.061430649272754656
Trilobita,10myr,20myr,27,13,nestedness,0.10597748580204722,0.0969247846170923,-0.009052701184954923
Trilobita,10myr,20myr,27,13,decay_slope,1.88495587054177e-05,1.4616324612750193e-05,-4.233234092667507e-06
Trilobita,10myr,20myr,26,13,beta_jaccard,0.9408831908831908,0.8867600177600179,-0.05412317312317294
Trilobita,10myr,20myr,26,13,sorensen,0.931054131054131,0.8420786307709385,-0.08897550028319257
Trilobita,10myr,20myr,26,13,turnover,0.8974358974358975,0.7451538461538463,-0.1522820512820512
Trilobita,10myr,20myr,26,13,nestedness,0.033618233618233614,0.0969247846170923,0.06330655099885868
Trilobita,10myr,20myr,26,13,decay_slope,1.5814933322077946e-05,1.4616324612750193e-05,-1.1986087093277526e-06
Bivalvia,10myr,20myr,22,11,beta_jaccard,0.9406750486571691,0.9389877295419871,-0.001687319115182051
Bivalvia,10myr,20myr,22,11,sorensen,0.8980786862198719,0.8968646019750423,-0.0012140842448296052
Bivalvia,10myr,20myr,22,11,turnover,0.7633959812453461,0.7503790645003738,-0.013016916744972296
Bivalvia,10myr,20myr,22,11,nestedness,0.13468270497452578,0.1464855374746684,0.011802832500142607
Bivalvia,10myr,20myr,22,11,decay_slope,5.658259281176364e-06,7.608793421860491e-06,1.9505341406841273e-06
Bivalvia,10myr,20myr,20,10,beta_jaccard,0.9411437066396212,0.9288576459779171,-0.012286060661704123
Bivalvia,10myr,20myr,20,10,sorensen,0.8997020437327233,0.8838140052558124,-0.015888038476910893
Bivalvia,10myr,20myr,20,10,turnover,0.7788048568930922,0.7278190331813255,-0.05098582371176674
Bivalvia,10myr,20myr,20,10,nestedness,0.1208971868396312,0.15599497207448706,0.03509778523485586
Bivalvia,10myr,20myr,20,10,decay_slope,7.265329952835209e-06,8.033071861456121e-06,7.677419086209118e-07
Bivalvia,10myr,20myr,23,11,beta_jaccard,0.926619506031956,0.9389877295419871,0.012368223510031084
Bivalvia,10myr,20myr,23,11,sorensen,0.8808738202494957,0.8968646019750423,0.015990781725546577
Bivalvia,10myr,20myr,23,11,turnover,0.7163594350187563,0.7503790645003738,0.03401962948161752
Bivalvia,10myr,20myr,23,11,nestedness,0.16451438523073922,0.1464855374746684,-0.01802884775607083
Bivalvia,10myr,20myr,23,11,decay_slope,1.5945516595054864e-05,7.608793421860491e-06,-8.336723173194372e-06
Bivalvia,10myr,20myr,6,3,beta_jaccard,0.9467743860900654,0.9249641076149834,-0.02181027847508199
Bivalvia,10myr,20myr,6,3,sorensen,0.9145191264326356,0.8821443188937763,-0.03237480753885924
Bivalvia,10myr,20myr,6,3,turnover,0.7944649577002518,0.7071274699389202,-0.08733748776133166
Bivalvia,10myr,20myr,6,3,nestedness,0.12005416873238368,0.17501684895485617,0.054962680222472485
Bivalvia,10myr,20myr,6,3,decay_slope,6.092320083830928e-06,5.489276528435089e-06,-6.030435553958385e-07
Bivalvia,10myr,20myr,7,3,beta_jaccard,0.909510171839171,0.9249641076149834,0.015453935775812333
Bivalvia,10myr,20myr,7,3,sorensen,0.8661314564856978,0.8821443188937763,0.016012862408078532
Bivalvia,10myr,20myr,7,3,turnover,0.6953408949351549,0.7071274699389202,0.011786575003765232
Bivalvia,10myr,20myr,7,3,nestedness,0.17079056155054279,0.17501684895485617,0.004226287404313384
Bivalvia,10myr,20myr,7,3,decay_slope,4.770284976453932e-06,5.489276528435089e-06,7.18991551981157e-07
Bivalvia,10myr,20myr,8,4,beta_jaccard,0.9437690700452159,0.934188576592259,-0.009580493452956973
Bivalvia,10myr,20myr,8,4,sorensen,0.9100480887772083,0.8934638759329228,-0.016584212844285573
Bivalvia,10myr,20myr,8,4,turnover,0.7523753503821686,0.7193758612322309,-0.03299948914993778
Bivalvia,10myr,20myr,8,4,nestedness,0.15767273839503962,0.17408801470069193,0.016415276305652315
Bivalvia,10myr,20myr,8,4,decay_slope,6.57638698685419e-06,4.659816241473683e-06,-1.916570745380507e-06
Bivalvia,10myr,20myr,9,4,beta_jaccard,0.9256916876885413,0.934188576592259,0.008496888903717692
Bivalvia,10myr,20myr,9,4,sorensen,0.8810269131886701,0.8934638759329228,0.012436962744252655
Bivalvia,10myr,20myr,9,4,turnover,0.7368175397708211,0.7193758612322309,-0.017441678538590244
Bivalvia,10myr,20myr,9,4,nestedness,0.1442093734178489,0.17408801470069193,0.029878641282843038
Bivalvia,10myr,20myr,9,4,decay_slope,2.434713573725124e-06,4.659816241473683e-06,2.2251026677485587e-06
Bivalvia,10myr,20myr,10,5,beta_jaccard,0.9441128763659482,0.9553144634120452,0.011201587046096972
Bivalvia,10myr,20myr,10,5,sorensen,0.9135568016286755,0.9260004021927961,0.012443600564120638
Bivalvia,10myr,20myr,10,5,turnover,0.7835739594544247,0.8104888783429228,0.026914918888498174
Bivalvia,10myr,20myr,10,5,nestedness,0.12998284217425088,0.11551152384987326,-0.014471318324377619
Bivalvia,10myr,20myr,10,5,decay_slope,4.082032479946952e-06,4.735691345852337e-06,6.536588659053846e-07
Bivalvia,10myr,20myr,11,5,beta_jaccard,0.9638579320891816,0.9553144634120452,-0.008543468677136401
Bivalvia,10myr,20myr,11,5,sorensen,0.9390570721521482,0.9260004021927961,-0.013056669959352063
Bivalvia,10myr,20myr,11,5,turnover,0.8380764131544675,0.8104888783429228,-0.027587534811544634
Bivalvia,10myr,20myr,11,5,nestedness,0.10098065899768069,0.11551152384987326,0.014530864852192571
Bivalvia,10myr,20myr,11,5,decay_slope,5.4201883777530715e-06,4.735691345852337e-06,-6.844970319007347e-07
Bivalvia,10myr,20myr,18,9,beta_jaccard,0.9752372167279628,0.9452405567529182,-0.029996659975044637
Bivalvia,10myr,20myr,18,9,sorensen,0.9568962154443669,0.9065427916722641,-0.05035342377210272
Bivalvia,10myr,20myr,18,9,turnover,0.8858129050436744,0.791897481603364,-0.09391542344031034
Bivalvia,10myr,20myr,18,9,nestedness,0.07108331040069255,0.11464531006890023,0.04356199966820769
Bivalvia,10myr,20myr,18,9,decay_slope,1.5755759975732751e-07,2.79987499689813e-06,2.6423173971408023e-06
Bivalvia,10myr,20myr,19,9,beta_jaccard,0.9082949647417476,0.9452405567529182,0.036945592011170536
Bivalvia,10myr,20myr,19,9,sorensen,0.8444762356315028,0.9065427916722641,0.06206655604076139
Bivalvia,10myr,20myr,19,9,turnover,0.6809065934065934,0.791897481603364,0.11099088819677061
Bivalvia,10myr,20myr,19,9,nestedness,0.16356964222490925,0.11464531006890023,-0.04892433215600901
Bivalvia,10myr,20myr,19,9,decay_slope,4.06572498855516e-06,2.79987499689813e-06,-1.2658499916570303e-06
Bivalvia,10myr,20myr,21,10,beta_jaccard,0.9130396758078104,0.9288576459779171,0.015817970170106666
Bivalvia,10myr,20myr,21,10,sorensen,0.8548981458523025,0.8838140052558124,0.028915859403509936
Bivalvia,10myr,20myr,21,10,turnover,0.6797305542976171,0.7278190331813255,0.048088478883708374
Bivalvia,10myr,20myr,21,10,nestedness,0.17516759155468536,0.15599497207448706,-0.0191726194801983
Bivalvia,10myr,20myr,21,10,decay_slope,8.386252948470205e-06,8.033071861456121e-06,-3.531810870140836e-07
Bivalvia,10myr,20myr,12,6,beta_jaccard,0.9239667960250093,0.9332672601218738,0.00930046409686447
Bivalvia,10myr,20myr,12,6,sorensen,0.8753048098549929,0.8882006287444295,0.012895818889436583
Bivalvia,10myr,20myr,12,6,turnover,0.7329166926304669,0.7577557733465284,0.024839080716061557
Bivalvia,10myr,20myr,12,6,nestedness,0.142388117224526,0.13044485539790107,-0.011943261826624918
Bivalvia,10myr,20myr,12,6,decay_slope,2.492788068497386e-06,4.8836587937717904e-06,2.3908707252744046e-06
Bivalvia,10myr,20myr,13,6,beta_jaccard,0.9435072459659645,0.9332672601218738,-0.010239985844090693
Bivalvia,10myr,20myr,13,6,sorensen,0.9066783101209342,0.8882006287444295,-0.01847768137650474
Bivalvia,10myr,20myr,13,6,turnover,0.805523803133626,0.7577557733465284,-0.0477680297870976
Bivalvia,10myr,20myr,13,6,nestedness,0.10115450698730816,0.13044485539790107,0.029290348410592915
Bivalvia,10myr,20myr,13,6,decay_slope,6.045626004910829e-06,4.8836587937717904e-06,-1.1619672111390386e-06
Bivalvia,10myr,20myr,14,7,beta_jaccard,0.9547622961903593,0.9381231070616612,-0.016639189128698106
Bivalvia,10myr,20myr,14,7,sorensen,0.9211199090650716,0.8940131183989061,-0.027106790666165503
Bivalvia,10myr,20myr,14,7,turnover,0.837844701844702,0.7525912410860288,-0.08525346075867313
Bivalvia,10myr,20myr,14,7,nestedness,0.08327520722036964,0.14142187731287714,0.0581466700925075
Bivalvia,10myr,20myr,14,7,decay_slope,8.20846785156102e-07,3.930849935642711e-06,3.110003150486609e-06
Bivalvia,10myr,20myr,15,7,beta_jaccard,0.9439530324829393,0.9381231070616612,-0.005829925421278026
Bivalvia,10myr,20myr,15,7,sorensen,0.907607043858814,0.8940131183989061,-0.013593925459907896
Bivalvia,10myr,20myr,15,7,turnover,0.7461634666890349,0.7525912410860288,0.006427774396993935
Bivalvia,10myr,20myr,15,7,nestedness,0.16144357716977903,0.14142187731287714,-0.020021699856901887
Bivalvia,10myr,20myr,15,7,decay_slope,5.1316456512163735e-06,3.930849935642711e-06,-1.2007957155736626e-06
Bivalvia,10myr,20myr,16,8,beta_jaccard,0.9592197773071012,0.9459317145928026,-0.01328806271429861
Bivalvia,10myr,20myr,16,8,sorensen,0.9314938941911302,0.9086442669444427,-0.022849627246687487
Bivalvia,10myr,20myr,16,8,turnover,0.8448965478965479,0.8115744793358618,-0.03332206856068609
Bivalvia,10myr,20myr,16,8,nestedness,0.08659734629458216,0.09706978760858069,0.010472441313998535
Bivalvia,10myr,20myr,16,8,decay_slope,3.7099683691890734e-06,6.2093072008290986e-06,2.499338831640025e-06
Bivalvia,10myr,20myr,17,8,beta_jaccard,0.9375849473380473,0.9459317145928026,0.00834676725475525
Bivalvia,10myr,20myr,17,8,sorensen,0.8955456594689599,0.9086442669444427,0.013098607475482749
Bivalvia,10myr,20myr,17,8,turnover,0.7244549101691958,0.8115744793358618,0.08711956916666597
Bivalvia,10myr,20myr,17,8,nestedness,0.1710907492997641,0.09706978760858069,-0.0740209616911834
Bivalvia,10myr,20myr,17,8,decay_slope,7.694210222760184e-06,6.2093072008290986e-06,-1.4849030219310855e-06
Bivalvia,10myr,20myr,24,12,beta_jaccard,0.950186713141704,0.9581827727891583,0.007996059647454312
Bivalvia,10myr,20myr,24,12,sorensen,0.9144056967029968,0.9282538028489931,0.013848106145996297
Bivalvia,10myr,20myr,24,12,turnover,0.810153238200123,0.80611222496069,-0.004041013239432956
Bivalvia,10myr,20myr,24,12,nestedness,0.1042524585028738,0.1221415778883032,0.01788911938542939
Bivalvia,10myr,20myr,24,12,decay_slope,4.344215719668122e-06,2.244839260138728e-06,-2.0993764595293935e-06
Bivalvia,10myr,20myr,5,2,beta_jaccard,0.9590277777777777,0.9590277777777777,0.0
Bivalvia,10myr,20myr,5,2,sorensen,0.9369248035914703,0.9369248035914703,0.0
Bivalvia,10myr,20myr,5,2,turnover,0.8657407407407408,0.8657407407407408,0.0
Bivalvia,10myr,20myr,5,2,nestedness,0.07118406285072952,0.07118406285072952,0.0
Bivalvia,10myr,20myr,5,2,decay_slope,1.9204391324466867e-05,1.9204391324466867e-05,0.0
Bivalvia,10myr,20myr,25,12,beta_jaccard,0.9639747125867227,0.9581827727891583,-0.005791939797564427
Bivalvia,10myr,20myr,25,12,sorensen,0.9390623172210822,0.9282538028489931,-0.010808514372089184
Bivalvia,10myr,20myr,25,12,turnover,0.8259217630663276,0.80611222496069,-0.01980953810563757
Bivalvia,10myr,20myr,25,12,nestedness,0.11314055415475457,0.1221415778883032,0.009001023733548622
Bivalvia,10myr,20myr,25,12,decay_slope,1.9882090834134053e-06,2.244839260138728e-06,2.566301767253228e-07
Bivalvia,10myr,20myr,28,14,beta_jaccard,0.941117176203661,0.941117176203661,0.0
Bivalvia,10myr,20myr,28,14,sorensen,0.8997896369463607,0.8997896369463607,0.0
Bivalvia,10myr,20myr,28,14,turnover,0.7595619910088391,0.7595619910088391,0.0
Bivalvia,10myr,20myr,28,14,nestedness,0.14022764593752168,0.14022764593752168,0.0
Bivalvia,10myr,20myr,28,14,decay_slope,5.021234487156178e-06,5.021234487156178e-06,0.0
Bivalvia,10myr,20myr,27,13,beta_jaccard,0.9593857258988403,0.9571245542342928,-0.0022611716645475344
Bivalvia,10myr,20myr,27,13,sorensen,0.9296722686002292,0.9253366265220657,-0.004335642078163504
Bivalvia,10myr,20myr,27,13,turnover,0.8552625728181283,0.8393335135948833,-0.015929059223245057
Bivalvia,10myr,20myr,27,13,nestedness,0.07440969578210083,0.08600311292718228,0.011593417145081455
Bivalvia,10myr,20myr,27,13,decay_slope,2.7779417972855873e-06,3.088196670897351e-06,3.102548736117635e-07
Bivalvia,10myr,20myr,26,13,beta_jaccard,0.9644948927878595,0.9571245542342928,-0.007370338553566724
Bivalvia,10myr,20myr,26,13,sorensen,0.9379676899544507,0.9253366265220657,-0.012631063432384959
Bivalvia,10myr,20myr,26,13,turnover,0.8639233403611323,0.8393335135948833,-0.02458982676624899
Bivalvia,10myr,20myr,26,13,nestedness,0.07404434959331832,0.08600311292718228,0.011958763333863962
Bivalvia,10myr,20myr,26,13,decay_slope,2.9849135353471303e-06,3.088196670897351e-06,1.0328313555022058e-07
Gastropoda,10myr,20myr,22,11,beta_jaccard,0.974790868214063,0.958690485553219,-0.016100382660844015
Gastropoda,10myr,20myr,22,11,sorensen,0.9578843477835609,0.9315049755375596,-0.026379372246001287
Gastropoda,10myr,20myr,22,11,turnover,0.8208757664801621,0.7767461853785477,-0.04412958110161447
Gastropoda,10myr,20myr,22,11,nestedness,0.13700858130339869,0.15475879015901195,0.017750208855613264
Gastropoda,10myr,20myr,22,11,decay_slope,4.962571718535988e-06,6.879052891052458e-06,1.91648117251647e-06
Gastropoda,10myr,20myr,23,11,beta_jaccard,0.9230204358857068,0.958690485553219,0.035670049667512194
Gastropoda,10myr,20myr,23,11,sorensen,0.8772839046015803,0.9315049755375596,0.054221070935979276
Gastropoda,10myr,20myr,23,11,turnover,0.6864489146252729,0.7767461853785477,0.09029727075327476
Gastropoda,10myr,20myr,23,11,nestedness,0.19083498997630752,0.15475879015901195,-0.03607619981729557
Gastropoda,10myr,20myr,23,11,decay_slope,1.2251657512611869e-05,6.879052891052458e-06,-5.372604621559411e-06
Gastropoda,10myr,20myr,20,10,beta_jaccard,0.924610148592952,0.9363912019570159,0.011781053364063876
Gastropoda,10myr,20myr,20,10,sorensen,0.8728621057832773,0.8933758634009741,0.020513757617696804
Gastropoda,10myr,20myr,20,10,turnover,0.6312537601287602,0.6896477871142918,0.05839402698553153
Gastropoda,10myr,20myr,20,10,nestedness,0.24160834565451728,0.2037280762866823,-0.03788026936783498
Gastropoda,10myr,20myr,20,10,decay_slope,2.864918392354178e-06,4.809923700977267e-06,1.945005308623089e-06
Gastropoda,10myr,20myr,4,2,beta_jaccard,0.45555555555555555,0.9138995282958132,0.4583439727402577
Gastropoda,10myr,20myr,4,2,sorensen,0.4296296296296297,0.8671572058089501,0.43752757617932037
Gastropoda,10myr,20myr,4,2,turnover,0.37777777777777777,0.7296654025820694,0.3518876248042916
Gastropoda,10myr,20myr,4,2,nestedness,0.05185185185185186,0.13749180322688073,0.08563995137502887
Gastropoda,10myr,20myr,4,2,decay_slope,-2.718478860276755e-05,7.272036802216092e-06,3.4456825404983644e-05
Gastropoda,10myr,20myr,5,2,beta_jaccard,0.9067792419201,0.9138995282958132,0.0071202863757132695
Gastropoda,10myr,20myr,5,2,sorensen,0.853886943703825,0.8671572058089501,0.013270262105125052
Gastropoda,10myr,20myr,5,2,turnover,0.7242996954644683,0.7296654025820694,0.005365707117601093
Gastropoda,10myr,20myr,5,2,nestedness,0.12958724823935677,0.13749180322688073,0.00790455498752396
Gastropoda,10myr,20myr,5,2,decay_slope,9.12054288957724e-06,7.272036802216092e-06,-1.8485060873611485e-06
Gastropoda,10myr,20myr,6,3,beta_jaccard,0.9360076790578301,0.9362293381225997,0.00022165906476956376
Gastropoda,10myr,20myr,6,3,sorensen,0.8979771178936684,0.8980422699639329,6.515207026447367e-05
Gastropoda,10myr,20myr,6,3,turnover,0.780063111006328,0.7512923672573056,-0.02877074374902233
Gastropoda,10myr,20myr,6,3,nestedness,0.1179140068873404,0.14674990270662738,0.028835895819286986
Gastropoda,10myr,20myr,6,3,decay_slope,6.012764982880536e-06,3.8004720504683744e-06,-2.2122929324121617e-06
Gastropoda,10myr,20myr,7,3,beta_jaccard,0.9311252734501761,0.9362293381225997,0.005104064672423525
Gastropoda,10myr,20myr,7,3,sorensen,0.8942581993226835,0.8980422699639329,0.003784070641249415
Gastropoda,10myr,20myr,7,3,turnover,0.7432582851322347,0.7512923672573056,0.008034082125070952
Gastropoda,10myr,20myr,7,3,nestedness,0.15099991419044884,0.14674990270662738,-0.004250011483821453
Gastropoda,10myr,20myr,7,3,decay_slope,3.075971034250016e-06,3.8004720504683744e-06,7.245010162183582e-07
Gastropoda,10myr,20myr,8,4,beta_jaccard,0.9337853647258719,0.9393817170770966,0.005596352351224687
Gastropoda,10myr,20myr,8,4,sorensen,0.8924960350001011,0.9013240444886303,0.008828009488529243
Gastropoda,10myr,20myr,8,4,turnover,0.7193557572633732,0.7378160543778525,0.018460297114479274
Gastropoda,10myr,20myr,8,4,nestedness,0.173140277736728,0.16350799011077774,-0.009632287625950253
Gastropoda,10myr,20myr,8,4,decay_slope,6.416057015699244e-06,6.015980574569522e-06,-4.0007644112972243e-07
Gastropoda,10myr,20myr,9,4,beta_jaccard,0.9388094311137348,0.9393817170770966,0.0005722859633617849
Gastropoda,10myr,20myr,9,4,sorensen,0.9000121601996576,0.9013240444886303,0.0013118842889727755
Gastropoda,10myr,20myr,9,4,turnover,0.7693820629461428,0.7378160543778525,-0.03156600856829028
Gastropoda,10myr,20myr,9,4,nestedness,0.13063009725351477,0.16350799011077774,0.032877892857262975
Gastropoda,10myr,20myr,9,4,decay_slope,4.915544214173863e-06,6.015980574569522e-06,1.1004363603956587e-06
Gastropoda,10myr,20myr,10,5,beta_jaccard,0.9485935284451623,0.9444420029623782,-0.00415152548278408
Gastropoda,10myr,20myr,10,5,sorensen,0.9150178803498485,0.906680612217389,-0.008337268132459497
Gastropoda,10myr,20myr,10,5,turnover,0.7782225313036438,0.7393268055198663,-0.038895725783777535
Gastropoda,10myr,20myr,10,5,nestedness,0.1367953490462047,0.1673538066975228,0.03055845765131812
Gastropoda,10myr,20myr,10,5,decay_slope,3.268598290795217e-06,3.7670218223405583e-06,4.984235315453415e-07
Gastropoda,10myr,20myr,11,5,beta_jaccard,0.9372316840078254,0.9444420029623782,0.007210318954552819
Gastropoda,10myr,20myr,11,5,sorensen,0.8919909132168073,0.906680612217389,0.014689699000581702
Gastropoda,10myr,20myr,11,5,turnover,0.7203335313316921,0.7393268055198663,0.018993274188174203
Gastropoda,10myr,20myr,11,5,nestedness,0.17165738188511542,0.1673538066975228,-0.004303575187592612
Gastropoda,10myr,20myr,11,5,decay_slope,4.5964629881974145e-06,3.7670218223405583e-06,-8.294411658568562e-07
Gastropoda,10myr,20myr,18,9,beta_jaccard,0.9005171316272503,0.9078230739608439,0.007305942333593607
Gastropoda,10myr,20myr,18,9,sorensen,0.8352818659218485,0.8444981217408623,0.009216255819013752
Gastropoda,10myr,20myr,18,9,turnover,0.48503630872051917,0.5658678842352312,0.08083157551471198
Gastropoda,10myr,20myr,18,9,nestedness,0.3502455572013294,0.2786302375056311,-0.07161531969569829
Gastropoda,10myr,20myr,18,9,decay_slope,4.012894261367701e-06,3.663776553187302e-06,-3.49117708180399e-07
Gastropoda,10myr,20myr,19,9,beta_jaccard,0.9216725381939921,0.9078230739608439,-0.013849464233148145
Gastropoda,10myr,20myr,19,9,sorensen,0.8645136428503276,0.8444981217408623,-0.020015521109465362
Gastropoda,10myr,20myr,19,9,turnover,0.6672623476741123,0.5658678842352312,-0.10139446343888114
Gastropoda,10myr,20myr,19,9,nestedness,0.19725129517621506,0.2786302375056311,0.08137894232941603
Gastropoda,10myr,20myr,19,9,decay_slope,8.402478195876802e-06,3.663776553187302e-06,-4.7387016426895e-06
Gastropoda,10myr,20myr,21,10,beta_jaccard,0.9556983584681836,0.9363912019570159,-0.019307156511167767
Gastropoda,10myr,20myr,21,10,sorensen,0.9253808022340636,0.8933758634009741,-0.032004938833089525
Gastropoda,10myr,20myr,21,10,turnover,0.7844287504475473,0.6896477871142918,-0.09478096333325559
Gastropoda,10myr,20myr,21,10,nestedness,0.1409520517865163,0.2037280762866823,0.062776024500166
Gastropoda,10myr,20myr,21,10,decay_slope,4.970189281522298e-06,4.809923700977267e-06,-1.6026558054503103e-07
Gastropoda,10myr,20myr,12,6,beta_jaccard,0.9564045288644334,0.9415517970117984,-0.014852731852635026
Gastropoda,10myr,20myr,12,6,sorensen,0.9299644474824093,0.9120115540404219,-0.01795289344198736
Gastropoda,10myr,20myr,12,6,turnover,0.8073487959714872,0.7846410471082282,-0.022707748863258992
Gastropoda,10myr,20myr,12,6,nestedness,0.12261565151092209,0.1273705069321937,0.004754855421271617
Gastropoda,10myr,20myr,12,6,decay_slope,2.6473877153582923e-06,9.604988166583494e-06,6.957600451225202e-06
Gastropoda,10myr,20myr,13,6,beta_jaccard,0.9353620430121646,0.9415517970117984,0.006189753999633729
Gastropoda,10myr,20myr,13,6,sorensen,0.9028904621276953,0.9120115540404219,0.009121091912726587
Gastropoda,10myr,20myr,13,6,turnover,0.7981766381766382,0.7846410471082282,-0.013535591068409958
Gastropoda,10myr,20myr,13,6,nestedness,0.10471382395105715,0.1273705069321937,0.02265668298113656
Gastropoda,10myr,20myr,13,6,decay_slope,1.5254972058321173e-05,9.604988166583494e-06,-5.6499838917376795e-06
Gastropoda,10myr,20myr,14,7,beta_jaccard,0.9567808317931759,0.947914559495398,-0.00886627229777781
Gastropoda,10myr,20myr,14,7,sorensen,0.9393047009170961,0.9200329159015672,-0.01927178501552884
Gastropoda,10myr,20myr,14,7,turnover,0.8091709028233798,0.7399357865701257,-0.06923511625325407
Gastropoda,10myr,20myr,14,7,nestedness,0.13013379809371622,0.18009712933144162,0.049963331237725395
Gastropoda,10myr,20myr,14,7,decay_slope,7.5104537417257185e-06,7.002634033356899e-06,-5.078197083688197e-07
Gastropoda,10myr,20myr,15,7,beta_jaccard,0.9456820488442782,0.947914559495398,0.0022325106511198456
Gastropoda,10myr,20myr,15,7,sorensen,0.9183341504456568,0.9200329159015672,0.0016987654559104115
Gastropoda,10myr,20myr,15,7,turnover,0.7237139367886196,0.7399357865701257,0.016221849781506092
Gastropoda,10myr,20myr,15,7,nestedness,0.19462021365703727,0.18009712933144162,-0.014523084325595653
Gastropoda,10myr,20myr,15,7,decay_slope,7.226903182112296e-06,7.002634033356899e-06,-2.2426914875539755e-07
Gastropoda,10myr,20myr,16,8,beta_jaccard,0.9539138991189756,0.946795046117649,-0.0071188530013266416
Gastropoda,10myr,20myr,16,8,sorensen,0.9244129047464896,0.9126541136916422,-0.01175879105484745
Gastropoda,10myr,20myr,16,8,turnover,0.8192428486546135,0.7604891774891774,-0.05875367116543606
Gastropoda,10myr,20myr,16,8,nestedness,0.10517005609187635,0.15216493620246468,0.04699488011058833
Gastropoda,10myr,20myr,16,8,decay_slope,3.190031505699586e-06,1.5915273170104818e-06,-1.598504188689104e-06
Gastropoda,10myr,20myr,17,8,beta_jaccard,0.9468285872843253,0.946795046117649,-3.3541166676309686e-05
Gastropoda,10myr,20myr,17,8,sorensen,0.911373324805048,0.9126541136916422,0.0012807888865942196
Gastropoda,10myr,20myr,17,8,turnover,0.6763888888888889,0.7604891774891774,0.08410028860028851
Gastropoda,10myr,20myr,17,8,nestedness,0.23498443591615908,0.15216493620246468,-0.0828194997136944
Gastropoda,10myr,20myr,17,8,decay_slope,-1.8342826208972718e-06,1.5915273170104818e-06,3.4258099379077536e-06
Gastropoda,10myr,20myr,25,12,beta_jaccard,0.9667139647118044,0.9608228861374032,-0.005891078574401187
Gastropoda,10myr,20myr,25,12,sorensen,0.9431418251603301,0.9343479441787385,-0.008793880981591617
Gastropoda,10myr,20myr,25,12,turnover,0.8034924988422963,0.8021155643616311,-0.0013769344806652262
Gastropoda,10myr,20myr,25,12,nestedness,0.13964932631803384,0.13223237981710725,-0.007416946500926586
Gastropoda,10myr,20myr,25,12,decay_slope,1.937014674493911e-06,3.14776310893079e-06,1.2107484344368787e-06
Gastropoda,10myr,20myr,28,14,beta_jaccard,0.9519967652592757,0.9519967652592757,0.0
Gastropoda,10myr,20myr,28,14,sorensen,0.9181641818252347,0.9181641818252347,0.0
