occurrence_no,collection_no,collection_name,identified_name,identified_rank,accepted_name,accepted_rank,genus,family,class,guild,diet,lng,lat,Systems_tract,early_interval,late_interval,max_ma,min_ma,state,county,formation,member,abund_value,abund_unit,taxon,resolution
557974,57900,"Carnegie Quarry J, Sheep Creek",Stegosaurus sp.,genus,Stegosaurus stenops,genus,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-105.908424,42.149494,,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Albany,Morrison,,1.0,individuals,Stegosaurus,genus
1227704,52815,"Carnegie Quarry C, Sheep Creek",Stegosaurus sp.,genus,Stegosaurus stenops,genus,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-105.908501,42.152802,,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Albany,Morrison,Lake Como,4.0,specimens,Stegosaurus,genus
541892,52816,"Carnegie Quarry E, Sheep Creek",Stegosaurus sp.,genus,Stegosaurus stenops,genus,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-105.908501,42.152802,,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Albany,Morrison,Lake Como,1.0,individuals,Stegosaurus,genus
540085,48837,"Carnegie Quarry N, Sheep Creek",Stegosaurus sp.,genus,Stegosaurus stenops,genus,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-105.90976,42.155437,,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Albany,Morrison,,2.0,individuals,Stegosaurus,genus
1317671,176983,Poison Creek Quarry 1,Stegosaurus ? sp.,genus,Stegosaurus stenops,genus,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-106.866402,44.0933,,Kimmeridgian,,157.3,152.1,Wyoming,Johnson,Morrison,,,,Stegosaurus,genus
482006,48170,"Kenny's Stegosaurus, Garden Park",Stegosaurus cf. stenops,species,Stegosaurus stenops,species,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-105.210602,38.5168,3.0,Kimmeridgian,,157.3,152.1,Colorado,Fremont,Morrison,Salt Wash,1.0,individuals,Stegosaurus,genus
408082,28366,"Felch Quarry 1, Garden Park (YPM)",Stegosaurus n. sp. stenops,species,Stegosaurus stenops,species,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-105.224701,38.539501,3.0,Late Kimmeridgian,Early Tithonian,155.7,145.0,Colorado,Fremont,Morrison,Brushy Basin,,,Stegosaurus,genus
481971,48160,"Kessler's Quarry, Garden Park",Stegosaurus stenops,species,Stegosaurus stenops,species,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-105.212502,38.541,3.0,Late Kimmeridgian,Early Tithonian,155.7,145.0,Colorado,Fremont,Morrison,Salt Wash,1.0,individuals,Stegosaurus,genus
541166,56586,"Bollan Quarry, Rabbit Valley",Stegosaurus ungulatus,species,Stegosaurus stenops,species,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-109.036133,39.200081,3.0,Kimmeridgian,Tithonian,157.3,145.0,Colorado,Mesa,Morrison,Brushy Basin,1.0,individuals,Stegosaurus,genus
481984,48161,"Small's Quarry, Garden Park",Stegosaurus stenops,species,Stegosaurus stenops,species,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-105.212502,38.541,4.0,Tithonian,,152.1,145.0,Colorado,Fremont,Morrison,Brushy Basin,1.0,specimens,Stegosaurus,genus
536412,46439,Cleveland-Lloyd Dinosaur Quarry,Stegosaurus cf. stenops,species,Stegosaurus stenops,species,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-110.687622,39.32399,4.0,Tithonian,,152.1,145.0,Utah,Emery,Morrison,Brushy Basin,4.0,individuals,Stegosaurus,genus
1123592,21852,Dinosaur National Monument Quarry (CM),Stegosaurus ungulatus,species,Stegosaurus stenops,species,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-109.300552,40.441387,4.0,Early Tithonian,,150.8,145.0,Utah,Uintah,Morrison,Brushy Basin,2.0,specimens,Stegosaurus,genus
481762,48129,"Cope Quarry III, Cope's Nipple",n. gen. Hypsirophus n. sp. discurus,species,Stegosaurus stenops,species,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-105.231598,38.547501,5.0,Tithonian,,152.1,145.0,Colorado,Fremont,Morrison,Brushy Basin,1.0,specimens,Stegosaurus,genus
408060,39253,"Quarry 13, Como Bluff (YPM)",n. gen. Diracodon n. sp. laticeps,species,Stegosaurus stenops,species,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-105.963402,41.9077,5.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Albany,Morrison,Lake Como,1.0,individuals,Stegosaurus,genus
408058,39253,"Quarry 13, Como Bluff (YPM)",Stegosaurus ungulatus,species,Stegosaurus stenops,species,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-105.963402,41.9077,5.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Albany,Morrison,Lake Como,3.0,individuals,Stegosaurus,genus
408059,39253,"Quarry 13, Como Bluff (YPM)",Stegosaurus n. sp. sulcatus,species,Stegosaurus stenops,species,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-105.963402,41.9077,5.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Albany,Morrison,Lake Como,1.0,individuals,Stegosaurus,genus
408065,39253,"Quarry 13, Como Bluff (YPM)",Stegosaurus stenops,species,Stegosaurus stenops,species,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-105.963402,41.9077,5.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Albany,Morrison,Lake Como,1.0,individuals,Stegosaurus,genus
408856,39370,"Quarry 12, Como Bluff (YPM)",Stegosaurus n. sp. ungulatus,species,Stegosaurus stenops,species,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-106.1073,41.8825,6.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Carbon,Morrison,Brushy Basin,1.0,individuals,Stegosaurus,genus
408840,39369,"Quarry 11, Como Bluff (YPM)",Stegosaurus n. sp. duplex,species,Stegosaurus stenops,species,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-106.002197,41.893101,6.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Albany,Morrison,Brushy Basin,1.0,specimens,Stegosaurus,genus
491252,49577,Bone Cabin Quarry West (BCQ West),Stegosaurus stenops,species,Stegosaurus stenops,species,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-106.291,41.967098,6.0,Late Kimmeridgian,Early Tithonian,155.7,145.0,Wyoming,Albany,Morrison,,2.0,individuals,Stegosaurus,genus
219973,22648,Bone Cabin Quarry (AMNH),Stegosaurus stenops,species,Stegosaurus stenops,species,Stegosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-106.048615,42.017776,6.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Albany,Morrison,Lake Como,,,Stegosaurus,genus
490808,45975,Dry Mesa Quarry [BYU],Stokesosaurus sp.,genus,Stokesosaurus clevelandi,genus,Stokesosaurus,NO_FAMILY_SPECIFIED,Theropoda,predator,carnivore,-108.397202,38.583099,4.0,Late Kimmeridgian,Early Tithonian,155.7,145.0,Colorado,Montrose,Morrison,Brushy Basin,3.0,specimens,Stokesosaurus,genus
491751,46439,Cleveland-Lloyd Dinosaur Quarry,n. gen. Stokesosaurus n. sp. clevelandi,species,Stokesosaurus clevelandi,species,Stokesosaurus,NO_FAMILY_SPECIFIED,Theropoda,predator,carnivore,-110.687622,39.32399,4.0,Tithonian,,152.1,145.0,Utah,Emery,Morrison,Brushy Basin,1.0,individuals,Stokesosaurus,genus
533918,46439,Cleveland-Lloyd Dinosaur Quarry,Stokesosaurus ? clevelandi,species,Stokesosaurus clevelandi,species,Stokesosaurus,NO_FAMILY_SPECIFIED,Theropoda,predator,carnivore,-110.687622,39.32399,4.0,Tithonian,,152.1,145.0,Utah,Emery,Morrison,Brushy Basin,1.0,specimens,Stokesosaurus,genus
751963,12816,"Quarry 9, Como Bluff (YPM)",Stokesosaurus ? clevelandi,species,Stokesosaurus clevelandi,species,Stokesosaurus,NO_FAMILY_SPECIFIED,Theropoda,predator,carnivore,-106.00222,41.893055,6.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Albany,Morrison,Brushy Basin,,,Stokesosaurus,genus
541209,56599,Rabbit Valley stop 11,Supersaurus sp.,genus,Supersaurus vivianae,genus,Supersaurus,Diplodocidae,Sauropoda,herbivore,herbivore,-109.036133,39.200081,4.0,Kimmeridgian,Tithonian,157.3,145.0,Colorado,Mesa,Morrison,Brushy Basin,1.0,individuals,Supersaurus,genus
465133,45975,Dry Mesa Quarry [BYU],n. gen. Ultrasaurus n. sp. macintoshi,species,Supersaurus vivianae,species,Supersaurus,Diplodocidae,Sauropoda,herbivore,herbivore,-108.397202,38.583099,4.0,Late Kimmeridgian,Early Tithonian,155.7,145.0,Colorado,Montrose,Morrison,Brushy Basin,1.0,specimens,Supersaurus,genus
465134,45975,Dry Mesa Quarry [BYU],n. gen. Supersaurus n. sp. vivianae,species,Supersaurus vivianae,species,Supersaurus,Diplodocidae,Sauropoda,herbivore,herbivore,-108.397202,38.583099,4.0,Late Kimmeridgian,Early Tithonian,155.7,145.0,Colorado,Montrose,Morrison,Brushy Basin,4.0,specimens,Supersaurus,genus
465135,45975,Dry Mesa Quarry [BYU],n. gen. Dystylosaurus n. sp. edwini,species,Supersaurus vivianae,species,Supersaurus,Diplodocidae,Sauropoda,herbivore,herbivore,-108.397202,38.583099,4.0,Late Kimmeridgian,Early Tithonian,155.7,145.0,Colorado,Montrose,Morrison,Brushy Basin,1.0,specimens,Supersaurus,genus
693186,74664,Jimbo Quarry (2A) (PROXY),Supersaurus vivianae,species,Supersaurus vivianae,species,Supersaurus,Diplodocidae,Sauropoda,herbivore,herbivore,-105.439041,42.629375,6.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Converse,Morrison,,1.0,individuals,Supersaurus,genus
405116,38866,Rattlesnake Ridge Quarry,n. gen. Suuwassea n. sp. emilieae,species,Suuwassea emilieae,species,Suuwassea,Dicraeosauridae,Sauropoda,herbivore,herbivore,-108.75,45.25,5.0,Late Kimmeridgian,,155.7,150.8,Montana,Carbon,Morrison,,1.0,individuals,Suuwassea,genus
1543892,49636,"Little Houston Quarry (SDSM V9138, SDSM V941)",Tanycolagreus ? sp.,genus,Tanycolagreus topwilsoni,genus,Tanycolagreus,NO_FAMILY_SPECIFIED,Theropoda,predator,carnivore,-104.734703,44.458099,6.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Crook,Morrison,,1.0,specimens,Tanycolagreus,genus
536126,46439,Cleveland-Lloyd Dinosaur Quarry,Tanycolagreus topwilsoni,species,Tanycolagreus topwilsoni,species,Tanycolagreus,NO_FAMILY_SPECIFIED,Theropoda,predator,carnivore,-110.687622,39.32399,4.0,Tithonian,,152.1,145.0,Utah,Emery,Morrison,Brushy Basin,1.0,specimens,Tanycolagreus,genus
536127,49577,Bone Cabin Quarry West (BCQ West),n. gen. Tanycolagreus n. sp. topwilsoni,species,Tanycolagreus topwilsoni,species,Tanycolagreus,NO_FAMILY_SPECIFIED,Theropoda,predator,carnivore,-106.291,41.967098,6.0,Late Kimmeridgian,Early Tithonian,155.7,145.0,Wyoming,Albany,Morrison,,1.0,individuals,Tanycolagreus,genus
536124,22648,Bone Cabin Quarry (AMNH),Tanycolagreus topwilsoni,species,Tanycolagreus topwilsoni,species,Tanycolagreus,NO_FAMILY_SPECIFIED,Theropoda,predator,carnivore,-106.048615,42.017776,6.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Albany,Morrison,Lake Como,1.0,specimens,Tanycolagreus,genus
1033193,126540,Dana Quarry,Torvosaurus sp.,genus,Torvosaurus tanneri,genus,Torvosaurus,Megalosauridae,Theropoda,predator,carnivore,-107.458336,44.051388,5.0,Late Oxfordian,Early Kimmeridgian,161.2,150.8,Wyoming,Washakie,Morrison,,,,Torvosaurus,genus
591706,62561,Red Canyon Ranch,Torvosaurus sp.,genus,Torvosaurus tanneri,genus,Torvosaurus,Megalosauridae,Theropoda,predator,carnivore,-107.814163,44.632221,5.0,Late Jurassic,,163.5,145.0,Wyoming,Big Horn,Morrison,,,,Torvosaurus,genus
482007,48171,"Meyer Site 2, Garden Park",Torvosaurus tanneri,species,Torvosaurus tanneri,species,Torvosaurus,Megalosauridae,Theropoda,predator,carnivore,-105.210602,38.5168,2.0,Kimmeridgian,,157.3,152.1,Colorado,Fremont,Morrison,Salt Wash,1.0,individuals,Torvosaurus,genus
465143,45975,Dry Mesa Quarry [BYU],n. gen. Torvosaurus n. sp. tanneri,species,Torvosaurus tanneri,species,Torvosaurus,Megalosauridae,Theropoda,predator,carnivore,-108.397202,38.583099,4.0,Late Kimmeridgian,Early Tithonian,155.7,145.0,Colorado,Montrose,Morrison,Brushy Basin,3.0,individuals,Torvosaurus,genus
540447,21852,Dinosaur National Monument Quarry (CM),Torvosaurus tanneri,species,Torvosaurus tanneri,species,Torvosaurus,Megalosauridae,Theropoda,predator,carnivore,-109.300552,40.441387,4.0,Early Tithonian,,150.8,145.0,Utah,Uintah,Morrison,Brushy Basin,1.0,individuals,Torvosaurus,genus
1248849,39370,"Quarry 12, Como Bluff (YPM)",Torvosaurus tanneri,species,Torvosaurus tanneri,species,Torvosaurus,Megalosauridae,Theropoda,predator,carnivore,-106.1073,41.8825,6.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Carbon,Morrison,Brushy Basin,1.0,individuals,Torvosaurus,genus
491436,49628,Louise Quarry,Edmarka rex,species,Torvosaurus tanneri,species,Torvosaurus,Megalosauridae,Theropoda,predator,carnivore,-106.00222,41.893055,6.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Albany,Morrison,Talking Rocks,1.0,individuals,Torvosaurus,genus
491435,49627,Nail Quarry,n. gen. Edmarka n. sp. rex,species,Torvosaurus tanneri,species,Torvosaurus,Megalosauridae,Theropoda,predator,carnivore,-106.00222,41.893055,6.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Albany,Morrison,Talking Rocks,5.0,specimens,Torvosaurus,genus
1189694,57894,Freezeout Hills Quarry 6 (FMNH),Torvosaurus tanneri,species,Torvosaurus tanneri,species,Torvosaurus,Megalosauridae,Theropoda,predator,carnivore,-106.390556,42.035831,6.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Carbon,Morrison,,1.0,individuals,Torvosaurus,genus
528342,21852,Dinosaur National Monument Quarry (CM),Camptosaurus n. sp. aphanoecetes,species,Uteodon aphanoecetes,species,Uteodon,NO_FAMILY_SPECIFIED,Ornithischia,herbivore,herbivore,-109.300552,40.441387,4.0,Early Tithonian,,150.8,145.0,Utah,Uintah,Morrison,Brushy Basin,8.0,individuals,Uteodon,genus
