iso3_o,iso3_d,gdp_o,gdp_d,dist,tradeflow_baci
AND,COL,3155149.348,323109543.324,8486,476.581
AND,COM,3155149.348,1195019.559,7357,13.435
AND,CRI,3155149.348,64417670.083,8913,6.405
AND,CYP,3155149.348,25758357.775,2864,2.466
AND,CZE,3155149.348,252498032.247,1300,191.629
AND,DEU,3155149.348,3888326788.627,1425,1477.753
AND,DNK,3155149.348,347561349.211,1667,11.598
AND,DOM,3155149.348,88941299.734,7135,70.534
AND,EGY,3155149.348,303080865.604,2986,14.122
AND,ESP,3155149.348,1393046093.137,494,43929.162
AND,EST,3155149.348,31045591.753,2466,20.843
AND,ETH,3155149.348,95912590.628,5189,2330.529
AND,FIN,3155149.348,268508200.125,2526,1070.595
AND,FRA,3155149.348,2728870246.706,708,21460.457
AND,GBR,3155149.348,2878673912.414,1008,591.736
AND,GMB,3155149.348,1813608.28,3666,2.115
AND,GRC,3155149.348,205144152.831,1952,110.459
AND,GRD,3155149.348,1213485.185,6928,53.309
AND,GTM,3155149.348,77020015.201,9092,153.601
AND,GUY,3155149.348,5173760.192,7037,106.098
AND,HKG,3155149.348,363052489.184,10068,17.957
AND,HND,3155149.348,25089976.947,8863,554.878
AND,HRV,3155149.348,62246206.341,1211,6.372
AND,HUN,3155149.348,163526491.433,1484,70.966
AND,IDN,3155149.348,1119099868.265,11731,47.739
AND,IND,3155149.348,2831552222.52,6803,34.448
AND,IRL,3155149.348,399122063.504,1335,458.151
AND,ISL,3155149.348,24857740.445,2832,37.571
AND,ISR,3155149.348,397934596.953,3143,1221.245
AND,ITA,3155149.348,2011285742.552,907,675.084
AND,JPN,3155149.348,5123318151.511,10362,29.456
AND,KOR,3155149.348,1651422932.448,9565,157.593
AND,KWT,3155149.348,136196760.181,4377,128.042
AND,LAO,3155149.348,18740559.554,9552,0.938
AND,LBN,3155149.348,51605959.131,3101,766.05
AND,LCA,3155149.348,2118791.548,6723,17.655
AND,LKA,3155149.348,83902574.443,8536,249.929
AND,LTU,3155149.348,54697379.017,2197,1.231
AND,LUX,3155149.348,70195715.496,866,96.043
AND,LVA,3155149.348,34308783.825,2267,231.705
AND,MAR,3155149.348,119870439.114,1272,0.769
AND,MDA,3155149.348,11971345.003,2209,74.916
AND,MDG,3155149.348,14191911.512,8277,20.31
AND,MEX,3155149.348,1269404276.771,9409,57.655
AND,MKD,3155149.348,12606338.449,1640,1.12
AND,MLI,3155149.348,17280250.805,3435,74.75
AND,MLT,3155149.348,15719500.921,1338,34.404
AND,MNE,3155149.348,5542201.151,1456,71.912
AND,MOZ,3155149.348,15390031.04,8220,77.009
AND,MRT,3155149.348,7889655.284,3174,5293.732
AND,MUS,3155149.348,14045808.843,9003,0.038
AND,MWI,3155149.348,11025370.769,7070,1.958
AND,NAM,3155149.348,12543203.411,7379,72.994
AND,NER,3155149.348,12916455.161,3214,50.51
AND,NGA,3155149.348,448120428.859,3999,761.969
AND,NIC,3155149.348,12596636.042,8928,5.062
AND,NLD,3155149.348,910194347.569,1126,4391.812
AND,NOR,3155149.348,404941363.636,2036,1610.523
AND,NPL,3155149.348,34186190.996,7507,2.903
AND,NZL,3155149.348,213434571.358,19160,101.68
AND,PER,3155149.348,228323495.041,9988,20.013
AND,PHL,3155149.348,376823278.561,11179,1430.307
AND,POL,3155149.348,597280564.672,1817,554.137
AND,PRT,3155149.348,239986922.639,995,96.873
AND,PSE,3155149.348,17133500,3150,0.054
AND,PYF,3155149.348,6008055.248,16123,3.852
AND,QAT,3155149.348,175837550.996,4912,95.536
AND,ROU,3155149.348,249881592.298,1993,170.334
AND,RUS,3155149.348,1693113904.263,2971,36.91
AND,RWA,3155149.348,10356327.149,5697,6.453
AND,SAU,3155149.348,803616264.791,4569,2.99
AND,SEN,3155149.348,23398811.424,3579,45.036
AND,SGP,3155149.348,375472731.271,10923,741.737
AND,SLV,3155149.348,26896660,9052,3479.124
AND,SRB,3155149.348,51514222.382,1546,94.46
AND,STP,3155149.348,427425.04,4700,1.471
AND,SVK,3155149.348,105284375.641,1370,252.399
AND,SVN,3155149.348,54178877.606,1107,56.57
AND,SWE,3155149.348,533879529.188,2190,111.503
AND,SWZ,3155149.348,4466066.557,8204,84.297
AND,SYC,3155149.348,1684228.529,7527,69.676
AND,THA,3155149.348,544081056.185,9713,365.855
AND,TJK,3155149.348,8300784.857,5565,51.98
AND,TUN,3155149.348,41772900.763,973,46.139
AND,TUR,3155149.348,761004425.605,2277,40.594
AND,TWN,3155149.348,610872000,10331,31.155
AND,UKR,3155149.348,153882982.016,2376,1.3
AND,URY,3155149.348,61231149.881,10382,0.143
AND,USA,3155149.348,21372572437,6078,12182.359
AND,UZB,3155149.348,59907674.027,5464,40.859
AND,ZAF,3155149.348,387934574.098,8080,2356.789
AND,ZMB,3155149.348,23308667.781,6974,31.658
ARE,ARG,417215559.513,452818426.183,13655,211415.816
ARE,ARM,417215559.513,13619291.361,1935,207667.932
ARE,ASM,417215559.513,648000,15083,322.861
ARE,ATG,417215559.513,1687533.333,11758,868.212
ARE,AUS,417215559.513,1391952510.37,12044,1863667.625
ARE,AUT,417215559.513,445011872.704,4239,124445.696
ARE,AZE,417215559.513,48174235.294,1749,246067.106
ARE,BDI,417215559.513,2581268.126,4231,63520.537
ARE,BEL,417215559.513,535376258.147,5156,1550318.969
ARE,BEN,417215559.513,14391686.633,5997,186201.28
ARE,BFA,417215559.513,16178162.03,6116,76340.692
ARE,BGD,417215559.513,351238438.543,3552,1226091.906
ARE,BGR,417215559.513,68915416.142,3498,37510.21
ARE,BHR,417215559.513,38653318.085,486,1374110.805
ARE,BHS,417215559.513,13192800,12470,2417.453
ARE,BIH,417215559.513,20201323.283,3921,12920.37
ARE,BLR,417215559.513,64409647.194,3921,57985.168
ARE,BLZ,417215559.513,1945250.236,13910,8904.003
ARE,BMU,417215559.513,7423465,11019,2580.18
ARE,BOL,417215559.513,40895322.851,14110,7487.773
ARE,BRA,417215559.513,1873288158.977,12233,644683.109
ARE,BRB,417215559.513,5304164.323,11795,2771.483
ARE,BRN,417215559.513,13469422.959,6734,248440.418
ARE,BTN,417215559.513,2535657.069,3424,11881.85
ARE,BWA,417215559.513,16695925.027,6367,44780.682
ARE,CAF,417215559.513,2221301.401,4556,8079.939
ARE,CAN,417215559.513,1742015045.482,11085,297576.973
ARE,CHE,417215559.513,731767398.053,4768,15112384.828
ARE,CHL,417215559.513,278584733.103,14760,93148.309
ARE,CHN,417215559.513,14279937500.608,6430,15764466
ARE,CIV,417215559.513,58539424.93,6684,156340.068
ARE,CMR,417215559.513,39670977.333,5244,158105.316
ARE,COD,417215559.513,51775830.726,5422,320958.398
ARE,COG,417215559.513,12750338.736,5420,115231.743
ARE,COL,417215559.513,323109543.324,13639,185095.079
ARE,COM,417215559.513,1195019.559,4294,57264.311
ARE,CPV,417215559.513,1981845.741,8215,1791.75
ARE,CRI,417215559.513,64417670.083,14144,16086.086
ARE,CUB,417215559.513,103428000,12981,25422.573
ARE,CUW,417215559.513,2995185.487,12701,3089.646
ARE,CYM,417215559.513,5943589.096,13215,320.631
ARE,CYP,417215559.513,25758357.775,2372,54529.566
ARE,CZE,417215559.513,252498032.247,4451,142158.631
ARE,DEU,417215559.513,3888326788.627,4624,1583117.277
ARE,DJI,417215559.513,3088853.639,1984,787853.625
ARE,DMA,417215559.513,611537.037,11827,2349.095
ARE,DNK,417215559.513,347561349.211,4825,378541.43
ARE,DOM,417215559.513,88941299.734,12365,12285.976
ARE,DZA,417215559.513,171767403.748,5086,642711.211
ARE,ECU,417215559.513,108108009,14592,12759.67
ARE,EGY,417215559.513,303080865.604,2428,3790811.875
ARE,ESP,417215559.513,1393046093.137,5665,592483.75
ARE,EST,417215559.513,31045591.753,4472,21010.35
ARE,ETH,417215559.513,95912590.628,2512,655294.867
ARE,FIN,417215559.513,268508200.125,4522,15497.723
ARE,FJI,417215559.513,5496264.766,14135,11086.516
ARE,FRA,417215559.513,2728870246.706,5251,1812954.75
ARE,FSM,417215559.513,412479.413,10968,158.145
ARE,GAB,417215559.513,16874405.84,5642,110376.047
ARE,GBR,417215559.513,2878673912.414,5477,2137465.813
ARE,GEO,417215559.513,17470436.259,2062,170448.001
ARE,GHA,417215559.513,68337537.816,6380,399525.766
ARE,GIN,417215559.513,13442861.444,7455,224311.307
ARE,GMB,417215559.513,1813608.28,7594,43436.631
ARE,GNB,417215559.513,1439638.443,7553,5189.457
ARE,GNQ,417215559.513,11364134.109,5526,51712.487
ARE,GRC,417215559.513,205144152.831,3287,220755.864
ARE,GRD,417215559.513,1213485.185,12052,1166.842
ARE,GRL,417215559.513,2994332.324,8287,18.779
ARE,GTM,417215559.513,77020015.201,14255,13720.907
ARE,GUM,417215559.513,6364000,9330,809.262
ARE,GUY,417215559.513,5173760.192,12009,6917.169
ARE,HKG,417215559.513,363052489.184,5962,4897685.5
ARE,HND,417215559.513,25089976.947,14062,3129.227
ARE,HRV,417215559.513,62246206.341,4171,17393.565
ARE,HTI,417215559.513,14785839.383,12563,10499.105
ARE,HUN,417215559.513,163526491.433,4024,109611.124
ARE,IDN,417215559.513,1119099868.265,6572,2171257.188
ARE,IND,417215559.513,2831552222.52,2204,27223152
ARE,IRL,417215559.513,399122063.504,5919,102018.66
ARE,IRN,417215559.513,291362916.336,1214,7084010.141
ARE,IRQ,417215559.513,233636097.8,1385,13739787.5
ARE,ISL,417215559.513,24857740.445,6889,2903.324
ARE,ITA,417215559.513,2011285742.552,4326,1116261
ARE,JAM,417215559.513,15830768.55,12962,5482.087
ARE,JOR,417215559.513,44502895.915,2030,1495228.979
ARE,JPN,417215559.513,5123318151.511,7940,24353719.875
ARE,KAZ,417215559.513,181667190.076,2800,178451.171
ARE,KEN,417215559.513,100379713.697,3550,2239698.438
ARE,KGZ,417215559.513,8871026.074,2628,196607.27
ARE,KHM,417215559.513,27089389.787,5423,136388.226
ARE,KIR,417215559.513,177935.349,12711,25.768
ARE,KNA,417215559.513,1164877.852,11825,112.45
ARE,KOR,417215559.513,1651422932.448,6788,8432219.094
ARE,KWT,417215559.513,136196760.181,856,3824791.844
ARE,LAO,417215559.513,18740559.554,4938,6758.904
ARE,LBN,417215559.513,51605959.131,2141,852161.188
ARE,LBR,417215559.513,3319596.5,7316,29599.954
ARE,LBY,417215559.513,69252306.372,4159,1354837.647
ARE,LCA,417215559.513,2118791.548,11868,240.317
ARE,LKA,417215559.513,83902574.443,3306,1591026.375
ARE,LSO,417215559.513,2451257.579,6733,1594.397
ARE,LTU,417215559.513,54697379.017,4090,24695.643
ARE,LUX,417215559.513,70195715.496,5000,65520.476
ARE,LVA,417215559.513,34308783.825,4311,19414.646
ARE,MAC,417215559.513,55204758.07,5901,1339.06
ARE,MAR,417215559.513,119870439.114,6084,994165.313
ARE,MDA,417215559.513,11971345.003,3357,8682.734
ARE,MDG,417215559.513,14191911.512,4960,367780.594
ARE,MDV,417215559.513,5607762.625,3039,530643.844
ARE,MEX,417215559.513,1269404276.771,14345,108915.135
ARE,MHL,417215559.513,239462.2,12243,374.272
ARE,MKD,417215559.513,12606338.449,3615,7706.831
ARE,MLI,417215559.513,17280250.805,6755,99540.54
ARE,MLT,417215559.513,15719500.921,4054,150254.502
ARE,MMR,417215559.513,68697759.361,4330,256333.313
ARE,MNE,417215559.513,5542201.151,3800,36386.657
ARE,MNG,417215559.513,14206359.007,5131,19963.691
ARE,MNP,417215559.513,1182000,9349,147.733
ARE,MOZ,417215559.513,15390031.04,6178,574607.828
ARE,MRT,417215559.513,7889655.284,7339,196555.727
ARE,MUS,417215559.513,14045808.843,5032,409306.691
ARE,MWI,417215559.513,11025370.769,4929,274321.141
ARE,MYS,417215559.513,365276379.481,5531,3281586.25
ARE,NAM,417215559.513,12543203.411,6711,101229.75
ARE,NCL,417215559.513,9438130.987,13083,1732.378
ARE,NER,417215559.513,12916455.161,5701,90526.043
ARE,NGA,417215559.513,448120428.859,5894,1814411.617
ARE,NIC,417215559.513,12596636.042,14145,8526.292
ARE,NLD,417215559.513,910194347.569,5163,1855887.281
ARE,NOR,417215559.513,404941363.636,5138,39641.503
ARE,NPL,417215559.513,34186190.996,2997,314075.146
ARE,NZL,417215559.513,213434571.358,14202,1581218.742
ARE,OMN,417215559.513,88060858.257,380,10890143.625
ARE,PAK,417215559.513,320909489.23,1188,6719174.875
ARE,PAN,417215559.513,66984427.2,13833,47838.036
ARE,PER,417215559.513,228323495.041,14823,37445.101
ARE,PHL,417215559.513,376823278.561,6913,1435282.25
ARE,PLW,417215559.513,274200,8590,185.798
ARE,PNG,417215559.513,24751344.561,10645,9707.213
ARE,POL,417215559.513,597280564.672,4154,201839.873
ARE,PRT,417215559.513,239986922.639,6144,52565.135
ARE,PRY,417215559.513,37925338.329,13355,25664.99
ARE,PSE,417215559.513,17133500,2153,41715.917
ARE,PYF,417215559.513,6008055.248,17317,768.041
ARE,QAT,417215559.513,175837550.996,391,16077.601
ARE,ROU,417215559.513,249881592.298,3382,51594.489
ARE,RUS,417215559.513,1693113904.263,3678,625918.326
ARE,RWA,417215559.513,10356327.149,4060,249446.914
ARE,SAU,417215559.513,803616264.791,871,19912716.875
ARE,SDN,417215559.513,32338079.165,2604,845838.176
ARE,SEN,417215559.513,23398811.424,7620,267322.457
ARE,SGP,417215559.513,375472731.271,5842,11109150.5
ARE,SLB,417215559.513,1570093.229,11925,1157.59
ARE,SLE,417215559.513,4076578.543,7462,36344.839
ARE,SLV,417215559.513,26896660,14238,11367.9
ARE,SMR,417215559.513,1616231.696,4378,4218.547
ARE,SOM,417215559.513,6476674.592,2784,1158548.223
ARE,SRB,417215559.513,51514222.382,3803,35439.02
ARE,STP,417215559.513,427425.04,5902,2060.118
ARE,SUR,417215559.513,3984483.762,11770,15206.184
ARE,SVK,417215559.513,105284375.641,4186,50169.969
ARE,SVN,417215559.513,54178877.606,4287,21660.402
ARE,SWE,417215559.513,533879529.188,4755,77235.48
ARE,SWZ,417215559.513,4466066.557,6271,98917.408
ARE,SYC,417215559.513,1684228.529,3307,184915.633
ARE,TCA,417215559.513,1197415,12262,2542.569
ARE,TCD,417215559.513,11314951.343,4470,158675.227
ARE,TGO,417215559.513,7220395.248,6125,137156.52
ARE,THA,417215559.513,544081056.185,4891,6603571.313
ARE,TJK,417215559.513,8300784.857,1941,43444.196
ARE,TKM,417215559.513,45231428.571,1435,267069.052
ARE,TLS,417215559.513,2047931.7,8473,2934.164
ARE,TON,417215559.513,512350.059,14869,235.915
ARE,TTO,417215559.513,23886216.403,12112,35248.1
ARE,TUN,417215559.513,41772900.763,4451,220118.445
ARE,TUR,417215559.513,761004425.605,2996,4555326.063
ARE,TWN,417215559.513,610872000,6596,4310822.688
ARE,TZA,417215559.513,61136873.692,3953,1381534.188
ARE,UGA,417215559.513,35353060.634,3688,824202.406
ARE,UKR,417215559.513,153882982.016,3510,142637.822
ARE,URY,417215559.513,61231149.881,13458,22277.772
ARE,USA,417215559.513,21372572437,11024,4731181.938
ARE,UZB,417215559.513,59907674.027,2190,209211.377
ARE,VCT,417215559.513,910149.699,11939,176.641
ARE,VNM,417215559.513,330391329.476,5634,779302.188
ARE,VUT,417215559.513,936526.268,13107,450.891
ARE,WSM,417215559.513,852007.105,14958,144.892
ARE,YEM,417215559.513,21887614.217,1595,1490805.313
ARE,ZAF,417215559.513,387934574.098,6405,2344795.313
ARE,ZMB,417215559.513,23308667.781,5372,867247.656
ARE,ZWE,417215559.513,19284289.739,5445,131439.945
ARG,ARM,452818426.183,13619291.361,13385,14317.743
ARG,ATG,452818426.183,1687533.333,5736,372.139
ARG,AUS,452818426.183,1391952510.37,11823,511220.402
ARG,AUT,452818426.183,445011872.704,11790,82925.533
ARG,AZE,452818426.183,48174235.294,13823,17359.506
ARG,BDI,452818426.183,2581268.126,9597,0.229
ARG,BEL,452818426.183,535376258.147,11282,313959.516
ARG,BEN,452818426.183,14391686.633,7821,42282.703
ARG,BFA,452818426.183,16178162.03,7937,4616.983
ARG,BGD,452818426.183,351238438.543,16776,595519.922
ARG,BGR,452818426.183,68915416.142,11919,46833.082
ARG,BHR,452818426.183,38653318.085,13276,8561.406
ARG,BHS,452818426.183,13192800,6900,506.751
ARG,BIH,452818426.183,20201323.283,11648,13990.109
ARG,BLR,452818426.183,64409647.194,12784,26646.471
ARG,BLZ,452818426.183,1945250.236,6578,1898.544
ARG,BMU,452818426.183,7423465,7435,272.379
ARG,BOL,452818426.183,40895322.851,2229,623764.609
ARG,BRA,452818426.183,1873288158.977,1675,10446248.75
ARG,BRB,452818426.183,5304164.323,5281,1455.548
ARG,BRN,452818426.183,13469422.959,16650,16540.864
ARG,BWA,452818426.183,16695925.027,8007,152.776
ARG,CAN,452818426.183,1742015045.482,8930,688109.355
ARG,CHE,452818426.183,731767398.053,11261,1701135.228
ARG,CHL,452818426.183,278584733.103,1138,3180839.625
ARG,CHN,452818426.183,14279937500.608,19629,6937236.75
ARG,CIV,452818426.183,58539424.93,7209,55768.965
ARG,CMR,452818426.183,39670977.333,8438,39898.825
ARG,COD,452818426.183,51775830.726,8250,20957.185
ARG,COG,452818426.183,12750338.736,8251,20932.464
ARG,COL,452818426.183,323109543.324,4642,931216
ARG,COM,452818426.183,1195019.559,10324,955.092
ARG,CPV,452818426.183,1981845.741,6608,6278.102
ARG,CRI,452818426.183,64417670.083,5624,115083.864
ARG,CUB,452818426.183,103428000,6873,221689.719
ARG,CUW,452818426.183,2995185.487,5288,1824.452
ARG,CYP,452818426.183,25758357.775,12260,39679.421
ARG,CZE,452818426.183,252498032.247,11791,64763.207
ARG,DEU,452818426.183,3888326788.627,11889,1041276.094
ARG,DJI,452818426.183,3088853.639,11788,2743.118
ARG,DNK,452818426.183,347561349.211,12044,200532.438
ARG,DOM,452818426.183,88941299.734,6001,174092.119
ARG,DZA,452818426.183,171767403.748,10143,1484635.063
ARG,ECU,452818426.183,108108009,4227,281899.527
ARG,EGY,452818426.183,303080865.604,11805,981515.156
ARG,ESP,452818426.183,1393046093.137,10022,1337124.125
ARG,EST,452818426.183,31045591.753,12883,3796.046
ARG,ETH,452818426.183,95912590.628,11230,1469.792
ARG,FIN,452818426.183,268508200.125,12926,12034.255
ARG,FJI,452818426.183,5496264.766,11641,203.241
ARG,FRA,452818426.183,2728870246.706,11026,378711.039
ARG,GAB,452818426.183,16874405.84,8024,5330.252
ARG,GBR,452818426.183,2878673912.414,11103,791915.172
ARG,GEO,452818426.183,17470436.259,13470,2464.97
ARG,GHA,452818426.183,68337537.816,7506,86826.211
ARG,GIN,452818426.183,13442861.444,6792,875.172
ARG,GMB,452818426.183,1813608.28,6908,837.719
ARG,GNQ,452818426.183,11364134.109,8150,2416.919
ARG,GRC,452818426.183,205144152.831,11673,154907.587
ARG,GRD,452818426.183,1213485.185,5176,658.742
ARG,GTM,452818426.183,77020015.201,6420,144783.865
ARG,GUY,452818426.183,5173760.192,4583,3313.988
ARG,HKG,452818426.183,363052489.184,18464,239994.805
ARG,HND,452818426.183,25089976.947,6190,72717.638
ARG,HRV,452818426.183,62246206.341,11615,10716.466
ARG,HTI,452818426.183,14785839.383,6064,1389.621
ARG,HUN,452818426.183,163526491.433,11914,15348.838
ARG,IDN,452818426.183,1119099868.265,15230,1637694.75
ARG,IND,452818426.183,2831552222.52,15799,2152691.07
ARG,IRL,452818426.183,399122063.504,10964,353425.98
ARG,IRN,452818426.183,291362916.336,13774,379254.125
ARG,IRQ,452818426.183,233636097.8,13078,136684.449
ARG,ISL,452818426.183,24857740.445,11406,4657.498
ARG,ISR,452818426.183,397934596.953,12211,240782.585
ARG,ITA,452818426.183,2011285742.552,11131,994689.82
ARG,JAM,452818426.183,15830768.55,6139,6624.041
ARG,JOR,452818426.183,44502895.915,12301,171381.039
ARG,JPN,452818426.183,5123318151.511,18375,429581.461
ARG,KAZ,452818426.183,181667190.076,16079,12057.205
ARG,KEN,452818426.183,100379713.697,10411,139233.704
ARG,KGZ,452818426.183,8871026.074,15889,754.927
ARG,KHM,452818426.183,27089389.787,16951,61039.473
ARG,KNA,452818426.183,1164877.852,5762,60.768
ARG,KOR,452818426.183,1651422932.448,19433,846653.297
ARG,KWT,452818426.183,136196760.181,13199,55443.487
ARG,LAO,452818426.183,18740559.554,17381,563.632
ARG,LBN,452818426.183,51605959.131,12365,97563.457
ARG,LBR,452818426.183,3319596.5,6741,399.295
ARG,LBY,452818426.183,69252306.372,10565,59960.473
ARG,LCA,452818426.183,2118791.548,5387,522.138
ARG,LKA,452818426.183,83902574.443,14764,6120.985
ARG,LTU,452818426.183,54697379.017,12687,32413.18
ARG,LUX,452818426.183,70195715.496,11287,10592.528
ARG,LVA,452818426.183,34308783.825,12731,6208.491
ARG,MAC,452818426.183,55204758.07,18426,4404.819
ARG,MAR,452818426.183,119870439.114,9222,642898.188
ARG,MDA,452818426.183,11971345.003,12533,3061.641
ARG,MDG,452818426.183,14191911.512,10213,24065
ARG,MDV,452818426.183,5607762.625,14035,693.112
ARG,MEX,452818426.183,1269404276.771,7372,442577.477
ARG,MKD,452818426.183,12606338.449,11746,12783.706
ARG,MLI,452818426.183,17280250.805,7460,16251.196
ARG,MLT,452818426.183,15719500.921,10867,93967.852
ARG,MMR,452818426.183,68697759.361,16811,3626.528
ARG,MNE,452818426.183,5542201.151,11622,4072.293
ARG,MNG,452818426.183,14206359.007,18094,2842.771
ARG,MOZ,452818426.183,15390031.04,8496,107052.777
ARG,MRT,452818426.183,7889655.284,7359,9276.626
ARG,MUS,452818426.183,14045808.843,10931,47137.416
ARG,MWI,452818426.183,11025370.769,9340,12867.944
ARG,MYS,452818426.183,365276379.481,15964,1132668.125
ARG,NAM,452818426.183,12543203.411,7340,5432.879
ARG,NER,452818426.183,12916455.161,8314,2801.032
ARG,NGA,452818426.183,448120428.859,7909,183114.01
ARG,NIC,452818426.183,12596636.042,5951,30766.09
ARG,NLD,452818426.183,910194347.569,11422,1817733.031
ARG,NOR,452818426.183,404941363.636,12224,45958.931
ARG,NPL,452818426.183,34186190.996,16504,81821.852
ARG,NZL,452818426.183,213434571.358,10374,137929.831
ARG,OMN,452818426.183,88060858.257,13871,75338.5
ARG,PAK,452818426.183,320909489.23,14709,108111.645
ARG,PAN,452818426.183,66984427.2,5314,39069.569
ARG,PER,452818426.183,228323495.041,3130,1597637.5
ARG,PHL,452818426.183,376823278.561,17787,314459.482
ARG,POL,452818426.183,597280564.672,12308,520447.381
ARG,PRT,452818426.183,239986922.639,9574,98437.742
ARG,PRY,452818426.183,37925338.329,1034,1078746.813
ARG,PSE,452818426.183,17133500,12154,3615.708
ARG,PYF,452818426.183,6008055.248,9029,3129.818
ARG,QAT,452818426.183,175837550.996,13305,45792.271
ARG,ROU,452818426.183,249881592.298,12210,43130.915
ARG,RUS,452818426.183,1693113904.263,13460,693905.031
ARG,RWA,452818426.183,10356327.149,9750,4622.662
ARG,SAU,452818426.183,803616264.791,12852,1002142.406
ARG,SEN,452818426.183,23398811.424,6966,95559.824
ARG,SGP,452818426.183,375472731.271,15886,54683.424
ARG,SLE,452818426.183,4076578.543,6733,131.061
ARG,SLV,452818426.183,26896660,6258,53510.205
ARG,SRB,452818426.183,51514222.382,11847,12422.043
ARG,STP,452818426.183,427425.04,7778,0.111
ARG,SUR,452818426.183,3984483.762,4492,1020.601
ARG,SVK,452818426.183,105284375.641,11832,48660.843
ARG,SVN,452818426.183,54178877.606,11537,44913.659
