indicator,iso3,year,value
NW.HCA.TO,GRC,1996,837994856330.39
NW.HCA.TO,GRC,1997,851052757158.88
NW.HCA.TO,GRC,1998,871783924890.764
NW.HCA.TO,GRC,1999,880917831129.419
NW.HCA.TO,GRC,2000,898322397390.729
NW.HCA.TO,GRC,2001,903342499971.774
NW.HCA.TO,GRC,2002,925468540448.06
NW.HCA.TO,GRC,2003,947724543229.826
NW.HCA.TO,GRC,2004,959419397748.506
NW.HCA.TO,GRC,2005,967053137700.701
NW.HCA.TO,GRC,2006,985907218926.884
NW.HCA.TO,GRC,2007,993733867744.561
NW.HCA.TO,GRC,2008,1003680942315.5
NW.HCA.TO,GRC,2009,993799260012.668
NW.HCA.TO,GRC,2010,963394919504.224
NW.HCA.TO,GRC,2011,895048470532.505
NW.HCA.TO,GRC,2012,821181168036.7
NW.HCA.TO,GRC,2013,786298965574.478
NW.HCA.TO,GRC,2014,794749884443.922
NW.HCA.TO,GRC,2015,814516685524.224
NW.HCA.TO,GRC,2016,831836154504.526
NW.HCA.TO,GRC,2017,853495338742.574
NW.HCA.TO,GRC,2018,875419456711.443
NW.HCA.TO,GRC,2019,897611595770.054
NW.HCA.TO,GRC,2020,920028832185.569
NW.HCA.TO,HUN,1995,577898541156.578
NW.HCA.TO,HUN,1996,570052068666.954
NW.HCA.TO,HUN,1997,571972875078.09
NW.HCA.TO,HUN,1998,584992074781.291
NW.HCA.TO,HUN,1999,612978431603.446
NW.HCA.TO,HUN,2000,622972795678.099
NW.HCA.TO,HUN,2001,629804531078.708
NW.HCA.TO,HUN,2002,637489769391.69
NW.HCA.TO,HUN,2003,653663867422.594
NW.HCA.TO,HUN,2004,655982080123.772
NW.HCA.TO,HUN,2005,663951415579.49
NW.HCA.TO,HUN,2006,676134886347.75
NW.HCA.TO,HUN,2007,680912487940.249
NW.HCA.TO,HUN,2008,679855359781.97
NW.HCA.TO,HUN,2009,668727456442.703
NW.HCA.TO,HUN,2010,672506323692.729
NW.HCA.TO,HUN,2011,677961249604.605
NW.HCA.TO,HUN,2012,690673078272.628
NW.HCA.TO,HUN,2013,705811412633.084
NW.HCA.TO,HUN,2014,747543966596.452
NW.HCA.TO,HUN,2015,771906457174.381
NW.HCA.TO,HUN,2016,800811484362.542
NW.HCA.TO,HUN,2017,819150032463.011
NW.HCA.TO,HUN,2018,837609428756.08
NW.HCA.TO,HUN,2019,856192135906.833
NW.HCA.TO,HUN,2020,874877191051.978
NW.HCA.TO,IRL,1995,947259603553.364
NW.HCA.TO,IRL,1996,979863684878.035
NW.HCA.TO,IRL,1997,1027574101649.8
NW.HCA.TO,IRL,1998,1111892381501.11
NW.HCA.TO,IRL,1999,1185606235050.01
NW.HCA.TO,IRL,2000,1247846073749.35
NW.HCA.TO,IRL,2001,1286848072646.88
NW.HCA.TO,IRL,2002,1313814531980.33
NW.HCA.TO,IRL,2003,1346272472003.2
NW.HCA.TO,IRL,2004,1388071249997.39
NW.HCA.TO,IRL,2005,1477642291166.68
NW.HCA.TO,IRL,2006,1548384728535.88
NW.HCA.TO,IRL,2007,1611098800873.81
NW.HCA.TO,IRL,2008,1599546086916.6
NW.HCA.TO,IRL,2009,1467957823147.92
NW.HCA.TO,IRL,2010,1410646049956.08
NW.HCA.TO,IRL,2011,1391054046825.67
NW.HCA.TO,IRL,2012,1393446302747.57
NW.HCA.TO,IRL,2013,1446138405858.41
NW.HCA.TO,IRL,2014,1493772047452.25
NW.HCA.TO,IRL,2015,1554240523533.76
NW.HCA.TO,IRL,2016,1618506980807.18
NW.HCA.TO,IRL,2017,1675700320810.2
NW.HCA.TO,IRL,2018,1733473860694.48
NW.HCA.TO,IRL,2019,1791830521756.85
NW.HCA.TO,IRL,2020,1850721993659.06
NW.HCA.TO,ISL,1995,118576697360.632
NW.HCA.TO,ISL,1996,120745407648.669
NW.HCA.TO,ISL,1997,121420385480.294
NW.HCA.TO,ISL,1998,127166262268.418
NW.HCA.TO,ISL,1999,133063338932.129
NW.HCA.TO,ISL,2000,138344369815.785
NW.HCA.TO,ISL,2001,141181436226.726
NW.HCA.TO,ISL,2002,140263242089.637
NW.HCA.TO,ISL,2003,142185381942.32
NW.HCA.TO,ISL,2004,143239586075.74
NW.HCA.TO,ISL,2005,148433828345.143
NW.HCA.TO,ISL,2006,155988918141.018
NW.HCA.TO,ISL,2007,163632458193.401
NW.HCA.TO,ISL,2008,165634673652.553
NW.HCA.TO,ISL,2009,156204104285.011
NW.HCA.TO,ISL,2010,156444456168.962
NW.HCA.TO,ISL,2011,157773731735.429
NW.HCA.TO,ISL,2012,162044634161.888
NW.HCA.TO,ISL,2013,167776626157.29
NW.HCA.TO,ISL,2014,175415380828.904
NW.HCA.TO,ISL,2015,182925039178.988
NW.HCA.TO,ISL,2016,191950894742.199
NW.HCA.TO,ISL,2017,197595284067.932
NW.HCA.TO,ISL,2018,203342495899.831
NW.HCA.TO,ISL,2019,209191800677.037
NW.HCA.TO,ISL,2020,215105060326.658
NW.HCA.TO,ISR,1995,1383517728325.47
NW.HCA.TO,ISR,1996,1415016867741.06
NW.HCA.TO,ISR,1997,1428421618782.47
NW.HCA.TO,ISR,1998,1438129407044.86
NW.HCA.TO,ISR,1999,1476751252704.56
NW.HCA.TO,ISR,2000,1530896025054.84
NW.HCA.TO,ISR,2001,1556002796350.13
NW.HCA.TO,ISR,2002,1551565079334.36
NW.HCA.TO,ISR,2003,1582718264688.33
NW.HCA.TO,ISR,2004,1642609514104.33
NW.HCA.TO,ISR,2005,1720815330239.04
NW.HCA.TO,ISR,2006,1794735791678.79
NW.HCA.TO,ISR,2007,1888504846946.88
NW.HCA.TO,ISR,2008,1975079727318.66
NW.HCA.TO,ISR,2009,1981228114716.48
NW.HCA.TO,ISR,2010,2069217881597.2
NW.HCA.TO,ISR,2011,2151264426415.79
NW.HCA.TO,ISR,2012,2233508914064.19
NW.HCA.TO,ISR,2013,2314176027932.33
NW.HCA.TO,ISR,2014,2403533568241.2
NW.HCA.TO,ISR,2015,2483527315627.96
NW.HCA.TO,ISR,2016,2566548315309.71
NW.HCA.TO,ISR,2017,2650391902903.44
NW.HCA.TO,ISR,2018,2736094561147.83
NW.HCA.TO,ISR,2019,2823716453898.37
NW.HCA.TO,ISR,2020,2912595790166.87
NW.HCA.TO,ITA,1995,7090351172993.88
NW.HCA.TO,ITA,1996,7165851639699.78
NW.HCA.TO,ITA,1997,7232893393915.9
NW.HCA.TO,ITA,1998,7332040579664.31
NW.HCA.TO,ITA,1999,7475003442917.31
NW.HCA.TO,ITA,2000,7629078686366.66
NW.HCA.TO,ITA,2001,7830097801663.57
NW.HCA.TO,ITA,2002,8021961570876.63
NW.HCA.TO,ITA,2003,8245459592337.85
NW.HCA.TO,ITA,2004,8549243256805.43
NW.HCA.TO,ITA,2005,8581957638164.09
NW.HCA.TO,ITA,2006,8769078029508.08
NW.HCA.TO,ITA,2007,8899556197147.79
NW.HCA.TO,ITA,2008,9042192023677.75
NW.HCA.TO,ITA,2009,8949039000108.96
NW.HCA.TO,ITA,2010,8948120653234.41
NW.HCA.TO,ITA,2011,9024335617883.39
NW.HCA.TO,ITA,2012,9053215685518.54
NW.HCA.TO,ITA,2013,8924651504943.21
NW.HCA.TO,ITA,2014,8983451557404.76
NW.HCA.TO,ITA,2015,9099251921549.75
NW.HCA.TO,ITA,2016,9271825677445.66
NW.HCA.TO,ITA,2017,9434056720078.79
NW.HCA.TO,ITA,2018,9597765995041.22
NW.HCA.TO,ITA,2019,9762975740063.73
NW.HCA.TO,ITA,2020,9929379732329.74
NW.HCA.TO,JPN,1995,26615083466769.8
NW.HCA.TO,JPN,1996,26885149310360.3
NW.HCA.TO,JPN,1997,27206743269718.5
NW.HCA.TO,JPN,1998,27101320386823.9
NW.HCA.TO,JPN,1999,27042541213997.6
NW.HCA.TO,JPN,2000,27080732031137.6
NW.HCA.TO,JPN,2001,26980757393939.9
NW.HCA.TO,JPN,2002,26757446010864.0
NW.HCA.TO,JPN,2003,26772852380882.2
NW.HCA.TO,JPN,2004,26899194345962.7
NW.HCA.TO,JPN,2005,27134062677586.9
NW.HCA.TO,JPN,2006,27345452074890.1
NW.HCA.TO,JPN,2007,27598500540982.9
NW.HCA.TO,JPN,2008,27577013836811.2
NW.HCA.TO,JPN,2009,27201590881496.5
NW.HCA.TO,JPN,2010,27159218649652.0
NW.HCA.TO,JPN,2011,27259039960921.6
NW.HCA.TO,JPN,2012,27265118560467.4
NW.HCA.TO,JPN,2013,27431711147939.2
NW.HCA.TO,JPN,2014,27679139056951.2
NW.HCA.TO,JPN,2015,27787643327564.1
NW.HCA.TO,JPN,2016,28075349321346.5
NW.HCA.TO,JPN,2017,28351089234970.4
NW.HCA.TO,JPN,2018,28627297548568.4
NW.HCA.TO,JPN,2019,28904010692865.8
NW.HCA.TO,JPN,2020,29180998167336.9
NW.HCA.TO,KOR,1995,5477348949057.54
NW.HCA.TO,KOR,1996,5618764453028.1
NW.HCA.TO,KOR,1997,5745539090987.44
NW.HCA.TO,KOR,1998,5474231572097.36
NW.HCA.TO,KOR,1999,5609509999932.56
NW.HCA.TO,KOR,2000,5926220107900.34
NW.HCA.TO,KOR,2001,6067514307483.46
NW.HCA.TO,KOR,2002,6275676791782.39
NW.HCA.TO,KOR,2003,6328495755255.32
NW.HCA.TO,KOR,2004,6491210998740.61
NW.HCA.TO,KOR,2005,6576902264769.0
NW.HCA.TO,KOR,2006,6696285675375.63
NW.HCA.TO,KOR,2007,6832122539983.52
NW.HCA.TO,KOR,2008,6913300930954.81
NW.HCA.TO,KOR,2009,6948014755221.22
NW.HCA.TO,KOR,2010,7095786223238.63
NW.HCA.TO,KOR,2011,7310341904692.08
NW.HCA.TO,KOR,2012,7537287252816.15
NW.HCA.TO,KOR,2013,7748235068818.62
NW.HCA.TO,KOR,2014,8028407713455.23
NW.HCA.TO,KOR,2015,8201458348263.04
NW.HCA.TO,KOR,2016,8354997072234.96
NW.HCA.TO,KOR,2017,8521761439403.54
NW.HCA.TO,KOR,2018,8691896052844.28
NW.HCA.TO,KOR,2019,8865136174226.46
NW.HCA.TO,KOR,2020,9039870118185.8
NW.HCA.TO,LTU,1995,266350869879.73
NW.HCA.TO,LTU,1996,269173542499.254
NW.HCA.TO,LTU,1997,275551348342.184
NW.HCA.TO,LTU,1998,275998447146.9
NW.HCA.TO,LTU,1999,280168876818.489
NW.HCA.TO,LTU,2000,269803640975.68
NW.HCA.TO,LTU,2001,263557598891.377
NW.HCA.TO,LTU,2002,274975757107.875
NW.HCA.TO,LTU,2003,285184331441.087
NW.HCA.TO,LTU,2004,278833865133.559
NW.HCA.TO,LTU,2005,282815667852.93
NW.HCA.TO,LTU,2006,284234958858.845
NW.HCA.TO,LTU,2007,289051146607.234
NW.HCA.TO,LTU,2008,284123720491.453
NW.HCA.TO,LTU,2009,261090113926.022
NW.HCA.TO,LTU,2010,248554066572.742
NW.HCA.TO,LTU,2011,256632318411.983
NW.HCA.TO,LTU,2012,262761590776.568
NW.HCA.TO,LTU,2013,267298591141.473
NW.HCA.TO,LTU,2014,273381649034.575
NW.HCA.TO,LTU,2015,277783498063.485
NW.HCA.TO,LTU,2016,285377611754.624
NW.HCA.TO,LTU,2017,287298638183.678
NW.HCA.TO,LTU,2018,289244731949.751
NW.HCA.TO,LTU,2019,291213708955.891
NW.HCA.TO,LTU,2020,293188944595.806
NW.HCA.TO,LUX,1995,173681141812.373
NW.HCA.TO,LUX,1996,175366451566.009
NW.HCA.TO,LUX,1997,179270898480.287
NW.HCA.TO,LUX,1998,182178779027.722
NW.HCA.TO,LUX,1999,187851196946.9
NW.HCA.TO,LUX,2000,195659032199.401
NW.HCA.TO,LUX,2001,201644705043.311
NW.HCA.TO,LUX,2002,207481300429.121
NW.HCA.TO,LUX,2003,206970437735.99
NW.HCA.TO,LUX,2004,211632962314.254
NW.HCA.TO,LUX,2005,220022705012.794
NW.HCA.TO,LUX,2006,226618725447.956
NW.HCA.TO,LUX,2007,234897539985.201
NW.HCA.TO,LUX,2008,240666691677.578
NW.HCA.TO,LUX,2009,258476897035.573
NW.HCA.TO,LUX,2010,266947712622.829
NW.HCA.TO,LUX,2011,275305620461.391
NW.HCA.TO,LUX,2012,290847034136.993
NW.HCA.TO,LUX,2013,303362555047.053
NW.HCA.TO,LUX,2014,318917894016.805
NW.HCA.TO,LUX,2015,327993753215.151
NW.HCA.TO,LUX,2016,337089171401.811
NW.HCA.TO,LUX,2017,354220850460.269
NW.HCA.TO,LUX,2018,371733212619.834
NW.HCA.TO,LUX,2019,389660226240.579
NW.HCA.TO,LUX,2020,407835999672.969
NW.HCA.TO,LVA,1995,165606755918.201
NW.HCA.TO,LVA,1996,161555484959.401
NW.HCA.TO,LVA,1997,173239475019.962
NW.HCA.TO,LVA,1998,172571337282.58
NW.HCA.TO,LVA,1999,170163889172.388
NW.HCA.TO,LVA,2000,165101589256.967
NW.HCA.TO,LVA,2001,167595667720.412
NW.HCA.TO,LVA,2002,172243446781.844
NW.HCA.TO,LVA,2003,173551682690.126
NW.HCA.TO,LVA,2004,175438108359.926
NW.HCA.TO,LVA,2005,178820446540.426
NW.HCA.TO,LVA,2006,189481043211.688
NW.HCA.TO,LVA,2007,194112447712.586
NW.HCA.TO,LVA,2008,193423844826.685
NW.HCA.TO,LVA,2009,167723940099.789
NW.HCA.TO,LVA,2010,159017766003.298
NW.HCA.TO,LVA,2011,163214712549.867
NW.HCA.TO,LVA,2012,167458726609.052
NW.HCA.TO,LVA,2013,171368375680.572
NW.HCA.TO,LVA,2014,171576618881.947
NW.HCA.TO,LVA,2015,174585719000.362
NW.HCA.TO,LVA,2016,174729660977.567
NW.HCA.TO,LVA,2017,176497706562.948
NW.HCA.TO,LVA,2018,178278018356.84
NW.HCA.TO,LVA,2019,180070414581.715
NW.HCA.TO,LVA,2020,181865769320.689
NW.HCA.TO,MEX,1995,2630521377622.92
NW.HCA.TO,MEX,1996,2775868923934.58
NW.HCA.TO,MEX,1997,2981870587409.37
NW.HCA.TO,MEX,1998,3087664222022.2
NW.HCA.TO,MEX,1999,3188311164696.27
NW.HCA.TO,MEX,2000,3290539587536.08
NW.HCA.TO,MEX,2001,3352718084275.33
NW.HCA.TO,MEX,2002,3416513199282.46
NW.HCA.TO,MEX,2003,3524851112586.23
NW.HCA.TO,MEX,2004,3646604226191.67
NW.HCA.TO,MEX,2005,3817921167688.57
NW.HCA.TO,MEX,2006,3977758554514.75
NW.HCA.TO,MEX,2007,4091118757325.83
NW.HCA.TO,MEX,2008,4164543609420.04
NW.HCA.TO,MEX,2009,4196479090936.84
NW.HCA.TO,MEX,2010,4292172999833.49
NW.HCA.TO,MEX,2011,4427460277664.36
NW.HCA.TO,MEX,2012,4619729403582.1
NW.HCA.TO,MEX,2013,4730322048829.18
NW.HCA.TO,MEX,2014,4814228909950.92
NW.HCA.TO,MEX,2015,4974894804659.83
NW.HCA.TO,MEX,2016,5116388170732.27
NW.HCA.TO,MEX,2017,5243960418464.6
NW.HCA.TO,MEX,2018,5372929113244.13
NW.HCA.TO,MEX,2019,5503583340185.16
NW.HCA.TO,MEX,2020,5636189244569.23
NW.HCA.TO,NLD,1995,5230422467927.87
NW.HCA.TO,NLD,1996,5364516364295.68
NW.HCA.TO,NLD,1997,5577265699540.45
NW.HCA.TO,NLD,1998,5761865540223.68
NW.HCA.TO,NLD,1999,5913183931410.19
NW.HCA.TO,NLD,2000,6113643501651.3
NW.HCA.TO,NLD,2001,6254306099120.72
NW.HCA.TO,NLD,2002,6346122826489.75
NW.HCA.TO,NLD,2003,6298762097659.76
NW.HCA.TO,NLD,2004,6295025304173.45
NW.HCA.TO,NLD,2005,6144843921504.68
NW.HCA.TO,NLD,2006,6270581272515.03
NW.HCA.TO,NLD,2007,6476470606622.23
NW.HCA.TO,NLD,2008,6646707386926.59
NW.HCA.TO,NLD,2009,6669182780873.82
NW.HCA.TO,NLD,2010,6622388603552.81
NW.HCA.TO,NLD,2011,6655164634208.26
NW.HCA.TO,NLD,2012,6714744671175.32
NW.HCA.TO,NLD,2013,6679878861900.96
NW.HCA.TO,NLD,2014,6699281370851.16
NW.HCA.TO,NLD,2015,6814328728492.95
NW.HCA.TO,NLD,2016,6926919477067.52
NW.HCA.TO,NLD,2017,7081034532147.34
NW.HCA.TO,NLD,2018,7236154312846.77
NW.HCA.TO,NLD,2019,7392123277017.84
NW.HCA.TO,NLD,2020,7549083369062.08
NW.HCA.TO,NOR,1995,1877435342847.97
NW.HCA.TO,NOR,1996,1960061810787.32
NW.HCA.TO,NOR,1997,2029320548720.05
NW.HCA.TO,NOR,1998,2095886733953.74
NW.HCA.TO,NOR,1999,2116422603074.79
NW.HCA.TO,NOR,2000,2143527549329.95
NW.HCA.TO,NOR,2001,2162584704692.15
NW.HCA.TO,NOR,2002,2187054234700.25
NW.HCA.TO,NOR,2003,2171765683383.52
NW.HCA.TO,NOR,2004,2195502380059.46
NW.HCA.TO,NOR,2005,2220281365656.44
NW.HCA.TO,NOR,2006,2284771017122.58
NW.HCA.TO,NOR,2007,2376333669731.69
NW.HCA.TO,NOR,2008,2463765561327.64
NW.HCA.TO,NOR,2009,2461182412637.23
NW.HCA.TO,NOR,2010,2472972175875.79
NW.HCA.TO,NOR,2011,2508633863358.79
NW.HCA.TO,NOR,2012,2562779292622.69
NW.HCA.TO,NOR,2013,2587863384736.16
NW.HCA.TO,NOR,2014,2616136624565.21
NW.HCA.TO,NOR,2015,2638757936662.88
NW.HCA.TO,NOR,2016,2641417192586.56
NW.HCA.TO,NOR,2017,2653918179398.74
NW.HCA.TO,NOR,2018,2666465982479.74
NW.HCA.TO,NOR,2019,2679059320961.95
NW.HCA.TO,NOR,2020,2691680107838.32
NW.HCA.TO,NZL,1995,902690332643.425
NW.HCA.TO,NZL,1996,928456075937.913
NW.HCA.TO,NZL,1997,933112577986.411
NW.HCA.TO,NZL,1998,926002111545.359
NW.HCA.TO,NZL,1999,939414256915.735
NW.HCA.TO,NZL,2000,957129971871.307
NW.HCA.TO,NZL,2001,982682182955.707
NW.HCA.TO,NZL,2002,1013986695833.54
NW.HCA.TO,NZL,2003,1037441900918.59
NW.HCA.TO,NZL,2004,1076036330555.62
NW.HCA.TO,NZL,2005,1107628220173.9
NW.HCA.TO,NZL,2006,1126017930361.53
NW.HCA.TO,NZL,2007,1138497152166.56
NW.HCA.TO,NZL,2008,1134976361451.66
NW.HCA.TO,NZL,2009,1111758831875.42
NW.HCA.TO,NZL,2010,1109786285092.06
NW.HCA.TO,NZL,2011,1131963626047.77
NW.HCA.TO,NZL,2012,1138143330772.84
NW.HCA.TO,NZL,2013,1175464394179.16
NW.HCA.TO,NZL,2014,1225858046609.56
NW.HCA.TO,NZL,2015,1260261466915.6
NW.HCA.TO,NZL,2016,1318723517017.47
NW.HCA.TO,NZL,2017,1377111091530.4
NW.HCA.TO,NZL,2018,1436231880502.41
NW.HCA.TO,NZL,2019,1496078364544.98
NW.HCA.TO,NZL,2020,1556617322807.85
NW.HCA.TO,POL,1995,2165291901749.35
NW.HCA.TO,POL,1996,2203041060150.22
NW.HCA.TO,POL,1997,2248493887869.57
NW.HCA.TO,POL,1998,2294151899266.85
NW.HCA.TO,POL,1999,2247288473402.08
NW.HCA.TO,POL,2000,2208526290486.24
NW.HCA.TO,POL,2001,2201786940092.4
NW.HCA.TO,POL,2002,2145130456760.21
NW.HCA.TO,POL,2003,2162321449308.8
NW.HCA.TO,POL,2004,2181489578682.51
NW.HCA.TO,POL,2005,2268203849962.94
NW.HCA.TO,POL,2006,2362652677505.92
NW.HCA.TO,POL,2007,2493721006527.5
NW.HCA.TO,POL,2008,2613181411910.74
NW.HCA.TO,POL,2009,2640843418764.3
NW.HCA.TO,POL,2010,2657734151503.14
NW.HCA.TO,POL,2011,2692151187847.86
NW.HCA.TO,POL,2012,2716175609646.98
NW.HCA.TO,POL,2013,2732257525396.64
NW.HCA.TO,POL,2014,2809822412676.26
NW.HCA.TO,POL,2015,2867098429369.11
NW.HCA.TO,POL,2016,2936962646101.79
NW.HCA.TO,POL,2017,3009637548728.06
NW.HCA.TO,POL,2018,3083525137743.44
NW.HCA.TO,POL,2019,3158598456609.4
NW.HCA.TO,POL,2020,3234439342925.46
NW.HCA.TO,PRT,1995,968866002078.953
NW.HCA.TO,PRT,1996,982538533058.372
NW.HCA.TO,PRT,1997,1014594768566.97
NW.HCA.TO,PRT,1998,1112878758338.21
NW.HCA.TO,PRT,1999,1141601464469.23
NW.HCA.TO,PRT,2000,1182476551079.42
NW.HCA.TO,PRT,2001,1203678849721.84
NW.HCA.TO,PRT,2002,1213001523667.35
NW.HCA.TO,PRT,2003,1196095071362.67
NW.HCA.TO,PRT,2004,1187389092992.45
NW.HCA.TO,PRT,2005,1180030914763.65
NW.HCA.TO,PRT,2006,1200591336434.06
NW.HCA.TO,PRT,2007,1217699274036.62
NW.HCA.TO,PRT,2008,1237483481836.59
NW.HCA.TO,PRT,2009,1215782794962.84
NW.HCA.TO,PRT,2010,1210936705729.27
NW.HCA.TO,PRT,2011,1178692189472.68
NW.HCA.TO,PRT,2012,1138735164085.37
NW.HCA.TO,PRT,2013,1117293006243.3
NW.HCA.TO,PRT,2014,1143250078293.98
NW.HCA.TO,PRT,2015,1164158241532.48
NW.HCA.TO,PRT,2016,1186852701313.22
NW.HCA.TO,PRT,2017,1234008358585.67
NW.HCA.TO,PRT,2018,1281758577508.78
NW.HCA.TO,PRT,2019,1330109367273.24
NW.HCA.TO,PRT,2020,1379002505628.84
NW.HCA.TO,SVK,1995,395944390812.347
NW.HCA.TO,SVK,1996,410624166377.583
NW.HCA.TO,SVK,1997,409130569326.546
NW.HCA.TO,SVK,1998,409427280806.979
NW.HCA.TO,SVK,1999,395537399921.198
NW.HCA.TO,SVK,2000,386960712014.952
NW.HCA.TO,SVK,2001,398772121963.795
NW.HCA.TO,SVK,2002,406230674408.972
NW.HCA.TO,SVK,2003,425603687229.285
NW.HCA.TO,SVK,2004,427508964736.168
NW.HCA.TO,SVK,2005,444734266724.18
NW.HCA.TO,SVK,2006,463287445329.94
NW.HCA.TO,SVK,2007,478376423845.106
NW.HCA.TO,SVK,2008,496346194575.371
NW.HCA.TO,SVK,2009,484005174250.474
NW.HCA.TO,SVK,2010,476599496360.034
NW.HCA.TO,SVK,2011,482920803558.558
NW.HCA.TO,SVK,2012,488836812041.692
NW.HCA.TO,SVK,2013,492173675134.62
NW.HCA.TO,SVK,2014,502723900558.453
NW.HCA.TO,SVK,2015,519144457914.028
NW.HCA.TO,SVK,2016,537788798609.549
NW.HCA.TO,SVK,2017,550613110619.176
NW.HCA.TO,SVK,2018,563609845273.607
NW.HCA.TO,SVK,2019,576574890306.77
NW.HCA.TO,SVK,2020,589601763186.437
NW.HCA.TO,SVN,1995,267437734845.632
NW.HCA.TO,SVN,1996,270965954057.891
NW.HCA.TO,SVN,1997,278533876483.495
NW.HCA.TO,SVN,1998,284948707312.447
NW.HCA.TO,SVN,1999,279581984387.514
NW.HCA.TO,SVN,2000,280932317229.14
NW.HCA.TO,SVN,2001,287610171031.221
NW.HCA.TO,SVN,2002,291239859385.0
NW.HCA.TO,SVN,2003,283866273351.306
NW.HCA.TO,SVN,2004,300790068142.692
NW.HCA.TO,SVN,2005,303264981068.658
NW.HCA.TO,SVN,2006,308957428755.373
NW.HCA.TO,SVN,2007,318328724589.25
NW.HCA.TO,SVN,2008,322272026537.125
NW.HCA.TO,SVN,2009,320315924889.985
NW.HCA.TO,SVN,2010,317486920990.705
NW.HCA.TO,SVN,2011,310272449792.318
NW.HCA.TO,SVN,2012,307782906894.981
NW.HCA.TO,SVN,2013,303648602329.607
NW.HCA.TO,SVN,2014,309035962138.57
NW.HCA.TO,SVN,2015,311884743171.875
NW.HCA.TO,SVN,2016,313921290260.277
NW.HCA.TO,SVN,2017,332126879286.49
NW.HCA.TO,SVN,2018,350553409815.129
NW.HCA.TO,SVN,2019,369205710059.949
NW.HCA.TO,SVN,2020,388058426788.445
NW.HCA.TO,SWE,1995,2743587023963.77
NW.HCA.TO,SWE,1996,2727158514029.62
NW.HCA.TO,SWE,1997,2705022493099.77
NW.HCA.TO,SWE,1998,2735678472046.22
NW.HCA.TO,SWE,1999,2810911143551.26
NW.HCA.TO,SWE,2000,2864085641703.5
NW.HCA.TO,SWE,2001,2949739570309.35
NW.HCA.TO,SWE,2002,2970148590681.12
NW.HCA.TO,SWE,2003,2984748373928.33
NW.HCA.TO,SWE,2004,2976695002189.58
NW.HCA.TO,SWE,2005,3015710096308.68
NW.HCA.TO,SWE,2006,3097737554589.85
NW.HCA.TO,SWE,2007,3191135569181.71
NW.HCA.TO,SWE,2008,3242447508872.15
NW.HCA.TO,SWE,2009,3185743954370.82
NW.HCA.TO,SWE,2010,3212588264104.48
NW.HCA.TO,SWE,2011,3292806052720.48
NW.HCA.TO,SWE,2012,3322237001704.31
NW.HCA.TO,SWE,2013,3373736906974.97
NW.HCA.TO,SWE,2014,3416822528931.63
NW.HCA.TO,SWE,2015,3475617881798.9
NW.HCA.TO,SWE,2016,3540173525497.81
NW.HCA.TO,SWE,2017,3609303418906.09
NW.HCA.TO,SWE,2018,3678802965962.8
NW.HCA.TO,SWE,2019,3748675769657.61
NW.HCA.TO,SWE,2020,3818892986168.9
NW.HCA.TO,TUR,1995,1474682667659.91
NW.HCA.TO,TUR,1996,1537016657008.39
NW.HCA.TO,TUR,1997,1551424479639.58
NW.HCA.TO,TUR,1998,1618042559075.28
NW.HCA.TO,TUR,1999,1662055550146.08
NW.HCA.TO,TUR,2000,1646566901866.14
NW.HCA.TO,TUR,2001,1664285173035.5
NW.HCA.TO,TUR,2002,1674347809158.07
NW.HCA.TO,TUR,2003,1677236383738.43
NW.HCA.TO,TUR,2004,1639743509280.63
NW.HCA.TO,TUR,2005,1697383236457.72
NW.HCA.TO,TUR,2006,1752268265074.97
NW.HCA.TO,TUR,2007,1800722445857.08
NW.HCA.TO,TUR,2008,1864133197582.17
NW.HCA.TO,TUR,2009,1899293321831.69
NW.HCA.TO,TUR,2010,2047980173023.93
NW.HCA.TO,TUR,2011,2216779395288.77
NW.HCA.TO,TUR,2012,2318379837106.2
NW.HCA.TO,TUR,2013,2437930452294.49
NW.HCA.TO,TUR,2014,2513508363878.74
NW.HCA.TO,TUR,2015,2641920399220.4
NW.HCA.TO,TUR,2016,2757977928011.91
NW.HCA.TO,TUR,2017,2889892977559.98
NW.HCA.TO,TUR,2018,3024665728232.08
NW.HCA.TO,TUR,2019,3162699624813.5
NW.HCA.TO,TUR,2020,3303339022041.84
NW.HCA.TO,USA,1995,120596017455282.0
NW.HCA.TO,USA,1996,123131759016260.0
NW.HCA.TO,USA,1997,126350096451856.0
NW.HCA.TO,USA,1998,128988021015997.0
NW.HCA.TO,USA,1999,131581471975468.0
NW.HCA.TO,USA,2000,134259007977116.0
NW.HCA.TO,USA,2001,134580040114381.0
NW.HCA.TO,USA,2002,134387080532932.0
NW.HCA.TO,USA,2003,135114698523933.0
NW.HCA.TO,USA,2004,137418608146526.0
NW.HCA.TO,USA,2005,140336242504181.0
NW.HCA.TO,USA,2006,143569091114689.0
NW.HCA.TO,USA,2007,145410771602541.0
NW.HCA.TO,USA,2008,145735275509650.0
NW.HCA.TO,USA,2009,140801525601602.0
NW.HCA.TO,USA,2010,140840406800482.0
NW.HCA.TO,USA,2011,142548205186147.0
NW.HCA.TO,USA,2012,145421075517324.0
NW.HCA.TO,USA,2013,147341080458116.0
NW.HCA.TO,USA,2014,150326197967182.0
NW.HCA.TO,USA,2015,153177693426598.0
NW.HCA.TO,USA,2016,155928928985901.0
NW.HCA.TO,USA,2017,158654380062749.0
NW.HCA.TO,USA,2018,161387685204523.0
NW.HCA.TO,USA,2019,164127710855946.0
